ID_MTPWEB;CATEGORIE;NOM;QUARTIER;SOUSQUARTIER;TELEPHONE;FAX;COURRIEL;SITEWEB;STATIONNEMENT;ID_GIS_DELTA;LATITUDE;LONGITUDE;ADDR_NUMERO;ADDR_SUFFIXE;ADDR_VOIETYPE;ADDR_NOMVOIE;ADDR_COMPLEMENTAIRE;ADDR_CODEPOSTAL;ADDR_VILLE;ADDR_CEDEX;AME_ACCESSIBILITEGENERALE;AME_BOUCLEMAGNETIQUE;AME_TOILETTE;AME_ASCENSEUR;AME_PLACESTATIONNEMENT;AME_ACCESSIBILITESTATIONNEMENT;ACCES_PRECISION;ACCES_TRAM;ACCES_BUS;COMMENTAIRE;OSM_ID;OSM_TYPE;ID_ANCHOR
1000;Autres lieux;Maison Antoine-Vitez;Port Marianne;Grammont;04 67 22 43 05;04 67 22 48 34;contact@maisonantoinevitez.fr;www.maisonantoinevitez.fr;;;;;2733;;Avenue;Albert Einstein;Domaine de Grammont;34000;Montpellier;;;0;;;;;;;;;;;911
999;Autres lieux;Maison de Heidelberg;Montpellier Centre;;04 67 60 48 11;04 67 66 22 29;info@maison-de-heidelberg.org;www.maison-de-heidelberg.org;Préfecture, Comédie, Palais de Justice;;;;4;;Rue;des Trésoriers de la Bourse;BP 2077 Montpellier;34025;Montpellier;Cédex 1;;0;;;;;;ligne 1, station Comédie;;;;;910
1014;Agglomération;Maison de l’Agglomération Montpellier Centre;Montpellier Centre;Antigone;04 67 13 69 09;04 67 13 62 27;;;;;;;50;;Place;Zeus;;34000;Montpellier;;AUX_NORMES;0;;;;;;ligne 1, station Léon-Blum;;;;;922
418;Services municipaux;Maison de la Démocratie;Montpellier Centre;Comédie;04 67 34 88 00;04 67 34 88 10;;;;1563;43.6051151283;3.87879915816;16,;;Rue;de la République;;34000;Montpellier;;PRATICABLE;2;AUX_NORMES;AUX_NORMES;;;;ligne 1 et 2, station Gare Saint-Roch;tous les bus du centre-ville;;;;469
974;Etat;Maison de la Justice et du Droit;Mosson;La Paillade;04 67 72 76 80;04 67 72 76 88;;;;;;;66;;Rue;de Bari;;34080;Montpellier;;;0;;;;;;;;;;;886
1435;Autres lieux;Maison de la Poésie;Montpellier Centre;;04 67 87 59 92;;maison-de-la-poesie-languedoc-roussillon.over-blog.com;;;;;;78;;Place;du Père Louis;Moulin de l'Evêque;34000;Montpellier;;;0;;;;;;;;;;;1275
973;Santé, solidarité;Maison de la Prévention;Montpellier Centre;;04 67 60 61 78;04 67 60 26 33;;;;;;;56;;Rue;de l'Université;;34000;Montpellier;;;0;;;;;;;;;;;885
1200;Services municipaux;Maison de la prévention santé;Montpellier Centre;Comédie;04 67 02 21 60;04 67 02 21 59;accueil-prevention@ville-montpellier.fr;www.montpellier.fr;;1742;43.6072680727;3.87952477281;6;;Rue;Maguelone;;34000;Montpellier;;AUX_NORMES;1;AUX_NORMES;;;;;"Ligne 1 : Comédie
Ligne 2 : Gare St Roch";Lignes 6. 7. 8 . 11 . 12 . 15 . 16 Gare St Roch;;;;1067
1015;Agglomération;Maison de l'Agglomération Montpellier Port Marianne;Port Marianne;Odysseum;04 99 64 23 40;04 99 64 23 51;;;;;;;;;Place;de France;;34000;Montpellier;;AUX_NORMES;0;;;;;;ligne 1, station Odysseum;;;;;923
312;Maisons pour tous;Maison de quartier Antoine de Saint Exupéry;Les Cévennes;La Martelle;04 67 47 30 90;04 67 07 98 32;mpt.saint.exupery@wanadoo.fr;;Stationnement tout public;1692;43.5979090243;3.83884469638;130;;Allée;du Briol;;34070;Montpellier;;;0;;;;;;;7, 11 et La Ronde arrêt Les Bouisses / 11  et la Ronde arrêt Paul Fajon;;613468486;1;59
304;Maisons pour tous;Maison de quartier Emma Calvé;Hôpitaux - Facultés;Hôpitaux-Facultés;04 67 04 08 42;04 67 04 08 42;mptdubout@mpt.ville-montpellier.fr;;Stationnement possible à l'intérieur de l'enceinte;1703;43.6306322830;3.85588050986;;;Impasse;des Acacias;;34090;Montpellier;;;0;;;;;;ligne 1 station Lapeyronnie;;;613479238;1;316
314;Maisons pour tous;Maison de quartier Frédéric Chopin;Montpellier Centre;Les Beaux-Arts;04 67 72 61 83;04 67 72 61 61;mpt.f.chopin@wanadoo.fr;;;746;43.6161723445;3.88404682445;1;;Rue;du Marché aux Bestiaux;;34000;Montpellier;;;0;;;;;;ligne 1 station Corum / ligne 2 station Beaux-Arts;;;185562260;1;209
307;Maisons pour tous;Maison de quartier Jacques Prévert;Les Cévennes;Alco;04 67 04 23 10;04 67 04 03 10;mptguillierme@mpt.ville-montpellier.fr;;;1689;43.6122059176;3.85503324878;14;;Rue;des Sureaux;Cité Astruc;34080;Montpellier;;;0;;;;;;;15 arrêt Cité Astruc;;613484759;1;172
325;Maisons pour tous;Maison de quartier Jean-Pierre Caillens;Prés d'Arènes;Tournezy;04 67 42 63 04;04 67 27 62 08;mpt.caillens@wanadoo.fr;;;1695;43.5809853269;3.87698848944;;;Place;de Tibériade;Tournezy;34070;Montpellier;;;0;;;;;;;16 arrêts Mas Saint Pierre ou Montels l'Eglise;;608146092;1;78
309;Maisons pour tous;Maison de quartier Jean-Pierre Chabrol;Les Cévennes;Alco;04 67 57 56 67;04 99 58 13 60;mpt.p.e.victor@wanadoo.fr;;;635;43.6227032854;3.84547728615;921;;Avenue;du Professeur Louis Ravaz;;34080;Montpellier;;;0;;;;;;;16 arrêt Cévennes;;608149745;1;268
302;Maisons pour tous;Maison de quartier Pauline Lafont;Croix d'Argent;Lemasson;04 67 27 33 41;04 67 27 99 24;mptcamus@mpt.ville-montpellier.fr;;;1709;43.5889321635;3.86430993225;635;;Rue;Jacques Bounin;;34070;Montpellier;;;0;;;;;;ligne 2 station Villeneuve d'Angoulême;;;606179388;1;2
322;Maisons pour tous;Maison de quartier Pierre Azéma;Port Marianne;La Pompignane;04 67 02 48 52;04 67 02 12 89;mpt.azema@wanadoo.fr;;;1697;43.6192482846;3.90030697259;35;;Rue;André Malraux;;34000;Montpellier;;;0;;;;;;;9 arrêt André Malraux / La Ronde arrêt Sémard;;601547717;1;246
1241;Salles de spectacle et concert;Maison des Choeurs;Montpellier Centre;;;;;;;;;;;;Place;Albert 1er;Chapelle St Charles;34000;Montpellier;;;0;;;;;;"ligne n° 1  Arrêt : Place Albert 1er

";;;;;1104
1242;Autres contacts utiles;Maison des Etudiants;Hôpitaux - Facultés;Hôpitaux-Facultés;04 67 14 49 37;;mde@univ-montp2.fr;www.univ-montp2.fr/index.php?nivo0_id=5&&nivo1_id=25&&nivo2_id=&&nivo3_id=&&page_id=14&&nivo=1&&Tpage=mn;;;;;;;Place;Eugène Bataillon;Case courrier : 436;34095;Montpellier;;;0;;;;;;;;;;;1105
1410;Universités;Maison des Etudiants Aimé Schoenig;Port Marianne;Richter;;;;www.univ-montp1.fr/la_vie_a_l_universite/vie_culturelle/la_maison_des_etudiants_aime_schoenig;;;;;;;Rue;Vendémiaire;Université Montpellier 1 – Espace Richter;34960;Montpellier;;;0;;;;;;"arrêt Port Marianne ou Rives du Lez 
";;;;;1250
1042;Adresses utiles;Maison des personnes handicapées de l’Hérault;Hôpitaux - Facultés;;0810 811 059 (N° Azur - prix d’un appel local);;;www.cg34.fr/accueil/pdf/maison_personnes_handicapees.pdf;Parking disponible;;;;59;;Avenue;de Fès;Bâtiment B;34087;Montpellier;;AUX_NORMES;0;;;;;;ligne1, station Malbosc;ligne 16, arrêt Appel du 18 juin;;;;946
1404;Département;Maison des personnes handicapées de l'Hérault;Mosson;;;;;www.cg34.fr/solidarite/handicapes/tourisme/hinfo.html;;;;;59;;Avenue;de Fès;BP 7353;34086;Montpellier;Cedex 4;AUX_NORMES;0;;;;;;"Tramway ligne 1, Arrêt Malbosc (450 m du site)
Voiture : Parking";"Ligne 16, Arrêt Appel du 18 juin 
(à ce jour, arrêt non aménagé pour les personnes à mobilité réduite - 150 m du site)";;;;1244
366;Services municipaux;Maison des relations internationales;Montpellier Centre;Les Beaux-Arts;04 67 34 70 11;04 67 34 59 02;;;Le Corum;;;;14;;Descente; en Barrat;(au bout de l'esplanade Charles-de-Gaulle);34000;Montpellier;;;0;;;;;;ligne 1 station Comédie ou Le Corum;;;;;426
361;Services municipaux;Maison des seniors;Montpellier Centre;Les Beaux-Arts;04 67 63 67 10;04 67 63 67 17;;;;;;;16;;Rue;Ferdinand Fabre;;34000;Montpellier;;;2;AUX_NORMES;AUX_NORMES;;;;;;;;;422
1243;Autres contacts utiles;Maison des Sports;Hôpitaux - Facultés;;04 67 41 78 57;04 67 41 78 73;;;;;;;200;;Avenue;du Père Soulas;;34094;Montpellier;5;;0;;;;;;;;;;;1106
1086;Salles de réunions;Maison des Syndicats;Montpellier Centre;Antigone;;;;;;;;;15;;Place;Zeus;;34000;Montpellier;;;0;;;;;;ligne 1, station Léon-Blum;;;;;985
301;Maisons pour tous;Maison pour tous Albert Camus;Croix d'Argent;Lemasson;04 67 27 33 41;04 67 27 99 24;mptcamus@mpt.ville-montpellier.fr;;;1410;43.5967868931;3.86997468673;118;;Allée;Maurice Bonafos;BP8006;34070;Montpellier;;;0;;;;;;ligne 2 station Mas Drevon;5 arrêt Stade Sabathé;;608349251;1;50
303;Maisons pour tous;Maison pour tous Albert Dubout;Hôpitaux - Facultés;Aiguelongue;04 67 02 68 58;04 67 79 81 54;mptdubout@mpt.ville-montpellier.fr;;;1359;43.6263469418;3.88253701780;1071;;Avenue;de la Justice de Castelnau;;34090;Montpellier;;;0;;;;;;ligne 2 station Aiguelongue;La Ronde ou 5 arrêt Aiguelongue;;598173759;1;293
315;Maisons pour tous;Maison pour tous Albertine Sarrazin;Montpellier Centre;Figuerolles;04 67 27 24 66;04 67 69 48 72;mpt.f.malherbe@wanadoo.fr;;;1705;43.6053044434;3.85946169556;43;;Rue;Tour Gayraud;;34070;Montpellier;;;0;;;;;;;11 arrêt Claret;;;;388
311;Maisons pour tous;Maison pour tous André Chamson;Les Cévennes;La Martelle;04 67 75 10 55;04 67 75 09 60;mpt.a.chamson@wanadoo.fr;;stationnement tout public;593;43.6092636044;3.83528421130;105;;Rue;Gustave Eiffel;;34070;Montpellier;;;0;;;;;;;7 arrêts M. Teste ou La Martellière;;608165173;1;146
323;Maisons pour tous;Maison pour tous Boris Vian;Prés d'Arènes;Les Aiguerelles;04 67 64 14 67;04 67 22 51 30;mpt.b.vian@wanadoo.fr;;;1696;43.5965611721;3.89105120385;14;;Rue;de l'Améthyste;;34070;Montpellier;;;0;;;;;;ligne 1 station Moularès;8 arrêt Jean Mirailhet ou Collège les Aiguerelles;;608259048;1;45
306;Maisons pour tous;Maison pour tous Fanfonne Guillierme;Les Cévennes;Alco;04 67 04 23 10;04 67 04 03 10;mptguillierme@mpt.ville-montpellier.fr;;1 place réservée;1688;43.6224312070;3.84166316561;;;Rue;des Avant-Monts;;34080;Montpellier;;;0;;;;;;;16 arrêts Sainte Geneviève ou Cévennes;;608217206;1;261
305;Maisons pour tous;Maison pour tous François Villon;Les Cévennes;Alco;04 67 45 04 57;04 67 40 12 52;mpt.f.villon@wanadoo.fr;;;1687;43.6153222380;3.83929175904;;;Rue;des Araucarias;;34080;Montpellier;;;0;;;;;;;6 arrêt Pergola / 15 ou La Ronde arrêt Les Tonnelles / 16 arrêt Le Belvédère;;28382861;2;201
317;Maisons pour tous;Maison pour tous George Sand;Montpellier Centre;Les Aubes;04 67 79 22 18;04 67 79 71 64;mpt.sand@wanadoo.fr;;;1701;43.6188500475;3.89401291396;25;bis;Avenue;Saint André de Novigens;;34000;Montpellier;;;0;;;;;;ligne 2 station Les Aubes / Correspondance tramway ligne 1 station Léon Blum;14 arrêts Rimbaud ou Palombes;;60218330;2;243
319;Maisons pour tous;Maison pour tous Georges Brassens;Mosson;Les Hauts de Massane;04 67 40 40 11;04 67 45 18 88;mptbrassens@mpt.ville-montpellier.fr;;Parking tout public;1492;43.6421885569;3.81800071487;;;Place;Jacques Brel;Les Hauts de Massane;34080;Montpellier;;;0;AUX_NORMES;;;;;ligne 1 station Hauts de Massane;15 arrêt Place d'Italie;;595129589;1;346
313;Maisons pour tous;Maison pour tous Joseph Ricôme;Montpellier Centre;Les Arceaux;04 67 58 71 96;04 67 58 23 99;mpt.j.ricome@wanadoo.fr;;;1699;43.6084823442;3.86644361593;7;;Rue;Pagès;;34070;Montpellier;;;0;;;;;;;"11 arrêt Renouvier / 15 arrêt Plan Cabanes
";;613491805;1;141
320;Maisons pour tous;Maison pour tous Léo Lagrange;Mosson;Mosson;04 67 40 33 57;04 67 40 13 69;mptlagrange@mpt.ville-montpellier.fr;;Parking tout public;1685;43.6284160621;3.81663097976;155;;Avenue;de Bologne;;34080;Montpellier;;;0;;;;;;ligne 1 station Halles de la Paillade;15 arrêt Halles de la Paillade;;598143229;1;309
324;Maisons pour tous;Maison pour tous L'Escoutaïre;Prés d'Arènes;Saint Martin;04 67 65 32 70;04 67 22 52 45;mpt.escoutaire@wanadoo.fr;;;1393;43.5953126608;3.88462633887;67;;Rue;des Razeteurs;;34070;Montpellier;;;0;;;;;;;"12 arrêt Razeteurs
16 arrêt Lucullus
";;601512376;1;41
310;Maisons pour tous;Maison pour tous Marcel Pagnol;Les Cévennes;La Chamberte;04 67 42 98 51;04 67 42 52 38;mptmpagnol@orange.fr;;;1691;43.6014084486;3.85048657842;64;;Route;de Lavérune;;34070;Montpellier;;;0;;;;;;;6 arrêt Terminus / 11 arrêt Cité Valette;;601522031;1;86
318;Maisons pour tous;Maison pour tous Marie Curie;Mosson;Celleneuve;04 67 75 10 34;04 67 75 36 19;mptmcurie@mpt.ville-montpellier.fr;;;1729;43.6126493760;3.83057738457;13;;Allée;Antonin Chauliac;;34080;Montpellier;;;0;;;;;;;15 et 25 arrêt Marie Curie;;76003871;2;187
321;Maisons pour tous;Maison pour tous Mélina Mercouri;Port Marianne;Millénaire;04 99 92 23 80;04 99 92 23 81;mpt.mercouri@wanadoo.fr;;;1707;43.6136894469;3.90831993964;842;;Rue;de la Vieille Poste;;34000;Montpellier;;;0;;;;;;;9 ou La Ronde arrêt Pinville;;613500217;1;193
300;Maisons pour tous;Maison pour tous Michel Colucci;Croix d'Argent;Bagatelle;04 67 42 52 85;04 67 42 44 24;mpt.m.colucci@wanadoo.fr;;Stationnement tout public;1702;43.5936428447;3.84011718228;205;;Rue;de Chengdu;;34070;Montpellier;;;0;;;;;;;11 ou la Ronde arrêt Rouget de Lisle;;613501164;1;30
308;Maisons pour tous;Maison pour tous Paul-Emile Victor;Les Cévennes;Alco;04 99 58 13 58;04 99 58 13 60;mpt.p.e.victor@wanadoo.fr;;;1700;43.6240649143;3.84289303227;1247;;Avenue;du Professeur Louis Ravaz;;34080;Montpellier;;;0;;;;;;ligne 1 station Château d'Ô;16 arrêt Sainte Geneviève / 7 arrêt Hôtel du Département;;469733712;1;281
1407;Maisons pour tous;Maison pour tous Rosa-Lee Parks;Hôpitaux - Facultés;Hôpitaux-Facultés;04 67 66 34 99;04 67 66 41 57;mpt.rosaparks@free.fr;;;;;;10;;Rue;François-Henri d'Harcourt;quartier Malbosc;34080;Montpellier;;AUX_NORMES;0;AUX_NORMES;AUX_NORMES;;;;ligne 1 station Malbosc;;;;;1247
316;Maisons pour tous;Maison pour tous Voltaire;Montpellier Centre;Gares;04 99 52 68 45;04 99 52 68 46;mpt.voltaire@numericable.fr;;;1704;43.6041871129;3.88875067640;3;;Square;Jean Monnet;;34070;Montpellier;;;0;;;;;;ligne 2 station Voltaire;;;256092670;1;105
457;Marchés de quartiers;Marché Albert 1er;Montpellier Centre;;;;;;;;;;;;Place;Albert 1er;;34000;Montpellier;;;0;;;;;;ligne 1 station Albert 1er;;;;;504
142;Marchés thématiques;Marché aux Fleurs;Montpellier Centre;;;;;;Parking Comédie ou Corum;160600;43.6101103339;3.87425834359;;;Esplanade;Charles-de-Gaulle;Allée Paul-Boulet;34000;Montpellier;;;0;;;;;;ligne 1 station Comédie;;;;;362
458;Marchés thématiques;Marché aux Plants;Mosson;;;;;;Parking gratuit Espace Mosson;00022500;43.6174173105;3.81767558524;;;Espace;Mosson;;34000;Montpellier;;;0;;;;;;ligne 1 station Mosson;ligne 15 arrêt Europe;;;;505
144;Marchés thématiques;Marché aux Puces et à la Brocante;Mosson;;04 67 75 40 45;;;;Parking gratuit Espace Mosson;TA185;;;;;Espace;Mosson;;34000;Montpellier;;;0;;;;;;ligne1 station Mosson;ligne 15 arrêt Europe;;;;364
139;Marchés de quartiers;Marché d'Antigone;Montpellier Centre;;;;;;Parking Nombre d'Or ou Europa;00160700;43.6081311890;3.88737393916;;;Place;du Nombre d'Or;;34000;Montpellier;;;0;;;;;;ligne 1 station Antigone;;;;;360
455;Grands marchés;Marché de l'Esplanade - Comédie;Montpellier Centre;;;;;;Parking Comédie Parkings du Polygone et du Triangle;00229900;43.6101955093;3.88124085120;;;Allée;Jean de Lattre de Tassigny;;34000;Montpellier;;;0;;;;;;"ligne 1 station Comédie 
";;;;;502
1436;Marchés de quartiers;Marché de Malbosc;Mosson;;;;;;;;;;;;Square;Fiacre;En bas de la coulée verte entre la pharmacie et la boulangerie;34080;Montpellier;;;0;;;;;;;;;;;1276
456;Grands marchés;Marché de Mosson;Mosson;;04 67 75 76 81;;;;Parking de l'Espace Mosson;00056500;43.6281579978;3.81695229351;;;Avenue;d'Heidelberg;;34000;Montpellier;;;0;;;;;;ligne 1 station Halles;"ligne 15 arrêt Barcelone 
";;;;503
454;Grands marchés;Marché des Arceaux;Montpellier Centre;;;;;;Parking des Arceaux : 210 places;00056600;43.6114265584;3.86479878285;;;Boulevard;des Arceaux;;34000;Montpellier;;;0;;;;;;;"Lignes 6 et 16 arrêt Arceaux 
";;;;501
141;Marchés de quartiers;Marché des Beaux-Arts;Montpellier Centre;;;;;;;00160400;43.6158834806;3.88137451234;;;Place;des Beaux-Arts;;34000;Montpellier;;;0;;;;;;ligne 1 station Corum;lignes 4 et 9 arrêt Bernard Délicieux;;;;361
147;Marchés de quartiers;Marché du Plan des 4 Seigneurs;Hôpitaux - Facultés;;;;;;;160500;43.6406159079;3.85793079879;;;Place;Jean Baumel;;34000;Montpellier;;;0;;;;;;;ligne 23, La Navette arrêt Plan des 4 Seigneurs;;;;367
1412;Marchés de quartiers;Marché du sud de Montpellier (Saint Martin);Prés d'Arènes;Saint Martin;;;;;;M49F3;;;;;Square;Alain Bashung;rue Jean Vachet;34000;Montpellier;;;0;;;;;face à la Maison Pour Tous l’Escoutaïre;;;;;;1252
1135;Marchés de quartiers;Marché Hauts de Massane;Mosson;Les Hauts de Massane;;;;;;;;;;;;Hauts de Massane;;34000;Montpellier;;;0;;;;;;;;;;;1016
138;Marchés thématiques;Marché Paysan;Montpellier Centre;;;;;marchepaysanantigone.free.fr/;Parking du Nombre d'Or - Parking Europa;160300;43.6070628809;3.88912648203;;;Avenue;Samuel Champlain;Près de l'église Dom Bosco;34000;Montpellier;;;0;;;;;;ligne n°1 station Antigone;lignes n°8, 12 arrêt Dom-Bosco;;;;359
453;Grands marchés;Marché Salengro;Montpellier Centre;;;;;;;;;;;;Place;Roger Salengro;;34000;Montpellier;;;0;;;;;;;;;;;500
145;Marchés de quartiers;Marché St-Clément;Les Cévennes;;;;;;;296700;43.6170150958;3.84537195658;;;Parc;Bartolomé de Las Cazas;;34000;Montpellier;;;0;;;;;;;;;;;365
146;Marchés de quartiers;Marché Tastavin;Croix d'Argent;Mas Drevon;;;;;;133400;43.5957796224;3.86880526202;;;Boulevard;Pedro de Luna;;34000;Montpellier;;;0;;;;;;;ligne 5 ou La Ronde arrêt Mas Drevon;;;;366
382;Galeries d'art;Medamothi-Artistic Cockpit;Montpellier Centre;;04 67 60 34 49;;;;;;;;3,;;Rue;Urbain V;;34000;Montpellier;;;0;;;;;;;;;;;435
466;Adresses utiles;Médecins du monde;Hôpitaux - Facultés;;04 99 23 27 17;;;;;;;;18;;Rue;Henri Dunant;;34000;Montpellier;;;0;;;;;;;;;;;513
543;Bibliothèques et médiathèques;Médiathèque centrale Émile Zola;Montpellier Centre;Antigone;04 67 34 87 00;04 67 34 87 01;;mediatheque.montpellier-agglo.com/;;40787;43.6084099727;3.89331047991;218;;Boulevard;de l'Aéroport International;;34000;Montpellier;;;0;;;;;;ligne 1 arrêt Place de l'Europe;ligne 12 arrêt Piscine Olympique;;22913747;2;139
544;Bibliothèques et médiathèques;Médiathèque Federico Fellini;Montpellier Centre;Antigone;04 99 06 27 47;04 99 06 27 43;;mediatheque.montpellier-agglo.com/;;00022303;43.6085789909;3.88622786432;;;Place;Paul Bec;;34000;Montpellier;;;0;;;;;;ligne 1 arrêt Antigone;ligne 8 arrêt Hôtel de ville;;265384953;1;142
547;Bibliothèques et médiathèques;Médiathèque Federico-Garcia Lorca;Prés d'Arènes;;04 99 13 39 49;04 99 13 39 50;;mediatheque.montpellier-agglo.com;;70244200;43.5896435747;3.89100866653;162;;Avenue;de Palavas;;34070;Montpellier;;;0;;;;;;;lignes 16 et 17, arrêt Garcia-Lorca;;75232109;2;7
1127;Espaces jeux;Médiathèque Jean Jacques Rousseau;Mosson;;04 67 10 70 20;;;;;;43.6333;3.81945;230;;Avenue;du Bitterois;;34080;Montpellier;;;0;;;;;;;;;74004395;2;1012
546;Bibliothèques et médiathèques;Médiathèque Jean-Jacques Rousseau;Mosson;Les Hauts de Massane;04 67 10 70 20;04 67 10 70 29;;mediatheque.montpellier-agglo.com;;616;43.6333123917;3.81933956735;230;;Avenue;du Biterrois;;34080;Montpellier;;;0;;;;;;ligne 1, station Saint-Paul;ligne 15, arrêt Gémeaux;;74004395;2;321
545;Bibliothèques et médiathèques;Médiathèque Victor Hugo;Croix d'Argent;;04 67 27 17 17;04 67 42 46 97;;mediatheque.montpellier-agglo.com;;575;43.5964754944;3.86527333869;207;;Rue;Guillaume Janvier;;34070;Montpellier;;;0;;;;;;Ligne 2 arrêt Mas Drevon;ligne 6 arrêt Guillaume-Janvier et ligne 5 arrêt Villeneuve-d'Angoulême;;440973806;1;46
548;Bibliothèques et médiathèques;Médiathèque William Shakespeare;Les Cévennes;;04 67 16 34 20;04 67 16 34 21;;mediatheque.montpellier-agglo.com;;TA39;43.6149118459898;3.83914426127574;150;;Avenue;Paul Bringuier;;34080;Montpellier;;;0;;;Parking réservé à la médiathèque;;;;"lignes 15 et 25, arrêt Les Tonnelles
ligne 6, arrêt Paul-Bringuier
La Ronde, arrêts Belvédère ou Les Tonnelles";;28382867;2;200
358;Résidences-foyers;Michel-Belorgeot;Les Cévennes;;04 67 40 04 44;;;;;70018000;43.6172282188;3.83208763440;41;;Impasse;des Moulins;;34080;Montpellier;;;0;;;;;;;ligne 6;;;;419
593;Services municipaux;Mission GrandCœur;Montpellier Centre;Centre historique;04 67 55 87 70;04 99 06 06 72;mission.grandcoeur@ville-montpellier.fr;;Parkings Laissac & Gambetta;1590;43.6078786315;3.87418474237;17;;Boulevard;du Jeu de Paume;;34000;Montpellier;;PRATICABLE;2;PRATICABLE;;;;;"Stations Comédie ou Gare Saint-Roch
";Lignes 6,7 et 16 arrêts Observatoire ou Saint-Guilhem;;;;606
1060;Missions locales des jeunes;Mission locale des jeunes - Antenne Croix d'Argent;Croix d'Argent;;04 99 64 24 60;04 67 82 59 76;antenne.croixdargent@mljam.fr;www.montpellier-jeunes-emploi.fr;;;;;909;;Avenue;de Toulouse;;34070;Montpellier;;;0;;;;;;;;;;;960
1059;Missions locales des jeunes;Mission locale des jeunes - Antenne Montpellier Centre;Montpellier Centre;;04 99 52 69 29;04 99 52 69 10;antenne.centre@mljam.fr;www.montpellier-jeunes-emploi.fr;;;;;1;;Place;Paul Bec;Les Échelles de la Ville;34000;Montpellier;;;0;;;;;;;;;;;959
1061;Missions locales des jeunes;Mission locale des jeunes - Antenne Mosson;Mosson;;04 67 75 29 67;04 67 03 13 02;antenne.mosson@mljam.fr;www.montpellier-jeunes-emploi.fr;;;;;524;;Avenue;de Louisville;Résidence Cap Dou Mail - bâtiment 58B;34080;Montpellier;;;0;;;;;;;;;;;961
1058;Missions locales des jeunes;Mission locale des jeunes - Siège social;Hôpitaux - Facultés;;04 99 52 23 33;04 99 52 26 30;courrier@mljam.fr;www.montpellier-jeunes-emploi.fr;;;;;704;;Rue;du Puech Villa;Parc Euromédecine;34197;Montpellier;Cedex 5;;0;;;;;;;;;;;958
365;Adresses utiles;MLJAM;Montpellier Centre;Antigone;04 99 52 69 29;04 99 52 69 10;;;;;;;1;;Place;Paul Bec;Les Echelles de la Ville;34000;Montpellier;;;0;;;;;;;;;;;425
982;Services municipaux;Montpellier au quotidien;Montpellier Centre;Gares;0 800 340 707 (appel gratuit d'un poste fixe);;;;;;;;;;Rue;de la République;Maison de la démocratie;34000;Montpellier;;;0;;;;;;;;;;;893
532;Clubs sportifs;Montpellier Hérault Sporting Club (MHSC);Port Marianne;Grammont;04 67 15 46 00;04 67 15 46 15;;www.mhscfoot.com;;;;;;;Avenue;Albert Einstein;Domaine de Grammont;34000;Montpellier;;;0;;;;;;;;;;;564
1293;Centres de recherche;Montpellier SupAgro;Port Marianne;;04 99 61 22 00;04 99 61 29 00;contact@supagro.inra.fr;www.supagro.fr/web/;;;;;2;;Place;Pierre Viala;Site de La Gaillarde;34060;Montpellier;Cedex 01;;0;;;;;;;;;;;1146
354;Résidences-foyers;Montpellieret;Montpellier Centre;;04 67 66 14 98;;;;Comédie et Le Corum;39085;43.6109383383;3.87958035869;3;;Rue;Fabre;;34000;Montpellier;;;0;;;;;;ligne 1 Comédie;tous les bus du centre-ville;;;;415
1018;Associations;Mouvement français pour le Planning Familial;Montpellier Centre;Gares;04 67 64 62 19;04 67 64 91 09;m-f-p-f.montpellier@wanadoo.fr;www.planning-familial.org;;;;;48;;Boulevard;Rabelais;;34000;Montpellier;;;0;;;;;;;;;;;925
1117;Multi-accueils municipaux;Multi accueils André Chamson;Les Cévennes;;04 67 45 10 34;;;;;;;;105;;Rue;Gustave Eiffel;;34070;Montpellier;;;0;;;;;;;;;;;1008
767;Espaces jeux;Multi Accueils André-Chamson;Les Cévennes;;04 67 45 10 34;;;;;;;;105;;Rue;Gustave Eiffel;;34070;Montpellier;;;0;;;;;;;;;;;727
799;Autres multi-accueils;Multi accueils du Conseil général;Les Cévennes;;04 67 67 67 67;;;;;;;;1000;;Rue;d'Alco;;34080;Montpellier;;;0;;;;;;;;;;;731
768;Multi-accueils municipaux;Multi accueils Europa Assas;Montpellier Centre;;04 67 52 00 76;;;;;;43.6192745;3.8623153;79;;Rue;Eugène Labiche;;34000;Montpellier;;;0;;;;;;;;;598178112;1;247
