ID_MTPWEB;CATEGORIE;NOM;QUARTIER;SOUSQUARTIER;TELEPHONE;FAX;COURRIEL;SITEWEB;STATIONNEMENT;ID_GIS_DELTA;LATITUDE;LONGITUDE;ADDR_NUMERO;ADDR_SUFFIXE;ADDR_VOIETYPE;ADDR_NOMVOIE;ADDR_COMPLEMENTAIRE;ADDR_CODEPOSTAL;ADDR_VILLE;ADDR_CEDEX;AME_ACCESSIBILITEGENERALE;AME_BOUCLEMAGNETIQUE;AME_TOILETTE;AME_ASCENSEUR;AME_PLACESTATIONNEMENT;AME_ACCESSIBILITESTATIONNEMENT;ACCES_PRECISION;ACCES_TRAM;ACCES_BUS;COMMENTAIRE;ENSAVOIRPLUS
1405;Compagnies;Compagnie Machine Théâtre;Montpellier Centre;;04 67 06 57 34;;contact@machinetheatre.com;www.machinetheatre.com;;;;;5;;rue ;de la raffinerie;;34000;Montpellier;;;0;;;;;;;;"<p>Machine Th&#233;&#226;tre est une &#233;quipe d'acteurs, &#171; un ch&#339;ur de solistes &#187; qui souhaite promouvoir les &#339;uvres d'hier et de demain, en cherchant au plus pr&#232;s comment et pourquoi les servir aujourd'hui. N'ayant de cesse de vouloir convoquer l'humain et l'&#233;motion sur sc&#232;ne.<br>Appliqu&#233;e &#224; l'artisanat et &#224; l'exigence de la r&#233;p&#233;tition, Machine Th&#233;&#226;tre aiguise son obsession des rapports humains et de l'histoire des &#234;tres.</p> <p><em>&#171; Le collectif Machine Th&#233;&#226;tre est n&#233; en 2001, autour de neuf &#233;l&#232;ves de l'&#233;cole. Qui revendiquent &#171;une croyance, par ces temps plut&#244;t individualistes, en l'esprit de troupe en tant que force cr&#233;atrice&#187;. &#171;L'esprit&#187; en question se manifeste par le refus du vedettariat - pas de metteur en sc&#232;ne attitr&#233; mais un &#171;porteur de projet&#187;, qui change au gr&#233; des spectacles -, et par une fa&#231;on de partager le plateau. &#187;<br></em>Ren&#233; Solis - Lib&#233;ration, janvier 2008</p> <p>&#160;</p>";
998;Compagnies;Compagnie Maripaule B. / Philippe Goudard;Montpellier Centre;;04 67 63 96 37;04 67 63 96 37;ciegoudard@wanadoo.fr;ciegoudard.monsite.wanadoo.fr;;;;;6;;rue Saint-Alexis;;;34090;Montpellier;;;0;;;;;;ligne 1, station Place Albert 1er;;"<p class=""AccueilTitre"">Cirque d'art et d'essai</p><h5>Artistes associés pour la recherche et l'innovation au cirque</h5><p>Créée en 1974, la Compagnie Maripaule B. - Philippe Goudard, Cirque d'art et d'essai, poursuit dans le sud de la France une recherche originale dans le domaine des arts du geste, au travers de nombreuses créations théâtrales et de cirque.</p>";
709;Compagnies;Compagnie Maritime;Montpellier Centre;;04 67 68 23 49;;;laciemaritime.com;;;;;19;;rue Chaptal;;La Gerbe;34000;Montpellier;;;0;;;;;;;;Compagnie et école de théâtre;
831;Compagnies;Compagnie MCR Danse;Mosson;;04 67 03 01 66;;contact@dansemcr.com;www.dansemcr.com;;;;;475;;avenue du Comté de Nice;;;34080;Montpellier;;;0;;;;;;;;"<p>MCR Danse Compagnie est une compagnie montpelliéraine de Danses Urbaines et Hip-Hop; compagnie professionnelle créée en 1991, elle représente ses créations chorégraphiques en Europe, en France et en région. MCR Danse Cie c'est aussi l'Association MCR : les danseurs de la compagnie proposent des formations Hip-Hop pour les amateurs et pour les professionnels (cours, stages), et s'impliquent également dans les actions culturelles des écoles et des associations. A travers la Cie et l'Association , MCR contribue au développement et à la reconnaissance des cultures urbaines, avec pour objectif principal la rencontre entre des personnes d'environnements socioculturels différents, autour d'une même passion</p><p>&nbsp;</p><p>Mobile: 06 61 88 27 28</p>";
825;Compagnies;Compagnie Michèle Murray;Les Cévennes;;04 67 58 85 80;04 67 06 57 10;cie.michelemurray@club-internet.fr;mailto:www.ciemichelemurray@club-internet.fr*;;;;;21;;rue Bacqué;;;34070;Montpellier;;;0;;;;;;;;<ul><li>Association Stella</li></ul><p>Depuis 1999, la Compagnie Michèle Murray basée à Montpellier et Berlin, fait un travail de création artistique et de pédagogie au niveau national et international. Le travail du mouvement et d'acteur corporel constituent la base de recherche pour les créations, qui se font en étroite collaboration avec les interprètes.<br />La base des créations reste l'investigation d'une atmosphère à la fois violente et jubilatoire, une sorte d'apocalypse joyeuse qui serait une façon d'envisager la création artistique et le monde d'aujourd'hui.</p>;
682;Compagnies;Compagnie Myrtilles;Croix d'Argent;;04 67 42 44 60;;myrtilles@hotmail.com;;;;;;55;;rue Saint-Cléophas;;;34070;Montpellier;;;0;;;;;;;;;
695;Compagnies;Compagnie Nocturne / Luc Sabot;Croix d'Argent;;06 89 33 08 17;;luc.sabot@laposte.net;;;;;;15;;avenue de Toulouse;;;34070;Montpellier;;;0;;;;;;;;Théâtre contemporain, théâtre classique;
845;Compagnies;Compagnie O'Bal;Montpellier Centre;;04 67 52 85 35;;cie.obal@wanadoo.fr;;;;;;21;;rue de Louvain;;;34000;Montpellier;;;0;;;;;;;;<p>O BAL, compagnie de danse contemporaine créée par Dominique Noel et Sonia Onckelinx, poursuit une recherche qui met en jeu d'autres corps que ceux des danseurs. Des débutants d'univers très variés s'engagent dans un processus de création.<br />Le croisement de ces univers provoque un croisement des publics.<br />Ce travail de création nous amène parallèlement à des propositions pédagogiques très variées.</p>;
711;Compagnies;Compagnie Ohé Théâtre;Montpellier Centre;;04 67 64 36 09;;;;;;;;115;;boulevard de l'Aéroport-International;;Résidence Atrium - Apartement 425;34000;Montpellier;;;0;;;;;;;;Ohé Théâtre est une association dont le but et de promouvoir et de développer le goût et la pratique de la danse et du théâtre.;
853;Compagnies;Compagnie Olivier Farge;Montpellier Centre;;04 67 99 94 79 ou 06 10 76 38 88;;;mailto:olivier.farge@wanadoo.fr*;;;;;9;;rue Lamartine;;Résidence Trianon;34000;Montpellier;;;0;;;;;;;;<p> <br />Créé en 1988 à Montpellier par Olivier Farge avec le pari d'icare, on ne présente plus la danse-voltige. Elle fait maintenant partie du paysage des arts de l'aétien. La danse voltige, une discipline à part entière qui permet de développer le mouvement dans un nouvel espace-temps, de nouvelles écritures initiatrices d'un langage chorégraphique riche de toutes ses différentes qualités techniques et d'expression. La danse-voltige ne cesse d'évoluer à travers la pratique de ceux qui la choisissent pour son extraordinaire capacité d'adaptation à de nombreuses formes d'expression du spectacle vivant: la scène, la rue , la piste...<br />La Compagnie Olivier Farge propose des spectacles, des stages, des performances événementielles.</p>;
832;Compagnies;Compagnie Ombre et Parenthèses / Laurence Saboye;Montpellier Centre;;04 67 58 92 26;;laurencesaboye@aol.com;;;;;;15;;rue Poitevine;;;34000;Montpellier;;;0;;;;;;;;"<p>Depuis sa création en 1994 à l'occasion de l'Edifice de la rupture pour le festival Montpellier Danse, la compagnie Ombre &amp; Parenthèses permet à des artistes de disciplines diverses de créer ensemble. Selon Laurence Saboye, chorégraphe et directrice artistique, son travail est souvent présenté avec d'autres expressions artistiques, qui participent à l'oeuvre tout en gardant leur identité. Il s'agit pour elle de mêler différents arts, différentes formes, les faire glisser les unes sur les autres.</p>";
821;Compagnies;Compagnie patricebarthès & Cie;Montpellier Centre;;04 67 99 01 94;04 67 99 01 94;chicanes@wanadoo.fr;www.patricebarthes.com;;;;;7;;rue François Périer;;;34070;Montpellier;;;0;;;;;;;;"<p>patricebarthès &amp; Cie a été créée en 1992 à Montpellier.</p><h4>Créations chorégraphiques </h4><p>Jusqu’en 1999, la compagnie produira huit pièces dont quatre pour le Festival International Montpellier Danse : <em>D’ailleurs</em> présentée sur la place de la Comédie, <em>Scène Blanche</em> à l’Opéra sur le thème du Cinéma, <em>L’Echec des 12 travaux du Général Comix</em> et enfin <em>Dry Wet,</em> dix-neuf danseurs sur, sous dans et autour de l’eau pour l’ouverture du Festival à la Piscine Olympique d’Antigone l’année de la Coupe du Monde de football en France. <br />En 2000, il crée le 1er volet du triptyque <em>Silence 1,2, 3</em> présenté entre autres dans la Saison de Montpellier Danse, en Croatie et en Allemagne. Il est membre du collectif Changement De Propriétaire qui en 2002 investit un espace – outil de travail interdisciplinaire dans une friche industrielle à Montpellier. En 2003, la résidence de recherche au Centre Chorégraphique de Montpellier sur la notion de solo, “un pour…“, aboutira à la création de <em>Double Cue</em> l’année suivante. Cette pièce est soutenue notamment par le DICREAM, et sélectionnée pour une présentation dans le cadre des appels à projets du Monaco Dance Forum 2004.<br />Dans <em>Double Cue</em>, le chorégraphe danse avec son double virtuel, un être numérique créé par l’artiste multimédia Fabrice Nourrichard , au plus près de son morphotype et de ses qualités de mouvement. Patrice Barthès questionne alors sa danse intime, son animalité. <em>Double Cue</em> a été créé au Théâtre du Hangar à Montpellier en mai 2004. </p><p>En 2005, Patrice Barthès poursuit sa réflexion engagée sur le mouvement, sa genèse, sa transmission avec Quadre, une pièce pour quatre danseurs sur le flux, le jaillissement. Deux gros ventilateurs industriels sur scène, comme une possible métaphore de ce flux mais aussi d’une société qui parfois nous écrase, nous isole. Cette pièce a été créée en novembre 2005 à La Cigalière à Sérignan.<br />Enfin la dernière création en date de la compagnie a été présentée en novembre 2006 à l’Ecole d’Architecture de Montpellier dans le cadre de la saison octobre – décembre 06 de Montpellier Danse. a-bloc, une pièce plastique et chorégraphique en deux parties de 27 minutes chacune, sur le thème de l’explosion.</p><h4>Implantation</h4><p>Parallèlement, la compagnie est en résidence pour trois ans, 2006 – 2007 – 2008, à La Cigalière de Sérignan. Outre des résidences de création, elle mène un travail d’approche et de sensibilisation de la population qui aboutira à la présentation d’un événement chorégraphique en juin 2008 sur le site créé par Daniel Buren “Rayonnant“et sur lequel est implantée la Cigalière.<br />La sensibilisation du public à la danse contemporaine mais aussi de manière plus générale à la notion de représentation est une composante importante du projet artistique de la Compagnie. Elle prend la forme d’ateliers auprès de publics aussi divers que les étudiants et personnels de l’Ecole d’Architecture de Montpellier Agglomération, les élèves du Centre des Arts du Cirque Balthazar de Montpellier, avec en 2006 la “mise en piste“ de Fétichirque, spectacle de fin d’étude de la classe professionnelle, l’association à vocation sociale Via Voltaire, le milieu scolaire….</p><h4>Installations / performances</h4><p>Fortement préoccupé par la distinction des sens, thème souvent présent dans ses pièces chorégraphiques ou ses performances dansées comme <em>Entendre/Voir</em> (un solo de danse de 15 minutes accompagné d’un musicien les yeux bandés), Patrice Barthès élargit son travail artistique à la vidéo et à des installations interactives : <em>son_ambulio</em> (2002) en collaboration avec Stéphanie Thiersch et co-produit par Animax Multimediatheater Bonn Bad-Godesberg (www.mouvoir.de/videodance.html), <em>vidéo hot definition</em> présentée au Baloard à Montpellier en 2002, <em>on marche sur la tête</em>, créée au Théâtre de l’Arsenic à Lausanne, <em>l’eau de là</em> ou encore <em>altération intime</em>. Toutes ces propositions interrogent la perception et les sens, en rapport au mouvement. </p><p>En 2007, patricebarthès &amp; Cie poursuit son travail de sensibilisation, de territoire… se consacre à la diffusion des oeuvres du répertoire, à la création d’une “danse de bienvenue“ avec plus de 200 collégiens du département de l’Hérault pour accueillir les équipes professionnelles lors de la Coupe du Monde de Rugby en septembre, à son travail sur la ville de Sérignan dans le cadre de sa résidence, à renforcer sa présence à l’Ecole d’Architecture de Montpellier avec des ateliers, des workshops et la préparation d’une exposition plastique pour l’automne … </p><h4>Répertoire</h4><ul><li>1992 : Duo d’un Rêve et Sola – Biennale des Jeunes Créateurs à Valencia </li><li>1993 : D’ailleurs – Festival International Montpellier Danse </li><li>1994 : Scène Blanche – Festival International Montpellier Danse Inconter – Ballet National du Malawi</li><li>1995 : L’echec des 12 travaux du Général Comix – Festival International Montpellier Danse </li><li>1997 : Hoxcar – Le Théâtre* Scène Nationale de Narbonne</li><li>1998 : Dry Wet - Festival International Montpellier Danse</li><li>1999 : Silence 1 – Parfumerie  Monternier à Montpellier</li><li>2001 : Silence 2 – CCN de Belfort </li><li>2002 : Silence 3 – CCN de Montpellier </li><li>2003 : Silence 3 version “easy export“– Tanzhaus à Düsseldorf </li><li>2004 : Double Cue – Théâtre du Hangar à Montpellier </li><li>2005 : Quadre – Théâtre de la Cigalière à Sérignan </li><li>2006 : a-bloc – saison octobre décembre Montpellier Danse 06 à l’Ecole d’Architecture de Montpellier</li></ul>";
702;Compagnies;Compagnie Pétrole / Edith Baldy;Montpellier Centre;;04 67 92 42 75;;;;;;;;32;;boulevard du-Jeu-de-Paume;;;34000;Montpellier;;;0;;;;;;;;Théâtre;
689;Compagnies;Compagnie Point du Jour;Montpellier Centre;;04 67 54 19 13;;compagniepointdujour@free.fr;www.compagniepointdujour.com;;;;;27;;rue de Villefranche;;;34090;Montpellier;;;0;;;;;;;;<p>Créations visuelles et sonores pour le jeune public</p>;
850;Compagnies;Compagnie Sylvie Deluz;Montpellier Centre;;04 67 58 59 05;;deluz.sylvie@wanadoo.fr;;;;;;5;;rue Fouques;;;34000;Montpellier;;;0;;;;;;;;"La Cie existe depuis 1986. Elle se produit en France et à l'étranger, et a mis en place plusieurs échanges culturels (Guyane, Bulgarie, USA, Caraïbes) Constituée de danseurs professionnels, elle travaille en permanence à des créations. Dans le cadre de l'Association IO et crée par Sylvie Deluz a eu lieu pendant 8 ans Le Festival d'Art Contemporain pour les enfants &quot;L'Art au matin&quot;, ainsi que de nombreuses prestations envers les enfants dans le cadre de l'école. La Cie et l'Association continue leur action de création et de diffusion de la danse contemporaine";
822;Compagnies;Compagnie Tang'Hérault;Mosson;;06 87 15 81 16;;;www.tangherault-montpellier.com*;;;;;40;;rue Favre de Saint Castor;;;34080;Montpellier;;;0;;;;;;;;<ul><li>Compagnie de danse</li><li>Maison du Tango</li></ul>;
844;Compagnies;Compagnie Tango Panaché;Montpellier Centre;;04 67 58 12 74 ou 06 87 53 75 63;;;mailto:tango.panaché@wanadoo.fr;;;;;17;;rue Tour Gayraud;;;34070;Montpellier;;;0;;;;;;;;<p>Danse et culture argentine, apprentissage du tango argentin. Contact : M. N. Genlot<br />Milonga tous les deuxièmes vendredis du mois au café de l'Esplanade boulevard Sarrail de 20 heures à minuit.<br />Chaque vendredi en terrasse durant l'été et pendant Montpellier Danse. <br />Possibilité de démonstrations (sur demande) par l'atelier de chorégraphie.</p>;
1072;Compagnies;Compagnie Théâtre au Présent;Montpellier Centre;;04 67 55 23 07;04 67 04 44 29;theatreaupresent@free.fr;theatreaupresent.free.fr;;;;;1 bis;;rue Arnaud-de-Villeneuve;;;34090;Montpellier;;;0;;;;;;;;<p>Les projets de Théâtre au Présent cherchent à développer surtout un questionnement burlesque sur la pratique du théâtre contemporain. La compagnie s'autorise aussi à mettre en scène le vieux et le nouveau répertoire dramatique. <br /><br />Yves Gourmelon est le directeur artistique de la compagnie depuis sa création en 1981. Il a réalisé la plupart des mises en scène. </p>;
855;Compagnies;Compagnie Thierry Raymond;Montpellier Centre;;04 67 65 10 56 ou 06 63 82 14 18;;nef-atelier@wanadoo.fr;;;;;;15;;rue Lamartine;;;34000 Montpellier;Montpellier;;;0;;;;;;;;"<ul><li>Association Nef Atelier</li></ul><p>Pédagogie : Cours de danse adultes, enfants, valides/invalides;Conscience corporelle et analyse du mouvement;Yang Xing Do (art martial interne)<br />Créations : Création pluridisciplinaire pour amateurs et professionnels (danseurs, musiciens, plasticiens etc...); Veillées contemporaines (soirée d'improvisation entre artistes de tout bord).</p>";
690;Compagnies;Compagnie Tire Pas la Nappe;Montpellier Centre;;06 29 84 19 85;;;;;;;;5;; rue de la Raffinerie;;;34000;Montpellier;;;0;;;;;;;;"Depuis 2003, la Compagnie Tire pas la Nappe est en résidence au <a typelien=""LienExterne"" href=""#"" title=""Théâtre des Treize Vents"" id=""438"">Théâtre des Treize Vents</a>, <acronym lang=""fr"" title=""Centre dramatique national"">CDN </acronym>de Montpellier Languedoc-Roussillon.";
823;Compagnies;Compagnie Yann Lheureux;Montpellier Centre;;04 99 06 07 89;;danse.lheureux@wanadoo.fr;www.cie-yannlheureux.com;;;;;1 bis;;rue Etienne Antoine;;;34000;Montpellier;;;0;;;;;;;;"<p class=""AccueilTitre"">Association Être en scène</p><p>Créée en 1994, la compagnie, soute nue au titre de compagnie conventionnée, développe depuis ses débuts une recherche autour de l'improvisation et plus particulièrement sur le cheminement de l'improvisation à la composition instantanée. </p><p>Fort d'un répertoire de sept pièces dont deux &quot;jeune public&quot;, diffusé en France et à l'étranger, la compagnie renforce son ancrage locale à travers un nouveau lieu : l'Atelier, espace de création, de formation et de diffusion.</p>";
686;Compagnies;Compagnie Zig Zags;Montpellier Centre;;04 67 22 15 42;;zigzags@libertysurf.fr;;;;;;7;;quai Laurens;;;34000;Montpellier;;;0;;;;;;;;<p>Michel Arbatz et cie La Compagnie Zigzags, s'est créée en 1989 autour du travail de Michel Arbatz, chanteur, comédien et metteur en scène.<br />Elle s'est donné pour but la création de spectacles au croisement du texte, de la musique et du geste. Ses domaines : le théâtre musical, la diffusion par le spectacle vivant de la chanson et de la poésie. </p><p>Outre les spectacles, Zigzags, produit des livres et des disques, met en place des ateliers de formation chanson et a créé depuis deux ans la BIP (Brigade d'intervention Poétique) qui intervient sur tout terrain pour diffuser oralement les poètes contemporains. </p>;
1261;Compagnies;Compagnie Zing'A'baT;Montpellier Centre;;04 99 61 09 74;;contact@zingabat.com;www.zingabat.com;;;;;4;;rue des Pins;;;34000;Montpellier;;;0;;;;;;;;<p> Théâtre-musique et marionnettes</p>;
393;Conseils de quartier;Conseil de quartier Montpellier Centre;Montpellier Centre;;04 67 34 71 94;;;;;;;;16;;rue de la République;;Maison de la Démocratie;34000;Montpellier;;;0;;;;;;;;<p>Boutonnet - Les Beaux-Arts - Les Aubes - Antigone - Gares - Comédie - Gambetta - Figuerolles - Les Arceaux - Centre historique </p>;
