"Exercice","I_F","D_R","Nature","Sous-fontion","Montant","Libellé nature","Libellé fonction"
2008,"F",1,6042,415,"7063,1","ACHATS DE PRESTATIONS DE SERVICES AUTRES QUE TERRAINS A AMENAGER","MANIFESTATIONS SPORTIVES"
2008,"F",1,6042,421,"532181,5","ACHATS DE PRESTATIONS DE SERVICES AUTRES QUE TERRAINS A AMENAGER","CENTRES DE LOISIRS"
2008,"F",1,6042,422,"4310,66","ACHATS DE PRESTATIONS DE SERVICES AUTRES QUE TERRAINS A AMENAGER","AUTRES ACTIVITES POUR LES JEUNES"
2008,"F",1,6042,64,"1063880,97","ACHATS DE PRESTATIONS DE SERVICES AUTRES QUE TERRAINS A AMENAGER","CRECHES ET GARDERIES"
2008,"F",1,6042,821,"412,35","ACHATS DE PRESTATIONS DE SERVICES AUTRES QUE TERRAINS A AMENAGER","EQUIPEMENTS DE VOIRIE"
2008,"F",1,6042,822,"1682,87","ACHATS DE PRESTATIONS DE SERVICES AUTRES QUE TERRAINS A AMENAGER","VOIRIE COMMUNALE ET ROUTES"
2008,"F",1,6042,823,"5456,88","ACHATS DE PRESTATIONS DE SERVICES AUTRES QUE TERRAINS A AMENAGER","ESPACES VERTS URBAINS"
2008,"F",1,6042,824,"1949,09","ACHATS DE PRESTATIONS DE SERVICES AUTRES QUE TERRAINS A AMENAGER","AUTRES OPERATIONS D'AMENAGEMENT URBAIN"
2008,"F",1,6042,91,"56531,83","ACHATS DE PRESTATIONS DE SERVICES AUTRES QUE TERRAINS A AMENAGER","FOIRES ET MARCHES"
2008,"F",1,60611,20,"603532,54","EAU ET ASSAINISSSEMENT","ADMINISTRATION GENERALE DE LA COLLECTIVITE"
2008,"F",1,60611,26,"24031,91","EAU ET ASSAINISSSEMENT","CIMETIERES ET POMPES FUNEBRES"
2008,"F",1,60611,30,"4165,95","EAU ET ASSAINISSSEMENT","SERVICES COMMUNS"
2008,"F",1,60611,412,19820,"EAU ET ASSAINISSSEMENT","STADES"
2008,"F",1,60611,64,"89,99","EAU ET ASSAINISSSEMENT","CRECHES ET GARDERIES"
2008,"F",1,60611,816,"118422,12","EAU ET ASSAINISSSEMENT","AUTRES RESEAUX ET SERVICES DIVERS"
2008,"F",1,60611,823,"655709,54","EAU ET ASSAINISSSEMENT","ESPACES VERTS URBAINS"
2008,"F",1,60612,20,"492651,8","ENERGIE ET ELECTRICITE","ADMINISTRATION GENERALE DE LA COLLECTIVITE"
2008,"F",1,60612,23,"464,98","ENERGIE ET ELECTRICITE","INFORMATION, COMMUNICATION, PUBLICITE"
2008,"F",1,60612,24,"15545,01","ENERGIE ET ELECTRICITE","FETES ET CEREMONIES"
2008,"F",1,60612,26,"4700,01","ENERGIE ET ELECTRICITE","CIMETIERES ET POMPES FUNEBRES"
2008,"F",1,60612,211,"718443,89","ENERGIE ET ELECTRICITE","ECOLES MATERNELLES"
2008,"F",1,60612,251,"104213,62","ENERGIE ET ELECTRICITE","HEBERGEMENT ET RESTAURATION SCOLAIRE"
2008,"F",1,60612,30,"60245,32","ENERGIE ET ELECTRICITE","SERVICES COMMUNS"
2008,"F",1,60612,412,"345185,65","ENERGIE ET ELECTRICITE","STADES"
2008,"F",1,60612,422,"248308,82","ENERGIE ET ELECTRICITE","AUTRES ACTIVITES POUR LES JEUNES"
2008,"F",1,60612,64,"109855,67","ENERGIE ET ELECTRICITE","CRECHES ET GARDERIES"
2008,"F",1,60612,814,"1565660,7","ENERGIE ET ELECTRICITE","ECLAIRAGE PUBLIC"
2008,"F",1,60612,816,"923,53","ENERGIE ET ELECTRICITE","AUTRES RESEAUX ET SERVICES DIVERS"
2008,"F",1,60612,821,"154801,86","ENERGIE ET ELECTRICITE","EQUIPEMENTS DE VOIRIE"
2008,"F",1,60612,822,6000,"ENERGIE ET ELECTRICITE","VOIRIE COMMUNALE ET ROUTES"
2008,"F",1,60612,823,"108065,01","ENERGIE ET ELECTRICITE","ESPACES VERTS URBAINS"
2008,"F",1,60612,91,"36375,17","ENERGIE ET ELECTRICITE","FOIRES ET MARCHES"
2008,"F",1,60613,20,"152889,59","CHAUFFAGE URBAIN","ADMINISTRATION GENERALE DE LA COLLECTIVITE"
2008,"F",1,60613,211,"6816,21","CHAUFFAGE URBAIN","ECOLES MATERNELLES"
2008,"F",1,60613,412,"7272,34","CHAUFFAGE URBAIN","STADES"
2008,"F",1,60621,20,"71498,62","COMBUSTIBLES","ADMINISTRATION GENERALE DE LA COLLECTIVITE"
2008,"F",1,60621,26,"5374,82","COMBUSTIBLES","CIMETIERES ET POMPES FUNEBRES"
2008,"F",1,60622,20,"574379,53","CARBURANTS","ADMINISTRATION GENERALE DE LA COLLECTIVITE"
2008,"F",1,60622,40,"1477,36","CARBURANTS","SERVICES COMMUNS"
2008,"F",1,60622,822,"4012,86","CARBURANTS","VOIRIE COMMUNALE ET ROUTES"
2008,"F",1,60622,823,"10224,75","CARBURANTS","ESPACES VERTS URBAINS"
2008,"F",1,60623,24,"183224,48","ALIMENTATION","FETES ET CEREMONIES"
2008,"F",1,60623,48,"7306,89","ALIMENTATION","AUTRES ACTIONS DE COOPERATION DECENTRALISEE"
2008,"F",1,60623,112,"8339,99","ALIMENTATION","POLICE MUNICIPALE"
2008,"F",1,60623,251,"1927294,51","ALIMENTATION","HEBERGEMENT ET RESTAURATION SCOLAIRE"
2008,"F",1,60623,40,"1014,49","ALIMENTATION","SERVICES COMMUNS"
2008,"F",1,60623,421,"4814,72","ALIMENTATION","CENTRES DE LOISIRS"
2008,"F",1,60623,422,"643,99","ALIMENTATION","AUTRES ACTIVITES POUR LES JEUNES"
2008,"F",1,60623,64,"286422,15","ALIMENTATION","CRECHES ET GARDERIES"
2008,"F",1,60623,823,"249940,04","ALIMENTATION","ESPACES VERTS URBAINS"
2008,"F",1,60623,832,"195,8","ALIMENTATION","ACTIONS SPECIFIQUES DE LUTTE CONTRE LA POLLUTION"
2008,"F",1,60623,91,"990,01","ALIMENTATION","FOIRES ET MARCHES"
2008,"F",1,60628,20,"217624,4","AUTRES FOURNITURES NON STOCKEES","ADMINISTRATION GENERALE DE LA COLLECTIVITE"
2008,"F",1,60628,22,"2216,72","AUTRES FOURNITURES NON STOCKEES","ADMINISTRATION GENERALE DE L'ETAT"
2008,"F",1,60628,23,"55,62","AUTRES FOURNITURES NON STOCKEES","INFORMATION, COMMUNICATION, PUBLICITE"
2008,"F",1,60628,24,"54817,59","AUTRES FOURNITURES NON STOCKEES","FETES ET CEREMONIES"
2008,"F",1,60628,26,"2029,42","AUTRES FOURNITURES NON STOCKEES","CIMETIERES ET POMPES FUNEBRES"
2008,"F",1,60628,48,"4333,58","AUTRES FOURNITURES NON STOCKEES","AUTRES ACTIONS DE COOPERATION DECENTRALISEE"
2008,"F",1,60628,112,"15229,47","AUTRES FOURNITURES NON STOCKEES","POLICE MUNICIPALE"
2008,"F",1,60628,12,"41811,62","AUTRES FOURNITURES NON STOCKEES","HYGIENE ET SALUBRITE PUBLIQUE"
2008,"F",1,60628,211,"56547,91","AUTRES FOURNITURES NON STOCKEES","ECOLES MATERNELLES"
2008,"F",1,60628,212,"66141,16","AUTRES FOURNITURES NON STOCKEES","ECOLES PRIMAIRES"
2008,"F",1,60628,251,"244917,85","AUTRES FOURNITURES NON STOCKEES","HEBERGEMENT ET RESTAURATION SCOLAIRE"
2008,"F",1,60628,30,"12936,93","AUTRES FOURNITURES NON STOCKEES","SERVICES COMMUNS"
2008,"F",1,60628,323,"4168,87","AUTRES FOURNITURES NON STOCKEES","ARCHIVES"
2008,"F",1,60628,411,"65257,22","AUTRES FOURNITURES NON STOCKEES","SALLES DE SPORT, GYMNASES"
2008,"F",1,60628,412,"50989,96","AUTRES FOURNITURES NON STOCKEES","STADES"
2008,"F",1,60628,415,"1972,96","AUTRES FOURNITURES NON STOCKEES","MANIFESTATIONS SPORTIVES"
2008,"F",1,60628,421,"1507,3","AUTRES FOURNITURES NON STOCKEES","CENTRES DE LOISIRS"
2008,"F",1,60628,422,"26261,43","AUTRES FOURNITURES NON STOCKEES","AUTRES ACTIVITES POUR LES JEUNES"
2008,"F",1,60628,520,"3673,71","AUTRES FOURNITURES NON STOCKEES","SERVICES COMMUNS"
2008,"F",1,60628,64,"19428,36","AUTRES FOURNITURES NON STOCKEES","CRECHES ET GARDERIES"
2008,"F",1,60628,814,"146747,13","AUTRES FOURNITURES NON STOCKEES","ECLAIRAGE PUBLIC"
2008,"F",1,60628,816,"105,74","AUTRES FOURNITURES NON STOCKEES","AUTRES RESEAUX ET SERVICES DIVERS"
2008,"F",1,60628,820,"1933,86","AUTRES FOURNITURES NON STOCKEES","SERVICES COMMUNS"
2008,"F",1,60628,821,"13898,77","AUTRES FOURNITURES NON STOCKEES","EQUIPEMENTS DE VOIRIE"
2008,"F",1,60628,822,"24734,76","AUTRES FOURNITURES NON STOCKEES","VOIRIE COMMUNALE ET ROUTES"
2008,"F",1,60628,823,"304927,64","AUTRES FOURNITURES NON STOCKEES","ESPACES VERTS URBAINS"
2008,"F",1,60628,824,"85,83","AUTRES FOURNITURES NON STOCKEES","AUTRES OPERATIONS D'AMENAGEMENT URBAIN"
2008,"F",1,60628,91,"14950,48","AUTRES FOURNITURES NON STOCKEES","FOIRES ET MARCHES"
2008,"F",1,60631,20,"247855,55","FOURNITURES D'ENTRETIEN","ADMINISTRATION GENERALE DE LA COLLECTIVITE"
2008,"F",1,60631,24,"3562,68","FOURNITURES D'ENTRETIEN","FETES ET CEREMONIES"
2008,"F",1,60631,26,"1306,86","FOURNITURES D'ENTRETIEN","CIMETIERES ET POMPES FUNEBRES"
2008,"F",1,60631,48,"2266,28","FOURNITURES D'ENTRETIEN","AUTRES ACTIONS DE COOPERATION DECENTRALISEE"
2008,"F",1,60631,112,"955,85","FOURNITURES D'ENTRETIEN","POLICE MUNICIPALE"
2008,"F",1,60631,12,"479,87","FOURNITURES D'ENTRETIEN","HYGIENE ET SALUBRITE PUBLIQUE"
2008,"F",1,60631,211,"78427,19","FOURNITURES D'ENTRETIEN","ECOLES MATERNELLES"
2008,"F",1,60631,212,"95664,74","FOURNITURES D'ENTRETIEN","ECOLES PRIMAIRES"
2008,"F",1,60631,251,"110792,95","FOURNITURES D'ENTRETIEN","HEBERGEMENT ET RESTAURATION SCOLAIRE"
2008,"F",1,60631,30,"2943,78","FOURNITURES D'ENTRETIEN","SERVICES COMMUNS"
2008,"F",1,60631,323,"431,4","FOURNITURES D'ENTRETIEN","ARCHIVES"
2008,"F",1,60631,411,"24109,79","FOURNITURES D'ENTRETIEN","SALLES DE SPORT, GYMNASES"
2008,"F",1,60631,412,"11041,57","FOURNITURES D'ENTRETIEN","STADES"
2008,"F",1,60631,421,"1540,75","FOURNITURES D'ENTRETIEN","CENTRES DE LOISIRS"
2008,"F",1,60631,422,"626,81","FOURNITURES D'ENTRETIEN","AUTRES ACTIVITES POUR LES JEUNES"
2008,"F",1,60631,520,"364,47","FOURNITURES D'ENTRETIEN","SERVICES COMMUNS"
2008,"F",1,60631,64,"36989,24","FOURNITURES D'ENTRETIEN","CRECHES ET GARDERIES"
2008,"F",1,60631,813,"1568,09","FOURNITURES D'ENTRETIEN","PROPRETE URBAINE"
2008,"F",1,60631,814,"2625,74","FOURNITURES D'ENTRETIEN","ECLAIRAGE PUBLIC"
2008,"F",1,60631,816,"25,23","FOURNITURES D'ENTRETIEN","AUTRES RESEAUX ET SERVICES DIVERS"
2008,"F",1,60631,821,"1203,75","FOURNITURES D'ENTRETIEN","EQUIPEMENTS DE VOIRIE"
2008,"F",1,60631,822,"10069,16","FOURNITURES D'ENTRETIEN","VOIRIE COMMUNALE ET ROUTES"
2008,"F",1,60631,823,"31589,7","FOURNITURES D'ENTRETIEN","ESPACES VERTS URBAINS"
2008,"F",1,60631,824,"999,92","FOURNITURES D'ENTRETIEN","AUTRES OPERATIONS D'AMENAGEMENT URBAIN"
2008,"F",1,60631,832,"1570,37","FOURNITURES D'ENTRETIEN","ACTIONS SPECIFIQUES DE LUTTE CONTRE LA POLLUTION"
2008,"F",1,60631,91,"917,4","FOURNITURES D'ENTRETIEN","FOIRES ET MARCHES"
2008,"F",1,60632,20,"439930,29","FOURNITURES DE PETIT EQUIPEMENT","ADMINISTRATION GENERALE DE LA COLLECTIVITE"
2008,"F",1,60632,22,"4060,44","FOURNITURES DE PETIT EQUIPEMENT","ADMINISTRATION GENERALE DE L'ETAT"
2008,"F",1,60632,24,"14733,37","FOURNITURES DE PETIT EQUIPEMENT","FETES ET CEREMONIES"
2008,"F",1,60632,26,"1844,15","FOURNITURES DE PETIT EQUIPEMENT","CIMETIERES ET POMPES FUNEBRES"
2008,"F",1,60632,48,"4240,88","FOURNITURES DE PETIT EQUIPEMENT","AUTRES ACTIONS DE COOPERATION DECENTRALISEE"
2008,"F",1,60632,112,"11175,83","FOURNITURES DE PETIT EQUIPEMENT","POLICE MUNICIPALE"
2008,"F",1,60632,12,"2687,2","FOURNITURES DE PETIT EQUIPEMENT","HYGIENE ET SALUBRITE PUBLIQUE"
2008,"F",1,60632,211,"120354,44","FOURNITURES DE PETIT EQUIPEMENT","ECOLES MATERNELLES"
2008,"F",1,60632,212,"84175,02","FOURNITURES DE PETIT EQUIPEMENT","ECOLES PRIMAIRES"
2008,"F",1,60632,251,"53014,17","FOURNITURES DE PETIT EQUIPEMENT","HEBERGEMENT ET RESTAURATION SCOLAIRE"
2008,"F",1,60632,30,"27391,08","FOURNITURES DE PETIT EQUIPEMENT","SERVICES COMMUNS"
2008,"F",1,60632,323,"2428,43","FOURNITURES DE PETIT EQUIPEMENT","ARCHIVES"
2008,"F",1,60632,411,"56567,26","FOURNITURES DE PETIT EQUIPEMENT","SALLES DE SPORT, GYMNASES"
2008,"F",1,60632,412,"37113,05","FOURNITURES DE PETIT EQUIPEMENT","STADES"
2008,"F",1,60632,415,"5616,11","FOURNITURES DE PETIT EQUIPEMENT","MANIFESTATIONS SPORTIVES"
2008,"F",1,60632,421,"15335,13","FOURNITURES DE PETIT EQUIPEMENT","CENTRES DE LOISIRS"
2008,"F",1,60632,422,"11932,07","FOURNITURES DE PETIT EQUIPEMENT","AUTRES ACTIVITES POUR LES JEUNES"
2008,"F",1,60632,520,"311,55","FOURNITURES DE PETIT EQUIPEMENT","SERVICES COMMUNS"
2008,"F",1,60632,64,"72666,43","FOURNITURES DE PETIT EQUIPEMENT","CRECHES ET GARDERIES"
2008,"F",1,60632,810,"1965,56","FOURNITURES DE PETIT EQUIPEMENT","SERVICES COMMUNS"
2008,"F",1,60632,813,"18,42","FOURNITURES DE PETIT EQUIPEMENT","PROPRETE URBAINE"
2008,"F",1,60632,814,"156297,97","FOURNITURES DE PETIT EQUIPEMENT","ECLAIRAGE PUBLIC"
2008,"F",1,60632,816,"514,51","FOURNITURES DE PETIT EQUIPEMENT","AUTRES RESEAUX ET SERVICES DIVERS"
2008,"F",1,60632,820,"361,31","FOURNITURES DE PETIT EQUIPEMENT","SERVICES COMMUNS"
2008,"F",1,60632,821,"73124,65","FOURNITURES DE PETIT EQUIPEMENT","EQUIPEMENTS DE VOIRIE"
2008,"F",1,60632,822,"15883,39","FOURNITURES DE PETIT EQUIPEMENT","VOIRIE COMMUNALE ET ROUTES"
2008,"F",1,60632,823,"209977,02","FOURNITURES DE PETIT EQUIPEMENT","ESPACES VERTS URBAINS"
2008,"F",1,60632,91,"8024,24","FOURNITURES DE PETIT EQUIPEMENT","FOIRES ET MARCHES"
2008,"F",1,60633,211,"550,95","FOURNITURES DE VOIRIE","ECOLES MATERNELLES"
2008,"F",1,60633,40,"1752,04","FOURNITURES DE VOIRIE","SERVICES COMMUNS"
2008,"F",1,60633,814,"1487,13","FOURNITURES DE VOIRIE","ECLAIRAGE PUBLIC"
2008,"F",1,60633,816,"30949,16","FOURNITURES DE VOIRIE","AUTRES RESEAUX ET SERVICES DIVERS"
2008,"F",1,60633,822,"51963,6","FOURNITURES DE VOIRIE","VOIRIE COMMUNALE ET ROUTES"
2008,"F",1,60633,823,"1469,87","FOURNITURES DE VOIRIE","ESPACES VERTS URBAINS"
2008,"F",1,60636,20,"27330,64","VETEMENTS DE TRAVAIL","ADMINISTRATION GENERALE DE LA COLLECTIVITE"
2008,"F",1,60636,24,"10718,54","VETEMENTS DE TRAVAIL","FETES ET CEREMONIES"
2008,"F",1,60636,26,"9054,21","VETEMENTS DE TRAVAIL","CIMETIERES ET POMPES FUNEBRES"
2008,"F",1,60636,48,"826,4","VETEMENTS DE TRAVAIL","AUTRES ACTIONS DE COOPERATION DECENTRALISEE"
2008,"F",1,60636,112,"96081,76","VETEMENTS DE TRAVAIL","POLICE MUNICIPALE"
2008,"F",1,60636,12,"595,21","VETEMENTS DE TRAVAIL","HYGIENE ET SALUBRITE PUBLIQUE"
2008,"F",1,60636,213,"38759,94","VETEMENTS DE TRAVAIL","CLASSES REGROUPEES"
2008,"F",1,60636,251,"27551,87","VETEMENTS DE TRAVAIL","HEBERGEMENT ET RESTAURATION SCOLAIRE"
2008,"F",1,60636,40,"9824,05","VETEMENTS DE TRAVAIL","SERVICES COMMUNS"
2008,"F",1,60636,415,"8280,27","VETEMENTS DE TRAVAIL","MANIFESTATIONS SPORTIVES"
2008,"F",1,60636,422,"3223,42","VETEMENTS DE TRAVAIL","AUTRES ACTIVITES POUR LES JEUNES"
2008,"F",1,60636,64,"23261,65","VETEMENTS DE TRAVAIL","CRECHES ET GARDERIES"
2008,"F",1,60636,810,"3753,4","VETEMENTS DE TRAVAIL","SERVICES COMMUNS"
2008,"F",1,60636,813,"279,83","VETEMENTS DE TRAVAIL","PROPRETE URBAINE"
2008,"F",1,60636,814,"4664,14","VETEMENTS DE TRAVAIL","ECLAIRAGE PUBLIC"
2008,"F",1,60636,821,"9235,03","VETEMENTS DE TRAVAIL","EQUIPEMENTS DE VOIRIE"
2008,"F",1,60636,822,"8526,59","VETEMENTS DE TRAVAIL","VOIRIE COMMUNALE ET ROUTES"
2008,"F",1,60636,823,"50898,05","VETEMENTS DE TRAVAIL","ESPACES VERTS URBAINS"
2008,"F",1,60636,824,"73,58","VETEMENTS DE TRAVAIL","AUTRES OPERATIONS D'AMENAGEMENT URBAIN"
2008,"F",1,6064,20,"608758,59","FOURNITURES ADMINISTRATIVES","ADMINISTRATION GENERALE DE LA COLLECTIVITE"
2008,"F",1,6064,22,"46025,08","FOURNITURES ADMINISTRATIVES","ADMINISTRATION GENERALE DE L'ETAT"
2008,"F",1,6064,23,"1384,11","FOURNITURES ADMINISTRATIVES","INFORMATION, COMMUNICATION, PUBLICITE"
2008,"F",1,6064,24,"2146,9","FOURNITURES ADMINISTRATIVES","FETES ET CEREMONIES"
2008,"F",1,6064,26,"1998,64","FOURNITURES ADMINISTRATIVES","CIMETIERES ET POMPES FUNEBRES"
2008,"F",1,6064,48,"2999,41","FOURNITURES ADMINISTRATIVES","AUTRES ACTIONS DE COOPERATION DECENTRALISEE"
2008,"F",1,6064,112,"18729,31","FOURNITURES ADMINISTRATIVES","POLICE MUNICIPALE"
2008,"F",1,6064,12,"2582,83","FOURNITURES ADMINISTRATIVES","HYGIENE ET SALUBRITE PUBLIQUE"
2008,"F",1,6064,212,"203877,96","FOURNITURES ADMINISTRATIVES","ECOLES PRIMAIRES"
2008,"F",1,6064,213,"9403,47","FOURNITURES ADMINISTRATIVES","CLASSES REGROUPEES"
2008,"F",1,6064,251,"30698,86","FOURNITURES ADMINISTRATIVES","HEBERGEMENT ET RESTAURATION SCOLAIRE"
2008,"F",1,6064,30,"6361,19","FOURNITURES ADMINISTRATIVES","SERVICES COMMUNS"
2008,"F",1,6064,323,"7193,74","FOURNITURES ADMINISTRATIVES","ARCHIVES"
2008,"F",1,6064,40,"10016,61","FOURNITURES ADMINISTRATIVES","SERVICES COMMUNS"
2008,"F",1,6064,421,"2009,89","FOURNITURES ADMINISTRATIVES","CENTRES DE LOISIRS"
2008,"F",1,6064,422,"7390,26","FOURNITURES ADMINISTRATIVES","AUTRES ACTIVITES POUR LES JEUNES"
2008,"F",1,6064,520,"2169,48","FOURNITURES ADMINISTRATIVES","SERVICES COMMUNS"
2008,"F",1,6064,64,"15614,04","FOURNITURES ADMINISTRATIVES","CRECHES ET GARDERIES"
2008,"F",1,6064,810,"4754,86","FOURNITURES ADMINISTRATIVES","SERVICES COMMUNS"
2008,"F",1,6064,813,"2655,06","FOURNITURES ADMINISTRATIVES","PROPRETE URBAINE"
2008,"F",1,6064,814,"2562,96","FOURNITURES ADMINISTRATIVES","ECLAIRAGE PUBLIC"
2008,"F",1,6064,816,"3370,79","FOURNITURES ADMINISTRATIVES","AUTRES RESEAUX ET SERVICES DIVERS"
2008,"F",1,6064,820,"24705,43","FOURNITURES ADMINISTRATIVES","SERVICES COMMUNS"
2008,"F",1,6064,821,"8560,91","FOURNITURES ADMINISTRATIVES","EQUIPEMENTS DE VOIRIE"
2008,"F",1,6064,822,"29955,73","FOURNITURES ADMINISTRATIVES","VOIRIE COMMUNALE ET ROUTES"
2008,"F",1,6064,823,"11804,64","FOURNITURES ADMINISTRATIVES","ESPACES VERTS URBAINS"
2008,"F",1,6064,824,"5431,65","FOURNITURES ADMINISTRATIVES","AUTRES OPERATIONS D'AMENAGEMENT URBAIN"
2008,"F",1,6064,91,"4352,92","FOURNITURES ADMINISTRATIVES","FOIRES ET MARCHES"
2008,"F",1,6065,48,"1386,37","LIVRES DISQUES CASSETTES","AUTRES ACTIONS DE COOPERATION DECENTRALISEE"
2008,"F",1,6065,211,15800,"LIVRES DISQUES CASSETTES","ECOLES MATERNELLES"
2008,"F",1,6065,212,"41874,3","LIVRES DISQUES CASSETTES","ECOLES PRIMAIRES"
2008,"F",1,6065,30,"876,73","LIVRES DISQUES CASSETTES","SERVICES COMMUNS"
2008,"F",1,6065,323,"165,11","LIVRES DISQUES CASSETTES","ARCHIVES"
2008,"F",1,6065,421,1196,"LIVRES DISQUES CASSETTES","CENTRES DE LOISIRS"
2008,"F",1,6067,211,"472204,18","FOURNITURES SCOLAIRES","ECOLES MATERNELLES"
2008,"F",1,611,20,"286626,92","CONTRATS DE PRESTATIONS DE SERVICES AVEC DES ENTREPRISES","ADMINISTRATION GENERALE DE LA COLLECTIVITE"
2008,"F",1,611,24,5242,"CONTRATS DE PRESTATIONS DE SERVICES AVEC DES ENTREPRISES","FETES ET CEREMONIES"
2008,"F",1,611,112,"154263,1","CONTRATS DE PRESTATIONS DE SERVICES AVEC DES ENTREPRISES","POLICE MUNICIPALE"
2008,"F",1,611,12,"58791,55","CONTRATS DE PRESTATIONS DE SERVICES AVEC DES ENTREPRISES","HYGIENE ET SALUBRITE PUBLIQUE"
2008,"F",1,611,211,"17820,27","CONTRATS DE PRESTATIONS DE SERVICES AVEC DES ENTREPRISES","ECOLES MATERNELLES"
2008,"F",1,611,212,"19060,94","CONTRATS DE PRESTATIONS DE SERVICES AVEC DES ENTREPRISES","ECOLES PRIMAIRES"
2008,"F",1,611,251,"4546,48","CONTRATS DE PRESTATIONS DE SERVICES AVEC DES ENTREPRISES","HEBERGEMENT ET RESTAURATION SCOLAIRE"
2008,"F",1,611,30,"334018,14","CONTRATS DE PRESTATIONS DE SERVICES AVEC DES ENTREPRISES","SERVICES COMMUNS"
2008,"F",1,611,323,"13623,16","CONTRATS DE PRESTATIONS DE SERVICES AVEC DES ENTREPRISES","ARCHIVES"
2008,"F",1,611,40,"5917,4","CONTRATS DE PRESTATIONS DE SERVICES AVEC DES ENTREPRISES","SERVICES COMMUNS"
2008,"F",1,611,415,829,"CONTRATS DE PRESTATIONS DE SERVICES AVEC DES ENTREPRISES","MANIFESTATIONS SPORTIVES"
2008,"F",1,611,421,"83151,9","CONTRATS DE PRESTATIONS DE SERVICES AVEC DES ENTREPRISES","CENTRES DE LOISIRS"
2008,"F",1,611,520,5980,"CONTRATS DE PRESTATIONS DE SERVICES AVEC DES ENTREPRISES","SERVICES COMMUNS"
2008,"F",1,611,813,"17388572,22","CONTRATS DE PRESTATIONS DE SERVICES AVEC DES ENTREPRISES","PROPRETE URBAINE"
2008,"F",1,611,816,"5779,07","CONTRATS DE PRESTATIONS DE SERVICES AVEC DES ENTREPRISES","AUTRES RESEAUX ET SERVICES DIVERS"
2008,"F",1,611,822,"1020137,53","CONTRATS DE PRESTATIONS DE SERVICES AVEC DES ENTREPRISES","VOIRIE COMMUNALE ET ROUTES"
2008,"F",1,611,823,"9027,67","CONTRATS DE PRESTATIONS DE SERVICES AVEC DES ENTREPRISES","ESPACES VERTS URBAINS"
2008,"F",1,611,824,"309323,78","CONTRATS DE PRESTATIONS DE SERVICES AVEC DES ENTREPRISES","AUTRES OPERATIONS D'AMENAGEMENT URBAIN"
2008,"F",1,611,832,598,"CONTRATS DE PRESTATIONS DE SERVICES AVEC DES ENTREPRISES","ACTIONS SPECIFIQUES DE LUTTE CONTRE LA POLLUTION"
2008,"F",1,611,90,"1473494,72","CONTRATS DE PRESTATIONS DE SERVICES AVEC DES ENTREPRISES","INTERVENTIONS ECONOMIQUES"
2008,"F",1,611,91,"342773,55","CONTRATS DE PRESTATIONS DE SERVICES AVEC DES ENTREPRISES","FOIRES ET MARCHES"
2008,"F",1,6132,20,"1125195,01","LOCATIONS IMMOBILIERES","ADMINISTRATION GENERALE DE LA COLLECTIVITE"
2008,"F",1,6132,48,3500,"LOCATIONS IMMOBILIERES","AUTRES ACTIONS DE COOPERATION DECENTRALISEE"
2008,"F",1,6132,112,"33530,11","LOCATIONS IMMOBILIERES","POLICE MUNICIPALE"
2008,"F",1,6132,212,"1978,52","LOCATIONS IMMOBILIERES","ECOLES PRIMAIRES"
2008,"F",1,6132,213,"377622,3","LOCATIONS IMMOBILIERES","CLASSES REGROUPEES"
2008,"F",1,6132,30,4162,"LOCATIONS IMMOBILIERES","SERVICES COMMUNS"
2008,"F",1,6132,40,"31860,05","LOCATIONS IMMOBILIERES","SERVICES COMMUNS"
2008,"F",1,6132,415,30,"LOCATIONS IMMOBILIERES","MANIFESTATIONS SPORTIVES"
2008,"F",1,6132,421,"8136,8","LOCATIONS IMMOBILIERES","CENTRES DE LOISIRS"
2008,"F",1,6132,422,"24164,29","LOCATIONS IMMOBILIERES","AUTRES ACTIVITES POUR LES JEUNES"
2008,"F",1,6132,90,"245581,86","LOCATIONS IMMOBILIERES","INTERVENTIONS ECONOMIQUES"
2008,"F",1,6135,20,"245619,61","LOCATIONS MOBILIERES","ADMINISTRATION GENERALE DE LA COLLECTIVITE"
2008,"F",1,6135,23,"16963,98","LOCATIONS MOBILIERES","INFORMATION, COMMUNICATION, PUBLICITE"
2008,"F",1,6135,24,"14885,43","LOCATIONS MOBILIERES","FETES ET CEREMONIES"
2008,"F",1,6135,48,"2102,8","LOCATIONS MOBILIERES","AUTRES ACTIONS DE COOPERATION DECENTRALISEE"
2008,"F",1,6135,112,"4144,76","LOCATIONS MOBILIERES","POLICE MUNICIPALE"
2008,"F",1,6135,211,"156455,55","LOCATIONS MOBILIERES","ECOLES MATERNELLES"
2008,"F",1,6135,212,"13480,58","LOCATIONS MOBILIERES","ECOLES PRIMAIRES"
2008,"F",1,6135,251,"59218,14","LOCATIONS MOBILIERES","HEBERGEMENT ET RESTAURATION SCOLAIRE"
2008,"F",1,6135,30,"227966,36","LOCATIONS MOBILIERES","SERVICES COMMUNS"
2008,"F",1,6135,40,"49602,07","LOCATIONS MOBILIERES","SERVICES COMMUNS"
2008,"F",1,6135,415,"8609,99","LOCATIONS MOBILIERES","MANIFESTATIONS SPORTIVES"
2008,"F",1,6135,422,"28101,2","LOCATIONS MOBILIERES","AUTRES ACTIVITES POUR LES JEUNES"
2008,"F",1,6135,520,"13841,04","LOCATIONS MOBILIERES","SERVICES COMMUNS"
