 Nom modèle,Surface de plancher (SHON),Surface terrain,Date signature décision finale,Nature avis décision,Nombre de logements créés,1 pièce logements individuels,2 pièces logements individuels,3 pièces logements individuels,4 pièces logements individuels,5 pièces logements individuels,1 pièce logements collectifs,2 pièces logements collectifs,4 pièces logements collectifs,3 pièces logements collectifs,5 pièces logements collectifs,Quartier,Secteur
Permis de Construire,1868,2487,07/12/2005,Favorable,30,,,,,,0,12,2,16,0,HF -Hopitaux Facultés,10
Permis de Construire,22659,89633,11/07/2006,Favorable,,,,,,,,,,,,CA -Croix d'Argent,6
Permis de Construire,132,367,28/10/2005,Favorable,1,,,,,1,,,,,,PM -Pompignane,4
Permis de Construire,1309,4193,07/04/2006,Favorable,13,0,0,0,9,4,,,,,,HF -Hopitaux Facultés,10
Permis de Construire,53,564,24/02/2006,Favorable,,,,,,,,,,,,MC -Les Arceaux,10
Permis de Construire,1171,1724,04/08/2006,Favorable,14,,,,,,14,0,0,0,0,CE -Alco,9
Permis de Construire,5949,3315,26/07/2006,Favorable,71,,,,,,0,48,3,20,0,HF -Hopitaux Facultés,10
Permis de Construire,200,463,17/03/2006,Favorable,1,,,,,,,,,,,HF -Aiguelongue,3
Permis de Construire,150,1649,31/03/2006,Favorable,2,,,,,,0,0,0,2,0,CE -Alco,10
Permis de Construire,1393,1781,09/06/2006,Favorable,26,,,,,,2,20,0,4,0,CA -Lemasson,1
Permis de Construire,129,270,11/03/2003,Favorable,1,,,,1,,,,,,,CA -Croix d'Argent,6
Permis de Construire,34,294,09/05/2003,Favorable,,,,,,,,,,,,CE -La Martelle,8
Permis de Construire,0,4906,04/07/2003,Favorable,,,,,,,,,,,,MC -Centre Historique,1
Permis de Construire,2991,19376,18/06/2003,Favorable,,,,,,,,,,,,CA -Lemasson,6
Permis de Construire,36,730,09/05/2003,Favorable,,,,,,,,,,,,HF -Aiguelongue,3
Permis de Construire,663,816,08/07/2003,Favorable,19,,,,,,12,7,0,0,0,HF -Aiguelongue,3
Permis de Construire,6241,7552,30/07/2003,Favorable,70,,,,,,0,30,13,18,9,PM -Port Marianne,4
Permis de Construire,1047,2640,30/07/2003,Favorable,,,,,,,,,,,,MO -La Paillade,9
Permis de Construire,26,304,06/06/2003,Favorable,,,,,,,,,,,,CA -Estanove,7
Permis de Construire,68,919,30/01/2007,Favorable,,,,,,,,,,,,MC -Boutonnet,2
Permis de Construire,360,591,12/01/2007,Favorable,2,0,0,0,2,0,,,,,,CA -Croix d'Argent,6
Permis de Construire,0,321,03/01/2007,Favorable,,,,,,,,,,,,PA -Saint Martin,5
Permis de Construire,43,1763,14/02/2007,Favorable,,,,,,,,,,,,CE -Les Cévennes,7
Permis de Construire,192,387,26/01/2007,Favorable,1,,,,,1,,,,,,HF -Aiguelongue,3
Permis de Construire,0,780,28/03/2007,Favorable,,,,,,,,,,,,MO -Hauts de Massane,9
Permis de Construire,718,769,26/04/2007,Favorable,15,,,,,,1,12,0,2,0,CE -Les Cévennes,7
Permis de Construire,3349,2940,23/05/2007,Favorable,73,,,,,,73,0,0,0,0,HF -Hopitaux Facultés,10
Permis de Construire,18,8138,28/02/2007,Favorable,,,,,,,,,,,,MC -Les Aubes,4
Permis de Construire,630,6000,05/03/2007,Favorable,,,,,,,,,,,,HF -Hopitaux Facultés,2
Permis de Construire,168,485,30/01/2007,Favorable,,,,,,,,,,,,HF -Aiguelongue,3
Permis de Construire,177,507,05/03/2007,Favorable,1,,,,,1,,,,,,PM -Port Marianne,4
Permis de Construire,141,560,27/02/2007,Favorable,1,,,,1,,,,,,,PM -Port Marianne,4
Permis de Construire,13,3475,14/02/2007,Favorable,,,,,,,,,,,,PA -Aiguerelles,5
Permis de Construire,0,74,21/05/2007,Favorable,,,,,,,,,,,,MC -Gambetta,1
Permis de Construire,4319,4447,30/07/2007,Favorable,44,,,,,,0,7,23,12,1,MC -Antigone,3
Permis de Construire,700,4813,02/03/2000,Favorable,,,,,,,,,,,,MO -La Paillade,9
Permis de Construire,86,280,07/02/2000,Favorable,1,,,1,,,,,,,,CE -La Martelle,8
Permis de Construire,27,1057,28/01/2000,Favorable,,,,,,,,,,,,HF -Aiguelongue,3
Permis de Construire,113,174,04/02/2000,Favorable,1,,,,,1,,,,,,CA -Croix d'Argent,6
Permis de Construire,0,969,06/04/2000,Favorable,,,,,,,,,,,,MC -Centre Historique,1
Permis de Construire,126,206,07/02/2000,Favorable,1,,,,1,,,,,,,CA -Pas du Loup,8
Permis de Construire,3379,2900,16/05/2001,Favorable,48,,,,,,0,12,6,30,0,HF -Hopitaux Facultés,10
Permis de Construire,"55,8",77868,04/01/2008,Favorable,,,,,,,,,,,,MC -Boutonnet,10
Permis de Construire,46,767,29/10/2007,Favorable,,,,,,,,,,,,MC -Centre Historique,10
Permis de Construire,1231,8188,17/12/2007,Favorable,,,,,,,,,,,,CA -Croix d'Argent,6
Permis de Construire,,2875,10/08/2007,Favorable,,,,,,,,,,,,CE -Alco,10
Permis de Construire,"136,3",490,27/09/2007,Favorable,1,,,1,,,,,,,,PM -Port Marianne,4
Permis de Construire,"889,7",11999,16/04/2008,Favorable,,,,,,,,,,,,CA -Croix d'Argent,6
Permis de Construire,3058,5955,15/12/2008,Favorable,,,,,,,,,,,,PM -Millénaire,4
Permis de Construire,"48,5",700,10/03/2010,Favorable,,,,,,,,,,,,MC -Les Arceaux,10
Permis de Construire,,87772,08/02/2010,Favorable,,,,,,,,,,,,CE -Alco,7
Permis de Construire,"3121,5",8002,29/06/2009,Favorable,42,,,,,,,10,8,24,,MO -Hauts de Massane,9
Permis de Construire,163,10919,06/12/2010,Favorable,,,,,,,,,,,,PA -Aiguerelles,5
Permis de Construire,"35,35",3578,01/04/2011,Favorable,,,,,,,,,,,,HF -Hopitaux Facultés,10
Permis de Construire,,82,12/06/2012,Favorable,,,,,,,,,,,,MC -Boutonnet,2
Permis de Construire,2800,16771,25/06/2012,Favorable,,,,,,,,,,,,PM -Port Marianne,4
Permis de Construire,,9582,06/06/2008,Favorable,,,,,,,,,,,,MC -Boutonnet,2
Permis de Construire,2387,12406,24/07/2008,Favorable,35,,,,,,,10,10,15,,MO -Hauts de Massane,9
Permis de Construire,,100,11/06/2008,Favorable,,,,,,,,,,,,MC -Comédie,1
Permis de Construire,,5168,11/07/2008,Favorable,,,,,,,,,,,,HF -Aiguelongue,3
Permis de Construire,19,426,25/04/2008,Favorable,,,,,,,,,,,,PM -Pompignane,4
Permis de Construire,74,841,14/05/2009,Favorable,,,,,,,,,,,,CE -Les Cévennes,7
Permis de Construire,59,610,09/10/2008,Favorable,,,,,,,,,,,,PM -Pompignane,4
Permis de Construire,602,18242,26/04/2010,Favorable,,,,,,,,,,,,CA -Croix d'Argent,6
Permis de Construire,1333,950,01/10/2009,Favorable,33,,,,,,4,28,,1,,CA -Croix d'Argent,6
Permis de Construire,3966,10215,04/02/2010,Favorable,123,,,,,,88,18,,17,,HF -Hopitaux Facultés,10
Permis de Construire,"72,78",279077,07/12/2009,Favorable,,,,,,,,,,,,HF -Hopitaux Facultés,2
Permis de Construire,104,15649,20/07/2012,Favorable,,,,,,,,,,,,CA -Pas du Loup,7
Permis de Construire,2048,1733,15/02/2011,Favorable,29,,,,,,1,9,6,13,,CA -Pas du Loup,7
Permis de Construire,1867,3735,22/03/2011,Favorable,31,,,,,,,15,1,15,,CE -La Martelle,10
Permis de Construire,21,313,09/05/2011,Favorable,,,,,,,,,,,,MC -Les Beaux Arts,3
Permis de Construire,"2654,65",49269,21/04/2011,Favorable,,,,,,,,,,,,HF -Plan des quatre Seigneurs,2
Permis de Construire,4039,5736,14/05/2012,Favorable,76,,,,,,14,24,2,36,,MC -Gares,4
Permis de Construire,36,2114,04/07/2011,Favorable,,,,,,,,,,,,CA -Estanove,8
Permis de Construire,"107,06",594,19/01/2010,Favorable,3,3,,,,,,,,,,CA -Estanove,8
Permis de Construire,,189,25/08/2008,Favorable,,,,,,,,,,,,PA -Saint Martin,5
Permis de Construire,442,973,24/08/2009,Favorable,4,,,,4,,,,,,,CE -Alco,10
Permis de Construire,793,10241,28/12/2009,Favorable,,,,,,,,,,,,PA -Saint Martin,5
Permis de Construire,1318,37924,27/09/2010,Favorable,,,,,,,,,,,,MO -La Paillade,9
Permis de Construire,"3825,99",6625,17/02/2012,Favorable,42,,,,,,2,12,10,18,,PM -Port Marianne,4
Permis de Construire,"93,5",182220,01/10/2007,Favorable,,,,,,,,,,,,PM -Grammont,4
Permis de Construire,26,305,01/10/2007,Favorable,,,,,,,,,,,,HF -Aiguelongue,3
Permis de Construire,,4163,14/01/2008,Favorable,,,,,,,,,,,,CA -Lemasson,6
Permis de Construire,4199,12837,17/12/2007,Favorable,,,,,,,,,,,,MO -Hauts de Massane,9
Permis de Construire,35,44,03/12/2007,Favorable,,,,,,,,,,,,MO -Celleneuve,10
Permis de Construire,389,2487,14/09/2011,Favorable,,,,,,,,,,,,MC -Les Beaux Arts,3
Permis de Construire,,1992,04/07/2011,Favorable,,,,,,,,,,,,CE -Alco,10
Permis de Construire,3658,10900,10/10/2011,Favorable,0,,,,,,,,,,,CA -Croix d'Argent,6
Permis de Construire,"5926,68",2005,24/08/2011,Favorable,72,,,,,,,16,13,41,2,CA -Croix d'Argent,6
Permis de Construire,27241,18193,25/05/2012,Favorable,407,,,,,,110,135,32,120,8,PM -Port Marianne,4
Permis de Construire,,779110,10/04/2008,Favorable,,,,,,,,,,,,HF -Aiguelongue,3
Permis de Construire,1341,22012,26/05/2009,Favorable,,,,,,,,,,,,HF -Hopitaux Facultés,10
Permis de Construire,"41,5",892,19/10/2009,Favorable,,,,,,,,,,,,PA -Saint Martin,5
Permis de Construire,159,1512,22/01/2009,Favorable,,,,,,,,,,,,PA -Saint Martin,5
Permis de Construire,"175,89",2295,26/06/2008,Favorable,1,,,,,,,,,,,PM -Port Marianne,4
Permis de Construire,56,1072,21/07/2009,Favorable,,,,,,,,,,,,CE -Les Cévennes,7
Permis de Construire,43,412,29/06/2010,Favorable,,,,,,,,,,,,CE -La Martelle,8
Permis de Construire,1818,3811,11/08/2010,Favorable,32,,13,17,2,,,,,,,CA -Croix d'Argent,6
Permis de Construire,275,9244,25/10/2010,Favorable,2,,,,1,,,,,,,HF -Hopitaux Facultés,2
Permis de Construire,58,243,11/08/2010,Favorable,,,,,,,,,,,,MC -Gambetta,1
Permis de Construire,2026,14113,19/12/2011,Favorable,,,,,,,,,,,,PA -Prés Arènes,5
Permis de Construire,10,619,29/07/2011,Favorable,,,,,,,,,,,,HF -Hopitaux Facultés,2
Permis de Construire,"113,4",328,20/03/2008,Favorable,1,,,,,,,,1,,,CE -Alco,10
Permis de Construire,772,17152,02/06/2008,Favorable,11,,3,7,1,,,,,,,MO -Hauts de Massane,9
Permis de Construire,3719,3502,20/03/2008,Favorable,59,,30,24,5,,,,,,,HF -Hopitaux Facultés,10
Permis de Construire,,4035,03/06/2008,Favorable,,,,,,,,,,,,HF -Hopitaux Facultés,2
Permis de Construire,205,7975,13/03/2008,Favorable,,,,,,,,,,,,PM -Port Marianne,4
Permis de Construire,334,1135,29/02/2008,Favorable,9,,,,,,,9,,,,MC -Les Aubes,4
Permis de Construire,309,693,21/12/2007,Favorable,,,,,,,,,,,,CE -La Chamberte,8
Permis de Construire,"513,98",1028,02/07/2010,Favorable,6,,,,,,,,6,,,CA -Lemasson,6
Permis de Construire,,77,19/12/2011,Favorable,,,,,,,,,,,,MC -Gambetta,7
Permis de Construire,1798,1799,06/05/2009,Favorable,32,,,,,,6,10,2,14,,MC -Antigone,3
Permis de Construire,38,408,05/07/2007,Favorable,,,,,,,,,,,,CA -Estanove,7
Permis de Construire,31,344,18/06/2007,Favorable,,,,,,,,,,,,HF -Aiguelongue,3
Permis de Construire,44,154,27/06/2007,Favorable,1,1,,,,,,,,,,MC -Les Beaux Arts,3
Permis de Construire,"1837,35",6436,14/01/2008,Favorable,61,,,,,,55,1,,,,HF -Hopitaux Facultés,10
Permis de Construire,"387,5",518,16/12/2009,Favorable,,,,,,,,,,,,MC -Les Beaux Arts,3
Permis de Construire,"18,6",638,02/11/2009,Favorable,,,,,,,,,,,,HF -Hopitaux Facultés,2
Permis de Construire,62,193,27/04/2011,Favorable,,,,,,,,,,,,MC -Figuerolles,7
Permis de Construire,,32,06/06/2011,Favorable,1,,,1,,,,,,,,MC -Boutonnet,10
Permis de Construire,2269,2270,14/06/2011,Favorable,41,,,,,,6,18,3,14,,HF -Aiguelongue,3
Permis de Construire,,686,09/05/2011,Favorable,,,,,,,,,,,,HF -Aiguelongue,3
Permis de Construire,,3044,11/08/2011,Favorable,,,,,,,,,,,,HF -Aiguelongue,3
Permis de Construire,,154,13/09/2012,Favorable,,,,,,,,,,,,PA -Aiguerelles,4
Permis de Construire,"31,73",392,10/08/2007,Favorable,,,,,,,,,,,,CE -La Chamberte,8
Permis de Construire,936,1115,21/11/2007,Favorable,11,,,,,,5,2,1,3,,CE -Alco,10
Permis de Construire,,763,05/05/2009,Favorable,,,,,,,,,,,,HF -Hopitaux Facultés,2
Permis de Construire,,228,27/10/2008,Favorable,,,,,,,,,,,,MC -Boutonnet,10
Permis de Construire,8,732,17/11/2008,Favorable,,,,,,,,,,,,CA -Croix d'Argent,6
Permis de Construire,,286,29/03/2011,Favorable,,,,,,,,,,,,CE -Alco,9
Permis de Construire,173,866,22/03/2011,Favorable,,,,,,,,,,,,HF -Plan des quatre Seigneurs,2
Permis de Construire,226,750,02/04/2009,Favorable,2,,,,2,,,,,,,CE -La Martelle,10
Permis de Construire,3838,15538,16/07/2009,Favorable,50,,,,,,1,13,13,23,,CA -Pas du Loup,7
Permis de Construire,5878,20926,23/10/2009,Favorable,,,,,,,,,,,,CE -La Chamberte,8
Permis de Construire,,3735,23/02/2010,Favorable,,,,,,,,,,,,MO -La Paillade,9
Permis de Construire,2525,10327,19/02/2009,Favorable,30,,,,,,,9,5,15,1,PM -Port Marianne,4
Permis de Construire,20,133232,16/10/2008,Favorable,,,,,,,,,,,,HF -Hopitaux Facultés,2
Permis de Construire,322,779110,06/01/2009,Favorable,,,,,,,,,,,,HF -Aiguelongue,3
Permis de Construire,30,1606,09/01/2009,Favorable,,,,,,,,,,,,HF -Aiguelongue,3
Permis de Construire,"43,34",50,11/03/2009,Favorable,,,,,,,,,,,,MC -Figuerolles,7
Permis de Construire,861,13647,15/10/2009,Favorable,,,,,,,,,,,,CE -Les Cévennes,7
Permis de Construire,99,258,09/08/2000,Favorable,,,,,,,,,,,,HF -Hopitaux Facultés,2
Permis de Construire,155,650,26/04/2000,Favorable,1,,,,,1,,,,,,CA -Croix d'Argent,6
Permis de Construire,0,584,27/11/2000,Favorable,,,,,,,,,,,,MC -Comédie,1
Permis de Construire,20,785,10/05/2000,Favorable,,,,,,,,,,,,PM -Pompignane,4
Permis de Construire,63,282276,25/05/2000,Favorable,,,,,,,,,,,,HF -Hopitaux Facultés,10
Permis de Construire,164,556,25/05/2000,Favorable,1,,,,,,,,,,,PM -Port Marianne,4
Permis de Construire,154,412,12/07/2000,Favorable,1,,,,1,,,,,,,CE -La Chamberte,8
Permis de Construire,200,27539,20/07/2000,Favorable,,,,,,,,,,,,HF -Hopitaux Facultés,10
Permis de Construire,198,10230,20/07/2000,Favorable,1,,,,,1,,,,,,HF -Aiguelongue,3
Permis de Construire,118,290,05/07/2000,Favorable,1,,,,1,,,,,,,CA -Croix d'Argent,6
Permis de Construire,129,250,25/09/2000,Favorable,1,,,,1,,,,,,,CA -Croix d'Argent,6
Permis de Construire,4903,5393,26/10/2000,Favorable,57,,,,,,0,12,18,25,2,PM -Millénaire,4
Permis de Construire,137,1426,05/09/2000,Favorable,1,,,,,1,,,,,,PA -Aiguerelles,5
Permis de Construire,141,350,28/11/2000,Favorable,1,,,,,1,,,,,,PA -Aiguerelles,5
Permis de Construire,2926,3721,16/03/2001,Favorable,26,,,,,,0,0,24,2,0,CE -Les Cévennes,7
Permis de Construire,0,8685,05/12/2000,Favorable,,,,,,,,,,,,HF -Hopitaux Facultés,10
Permis de Construire,0,985,02/02/2001,Favorable,,,,,,,,,,,,HF -Aiguelongue,3
Permis de Construire,70541,193379,14/08/2001,Favorable,,,,,,,,,,,,PM -Port Marianne,4
Permis de Construire,51,3019,19/03/2001,Favorable,,,,,,,,,,,,CA -Croix d'Argent,6
Permis de Construire,202,1716,26/04/2001,Favorable,3,,,1,,,,,,,,PM -Millénaire,4
Permis de Construire,1156,112346,08/06/2001,Favorable,,,,,,,,,,,,HF -Hopitaux Facultés,2
Permis de Construire,0,4250,08/03/2001,Favorable,,,,,,,,,,,,HF -Plan des quatre Seigneurs,2
Permis de Construire,253,1050,16/05/2001,Favorable,,,,,,,,,,,,MO -La Paillade,9
Permis de Construire,267,1284,17/05/2001,Favorable,1,,,,1,,,,,,,PM -Pompignane,4
Permis de Construire,2316,6000,03/05/2001,Favorable,,,,,,,,,,,,PA -Prés Arènes,5
Permis de Construire,1384,2092,04/04/2001,Favorable,,,,,,,,,,,,MO -La Paillade,9
Permis de Construire,4224,860,15/10/2001,Favorable,56,,,,,,7,23,6,20,0,MC -Comédie,1
Permis de Construire,342,282034,07/06/2001,Favorable,,,,,,,,,,,,HF -Hopitaux Facultés,2
Permis de Construire,0,8000,17/05/2001,Favorable,,,,,,,,,,,,MO -Hauts de Massane,9
Permis de Construire,177,6970,17/05/2001,Favorable,,,,,,,,,,,,CE -Alco,7
Permis de Construire,28,500,03/05/2001,Favorable,,,,,,,,,,,,CA -Croix d'Argent,6
Permis de Construire,4102,15651,03/08/2001,Favorable,42,,,,,,0,15,7,15,3,PM -Port Marianne,4
Permis de Construire,0,658,25/02/2002,Favorable,,,,,,,,,,,,MC -Comédie,1
Permis de Construire,271,10111,17/10/2001,Favorable,1,,,,,,,,,,,CE -La Martelle,10
Permis de Construire,9,3418,21/08/2001,Favorable,,,,,,,,,,,,MO -Hauts de Massane,9
Permis de Construire,0,239,21/08/2001,Favorable,1,0,0,0,0,0,,,,,,MC -Centre Historique,1
Permis de Construire,99,256,30/04/2002,Favorable,1,,,,1,,,,,,,PA -Aiguerelles,5
Permis de Construire,0,872,27/09/2001,Favorable,,,,,,,,,,,,MC -Centre Historique,10
Permis de Construire,0,10826,14/11/2001,Favorable,141,,,,,,134,6,1,0,0,MO -La Paillade,9
Permis de Construire,73,520,17/08/2001,Favorable,,,,,,,,,,,,PM -Pompignane,4
Permis de Construire,1011,1250,08/10/2001,Favorable,10,,,,,,0,4,2,3,1,MC -Boutonnet,2
Permis de Construire,104,437,10/10/2001,Favorable,1,,,1,,,,,,,,CA -Croix d'Argent,6
Permis de Construire,21,902,21/12/2001,Favorable,,,,,,,,,,,,HF -Plan des quatre Seigneurs,2
Permis de Construire,144,838,29/01/2002,Favorable,1,,,,1,,,,,,,HF -Hopitaux Facultés,10
Permis de Construire,307,4182,13/03/2002,Favorable,,,,,,,,,,,,CA -Croix d'Argent,6
Permis de Construire,1965,3000,24/09/2002,Favorable,,,,,,,,,,,,PM -Millénaire,4
Permis de Construire,160,1500,25/07/2002,Favorable,1,,,,,,,,,,,PM -Millénaire,4
Permis de Construire,19,595,02/05/2002,Favorable,,,,,,,,,,,,PA -Aiguerelles,5
Permis de Construire,380,182220,18/03/2002,Favorable,,,,,,,,,,,,PM -Grammont,4
Permis de Construire,98,663,25/03/2002,Favorable,1,,,1,,,,,,,,PM -Pompignane,4
Permis de Construire,23,223,13/03/2002,Favorable,,,,,,,,,,,,PM -Millénaire,4
Permis de Construire,577,460,24/10/2002,Favorable,5,,,,,,0,2,2,1,0,MC -Gambetta,1
Permis de Construire,202,415,23/10/2002,Favorable,,,,,,,,,,,,MO -Celleneuve,10
Permis de Construire,248,625,14/06/2002,Favorable,1,,,,,1,,,,,,CA -Estanove,7
Permis de Construire,42,1040,09/07/2002,Favorable,,,,,,,,,,,,CA -Estanove,8
Permis de Construire,549,32134,13/11/2002,Favorable,,,,,,,,,,,,MO -Celleneuve,9
Permis de Construire,178,929,05/12/2002,Favorable,1,,,,,,,,,,,CE -La Martelle,10
Permis de Construire,68,3000,07/11/2002,Favorable,,,,,,,,,,,,CA -Pas du Loup,8
Permis de Construire,455,77768,23/10/2002,Favorable,,,,,,,,,,,,HF -Hopitaux Facultés,10
Permis de Construire,161,658,22/01/2003,Favorable,2,,,,,,0,0,0,2,0,MC -Gambetta,1
Permis de Construire,84,1127,02/10/2002,Favorable,,,,,,,,,,,,PA -Saint Martin,5
Permis de Construire,5310,11637,10/12/2002,Favorable,,,,,,,,,,,,PM -Millénaire,4
Permis de Construire,2007,3725,06/02/2003,Favorable,,,,,,,,,,,,PM -Millénaire,4
Permis de Construire,181,367,18/02/2003,Favorable,1,,,1,,,,,,,,CA -Pas du Loup,8
Permis de Construire,14,117,30/01/2003,Favorable,,,,,,,,,,,,MC -Figuerolles,7
Permis de Construire,231,112346,27/02/2003,Favorable,,,,,,,,,,,,HF -Hopitaux Facultés,2
Permis de Construire,0,1135,22/01/2003,Favorable,,,,,,,,,,,,MC -Les Beaux Arts,3
Permis de Construire,0,72,30/01/2003,Favorable,1,1,,,,,,,,,,MC -Centre Historique,1
Permis de Construire,2199,2265,31/03/2003,Favorable,30,,,,,,0,8,4,18,0,HF -Hopitaux Facultés,10
Permis de Construire,64,742,05/03/2003,Favorable,,,,,,,,,,,,CE -La Chamberte,8
Permis de Construire,138,631,15/04/2003,Favorable,1,,,,1,,,,,,,MO -Hauts de Massane,9
Permis de Construire,122,720,09/04/2003,Favorable,,,,,,,,,,,,MC -Les Beaux Arts,1
Permis de Construire,663,227097,05/01/2004,Favorable,,,,,,,,,,,,MO -La Paillade,9
Permis de Construire,1782,6495,30/06/2003,Favorable,23,,,,,,0,13,0,9,1,PM -Port Marianne,4
Permis de Construire,137,659,08/04/2003,Favorable,1,,,,,,,,,,,MO -Hauts de Massane,9
Permis de Construire,483,978,04/07/2003,Favorable,5,,,,,,0,0,5,0,0,CA -Estanove,8
Permis de Construire,232,513,06/11/2003,Favorable,1,,,,,,,,,,,CA -Croix d'Argent,6
Permis de Construire,112,446,30/06/2003,Favorable,1,,,1,,,,,,,,CA -Croix d'Argent,6
Permis de Construire,82,360,05/06/2003,Favorable,,,,,,,,,,,,CA -Estanove,8
Permis de Construire,2242,2977,27/08/2003,Favorable,33,,,,,,4,10,1,18,0,MO -Hauts de Massane,9
Permis de Construire,4087,3960,24/07/2003,Favorable,42,,,,,,9,7,15,9,2,PM -Port Marianne,4
Permis de Construire,134,395,30/06/2003,Favorable,2,0,0,2,0,0,,,,,,CA -Croix d'Argent,6
Permis de Construire,92,619,03/06/2003,Favorable,1,,,,1,,,,,,,MO -Hauts de Massane,9
Permis de Construire,93,10094,14/08/2003,Favorable,,,,,,,,,,,,CA -Croix d'Argent,6
Permis de Construire,57,315,10/07/2003,Favorable,,,,,,,,,,,,MC -Les Aubes,4
Permis de Construire,0,603,23/09/2003,Favorable,,,,,,,,,,,,MC -Comédie,1
Permis de Construire,1207,6532,24/10/2003,Favorable,4,,,,,,0,2,1,1,0,MO -La Paillade,9
Permis de Construire,43,462,25/11/2003,Favorable,,,,,,,,,,,,MC -Les Aubes,4
Permis de Construire,0,180,17/12/2003,Favorable,,,,,,,,,,,,MC -Comédie,1
Permis de Construire,63,1342,23/01/2004,Favorable,,,,,,,,,,,,PM -Port Marianne,4
Permis de Construire,40,737,29/12/2003,Favorable,,,,,,,,,,,,MC -Centre Historique,10
Permis de Construire,29,649,08/04/2004,Favorable,,,,,,,,,,,,CE -La Martelle,8
Permis de Construire,110,210,15/01/2004,Favorable,1,,,,1,,,,,,,PM -Millénaire,4
Permis de Construire,3879,2118,16/12/2004,Favorable,48,,,,,,0,9,14,25,0,PM -Port Marianne,4
Permis de Construire,1699,556,27/02/2004,Favorable,21,,,,,,0,6,3,12,0,MC -Gares,4
Permis de Construire,745,2594,05/04/2004,Favorable,8,,,,,,0,0,4,4,0,CA -Croix d'Argent,6
Permis de Construire,96,375,30/12/2003,Favorable,1,,,,1,,,,,,,MC -Les Aubes,4
Permis de Construire,28,236,23/01/2004,Favorable,,,,,,,,,,,,CE -La Martelle,8
Permis de Construire,30,2321,04/03/2004,Favorable,,,,,,,,,,,,PM -Pompignane,4
Permis de Construire,153,456,21/12/2004,Favorable,1,,,,,1,,,,,,CA -Croix d'Argent,6
Permis de Construire,30,593,14/05/2004,Favorable,,,,,,,,,,,,MC -Figuerolles,7
Permis de Construire,600,2972,12/08/2004,Favorable,,,,,,,,,,,,HF -Hopitaux Facultés,10
Permis de Construire,788,1593,25/06/2004,Favorable,,,,,,,,,,,,MO -La Paillade,9
Permis de Construire,4621,3431,21/12/2004,Favorable,113,,,,,,64,49,0,0,0,CA -Estanove,7
Permis de Construire,70,247,08/11/2004,Favorable,3,,,,,,0,2,0,1,0,MC -Les Arceaux,7
Permis de Construire,145,3600,30/06/2004,Favorable,1,,,,,,,,,,,PM -Millénaire,4
Permis de Construire,1140,9356,22/02/2005,Favorable,,,,,,,,,,,,PA -Saint Martin,5
Permis de Construire,20,470,07/07/2005,Favorable,,,,,,,,,,,,MC -Les Beaux Arts,3
Permis de Construire,85,400,07/12/2004,Favorable,2,,,,,,0,2,0,0,0,MC -Gares,4
Permis de Construire,4779,4930,20/07/2005,Favorable,50,,,,,,0,3,21,22,4,MC -Boutonnet,2
Permis de Construire,0,51,03/02/2005,Favorable,,,,,,,,,,,,MC -Antigone,3
Permis de Construire,40,71807,05/09/2005,Favorable,,,,,,,,,,,,PA -Prés Arènes,5
Permis de Construire,170,981,03/02/2005,Favorable,1,,,,,1,,,,,,PA -Aiguerelles,5
Permis de Construire,0,518,24/02/2005,Favorable,,,,,,,,,,,,MO -Celleneuve,10
Permis de Construire,441,1225,07/07/2005,Favorable,,,,,,,,,,,,CA -Croix d'Argent,6
Permis de Construire,134,490,19/04/2005,Favorable,1,,,1,,,,,,,,PM -Port Marianne,4
Permis de Construire,3673,4840,07/09/2005,Favorable,,,,,,,,,,,,HF -Hopitaux Facultés,10
Permis de Construire,5991,3419,27/06/2005,Favorable,94,,,,,,5,46,12,30,1,PM -Port Marianne,4
Permis de Construire,1709,670,09/09/2005,Favorable,24,,,,,,0,6,6,12,0,CA -Croix d'Argent,6
Permis de Construire,0,392,29/07/2005,Favorable,1,,,1,,,,,,,,MC -Comédie,1
Permis de Construire,0,338,29/07/2005,Favorable,,,,,,,,,,,,CA -Estanove,8
Permis de Construire,59,20136,21/12/2005,Favorable,,,,,,,,,,,,MC -Gares,4
Permis de Construire,6219,2250,01/12/2005,Favorable,73,,,,,,0,37,7,24,5,PM -Port Marianne,4
Permis de Construire,139,2250,07/07/2005,Favorable,1,,,,1,,,,,,,PA -Aiguerelles,5
Permis de Construire,8898,113558,20/10/2005,Favorable,,,,,,,,,,,,HF -Hopitaux Facultés,2
Permis de Construire,3,160,28/09/2005,Favorable,,,,,,,,,,,,HF -Hopitaux Facultés,2
