nom du dossier,Superficie bien vendu,Désignation du bien,Surface utile,Montant mise en vente,Vendeurs,Acquéreurs,Quartiers,Dates,Dates D,Occup,CODES,Cod acteurs,,code date,Code cadastre,delais
IA,,Appartement,"32,54",70000,SACI-SCCV,Particulier,MC -Les Beaux Arts,16/06/2010,02/07/2010,Sans occupant,Apparteme,SACI-SCCV,Particuli,6,MC -Les Be,16
IA,,Appartement et annexes,"83,7",266000,Particulier,Particulier,CA -Lemasson,25/06/2010,02/07/2010,Propriétaire,Apparteme,Particuli,Particuli,6,CA -Lemass,7
IA,,Appartement et annexes,"74,7",258000,Particulier,Particulier,HF -Aiguelongue,15/06/2010,28/06/2010,Propriétaire,Apparteme,Particuli,Particuli,6,HF -Aiguel,13
IA,,Appartement et annexes,"30,84",110000,Particulier,Particulier,PM -Millénaire,14/06/2010,28/06/2010,Sans occupant,Apparteme,Particuli,Particuli,6,PM -Millén,14
IA,,Appartement et annexes,"92,3",555000,SCI,Particulier,PM -Port Marianne,14/06/2010,28/06/2010,Sans occupant,Apparteme,SCI,Particuli,6,PM -Port M,14
IA,812,Terrain et bâtis divers,,28000,Particulier,Particulier,CA -Croix d'Argent,15/06/2010,29/06/2010,,Terrain e,Particuli,Particuli,6,CA -Croix ,14
IA,,Appartement et annexes,"80,26",180000,Particulier,Particulier,PA -Aiguerelles,15/06/2010,28/06/2010,Sans occupant,Apparteme,Particuli,Particuli,6,PA -Aiguer,13
IA,,Local professionnel,"107,06",120000,Particulier,SCI,MO -Hauts de Massane,15/06/2010,02/07/2010,Sans occupant,Local pro,Particuli,SCI,6,MO -Hauts ,17
IA,,Appartement et annexes,"68,96",100000,Particulier,Particulier,CA -Lemasson,15/06/2010,28/06/2010,Sans occupant,Apparteme,Particuli,Particuli,6,CA -Lemass,13
IA,,Villa,110,189500,Particulier,Particulier,MO -Hauts de Massane,15/06/2010,02/07/2010,Locataire,Villa,Particuli,Particuli,6,MO -Hauts ,17
IA,,Local ,330,200000,Particulier,,PM -Pompignane,21/06/2010,21/06/2010,Locataire,Local ,Particuli,,6,PM -Pompig,0
IA,,Appartement,"64,91",218000,Particulier,Particulier,MO -Hauts de Massane,19/06/2010,21/06/2010,Propriétaire,Apparteme,Particuli,Particuli,6,MO -Hauts ,2
IA,,Appartement et annexes,62,145000,Particulier,Particulier,PA -Saint Martin,16/06/2010,28/06/2010,,Apparteme,Particuli,Particuli,6,PA -Saint ,12
IA,,Appartement et annexes,"29,29",64000,Particulier,Particulier,CE -Alco,15/06/2010,28/06/2010,Sans occupant,Apparteme,Particuli,Particuli,6,CE -Alco,13
IA,,Appartement et annexes,"47,72",101000,Particulier,Particulier,CE -Alco,15/06/2010,28/06/2010,Sans occupant,Apparteme,Particuli,Particuli,6,CE -Alco,13
IA,,Appartement et annexes,"83,36",198000,Particulier,Particulier,CA -Pas du Loup,15/06/2010,28/06/2010,Propriétaire,Apparteme,Particuli,Particuli,6,CA -Pas du,13
IA,,Appartement et annexes,"50,65",126000,Particulier,Particulier,PA -Prés Arènes,22/06/2010,23/06/2010,Sans occupant,Apparteme,Particuli,Particuli,6,PA -Prés A,1
IA,,Appartement et annexes,"51,87",114000,Particulier,Particulier,MO -Celleneuve,15/06/2010,28/06/2010,Sans occupant,Apparteme,Particuli,Particuli,6,MO -Cellen,13
IA,,Appartement et annexes,"36,55",90200,SCI,,CA -Croix d'Argent,15/06/2010,28/06/2010,Sans occupant,Apparteme,SCI,,6,CA -Croix ,13
IA,,Appartement,"33,63",78500,Particulier,Particulier,PA -Aiguerelles,15/06/2010,28/06/2010,Propriétaire,Apparteme,Particuli,Particuli,6,PA -Aiguer,13
IA,,Appartement et annexes,"90,6",255000,Particulier,Particulier,CA -Lemasson,16/06/2010,28/06/2010,Sans occupant,Apparteme,Particuli,Particuli,6,CA -Lemass,12
IA,,Garage,,14000,Particulier,Particulier,CE -La Chamberte,16/06/2010,28/06/2010,Sans occupant,Garage,Particuli,Particuli,6,CE -La Cha,12
IA,,Appartement et annexes,"41,1",130000,Particulier,SCI,PM -Port Marianne,16/06/2010,28/06/2010,Propriétaire,Apparteme,Particuli,SCI,6,PM -Port M,12
IA,,Appartement et annexes,"83,15",200000,Autre personne morale,Particulier,CA -Lemasson,16/06/2010,28/06/2010,Propriétaire,Apparteme,Autre per,Particuli,6,CA -Lemass,12
IA,228,Villa,88,245000,Particulier,Particulier,MO -Celleneuve,15/06/2010,28/06/2010,Sans occupant,Villa,Particuli,Particuli,6,MO -Cellen,13
IA,138,Villa,"83,22",200000,Particulier,Particulier,CE -La Chamberte,15/06/2010,28/06/2010,Sans occupant,Villa,Particuli,Particuli,6,CE -La Cha,13
IA,,Appartement et annexes,"97,8",180000,Particulier,Particulier,CE -La Chamberte,16/06/2010,28/06/2010,Propriétaire,Apparteme,Particuli,Particuli,6,CE -La Cha,12
IA,,Appartement,"147,02",355000,SCI,Particulier,MC -Centre Historique,22/06/2010,02/07/2010,Sans occupant,Apparteme,SCI,Particuli,6,MC -Centre,10
IA,125000,Appartement,"66,7",125000,SCI,Particulier,MC -Centre Historique,22/06/2010,02/07/2010,Sans occupant,Apparteme,SCI,Particuli,6,MC -Centre,10
IA,,Cave,,2000,Particulier,Particulier,MC -Centre Historique,21/06/2010,02/07/2010,,Cave,Particuli,Particuli,6,MC -Centre,11
IA,,Local professionnel,"84,83",195000,SCI,Particulier,MC -Centre Historique,21/06/2010,06/09/2010,Sans occupant,Local pro,SCI,Particuli,6,MC -Centre,77
IA,,Appartement et annexes,"87,03",219000,SACI-SCCV,Particulier,MC -Antigone,22/06/2010,28/06/2010,Sans occupant,Apparteme,SACI-SCCV,Particuli,6,MC -Antigo,6
IA,,Appartement et annexes,"143,88",320000,Particulier,Particulier,MC -Gares,22/06/2010,28/06/2010,Sans occupant,Apparteme,Particuli,Particuli,6,MC -Gares,6
IA,,Cave,"14,95",7000,SCI,Particulier,MC -Gares,22/06/2010,28/06/2010,,Cave,SCI,Particuli,6,MC -Gares,6
IA,,Parking,,12000,Particulier,Particulier,MC -Gares,22/06/2010,28/06/2010,,Parking,Particuli,Particuli,6,MC -Gares,6
IA,,Appartement et annexes,"20,73",60000,Particulier,Particulier,MC -Gares,22/06/2010,28/06/2010,Sans occupant,Apparteme,Particuli,Particuli,6,MC -Gares,6
IA,994,Immeuble,"378,23",850000,Particulier,promoteur immobilier,MC -Gambetta,17/06/2010,28/06/2010,Locataire,Immeuble,Particuli,promoteur,6,MC -Gambet,11
IA,,Appartement et annexes,72,190000,Particulier,Particulier,MC -Les Aubes,18/06/2010,28/06/2010,Sans occupant,Apparteme,Particuli,Particuli,6,MC -Les Au,10
IA,,Local professionnel,"62,99",75588,SEM,SCI,MC -Gambetta,18/06/2010,28/06/2010,Sans occupant,Local pro,SEM,SCI,6,MC -Gambet,10
IA,,Cave,,4000,Particulier,Particulier,MC -Gambetta,21/06/2010,28/06/2010,,Cave,Particuli,Particuli,6,MC -Gambet,7
IA,,Appartement,"88,55",93000,SCI,Particulier,MC -Figuerolles,21/06/2010,28/06/2010,Sans occupant,Apparteme,SCI,Particuli,6,MC -Figuer,7
IA,1985,Terrain,,750000,Particulier,SACI-SCCV,MC -Boutonnet,22/06/2010,02/07/2010,,Terrain,Particuli,SACI-SCCV,6,MC -Bouton,10
IA,,Appartement et annexes,"37,58",220000,Particulier,Particulier,MC -Boutonnet,21/06/2010,28/06/2010,Sans occupant,Apparteme,Particuli,Particuli,6,MC -Bouton,7
IA,,Appartement et annexes,"103,66",173250,Particulier,Particulier,CA -Lemasson,21/06/2010,28/06/2010,Sans occupant,Apparteme,Particuli,Particuli,6,CA -Lemass,7
IA,,Cave,,3000,Particulier,Particulier,MC -Gares,21/06/2010,28/06/2010,,Cave,Particuli,Particuli,6,MC -Gares,7
IA,,Cave,,3000,Particulier,Particulier,MC -Gares,21/06/2010,28/06/2010,,Cave,Particuli,Particuli,6,MC -Gares,7
IA,,Appartement,"23,93",80000,Particulier,Particulier,CE -Alco,07/07/2010,12/07/2010,Sans occupant,Apparteme,Particuli,Particuli,7,CE -Alco,5
IA,,Appartement et annexes,"35,09",135000,SCI,Particulier,MC -Boutonnet,23/06/2010,28/06/2010,Sans occupant,Apparteme,SCI,Particuli,6,MC -Bouton,5
IA,192,Villa,97,330000,Particulier,Particulier,,23/06/2010,02/07/2010,Propriétaire,Villa,Particuli,Particuli,6,,9
IA,762,Villa,,737500,Particulier,Particulier,HF -Plan des quatre Seigneurs,23/06/2010,02/07/2010,Propriétaire,Villa,Particuli,Particuli,6,HF -Plan d,9
IA,,Appartement,"23,17",64000,Particulier,Particulier,HF -Aiguelongue,23/06/2010,28/06/2010,Sans occupant,Apparteme,Particuli,Particuli,6,HF -Aiguel,5
IA,,Appartement et annexes,"49,2",136000,Particulier,Particulier,CE -Les Cévennes,17/06/2010,28/06/2010,Sans occupant,Apparteme,Particuli,Particuli,6,CE -Les Cé,11
IA,,Appartement et annexes,"52,49",110000,SCI,Particulier,HF -Hopitaux Facultés,17/06/2010,28/06/2010,Sans occupant,Apparteme,SCI,Particuli,6,HF -Hopita,11
IA,,Appartement,"18,25",53000,Particulier,Particulier,CE -Alco,17/06/2010,28/06/2010,Locataire,Apparteme,Particuli,Particuli,6,CE -Alco,11
IA,,Appartement et annexes,"80,9",80000,SACI-SCCV,Particulier,MO -La Paillade,16/06/2010,19/07/2010,Sans occupant,Apparteme,SACI-SCCV,Particuli,6,MO -La Pai,33
IA,,Appartement et annexes,"67,27",120000,SACI-SCCV,Particulier,MC -Comédie,21/06/2010,02/07/2010,Locataire,Apparteme,SACI-SCCV,Particuli,6,MC -Comédi,11
IA,,Appartement et annexes,"59,03",197500,Particulier,,MC -Centre Historique,23/06/2010,02/07/2010,Locataire,Apparteme,Particuli,,6,MC -Centre,9
IA,,Appartement et annexes,"60,92",155000,Particulier,Particulier,MC -Les Arceaux,21/06/2010,28/06/2010,Sans occupant,Apparteme,Particuli,Particuli,6,MC -Les Ar,7
IA,,Parking,,12000,Particulier,Particulier,MC -Boutonnet,21/06/2010,28/06/2010,,Parking,Particuli,Particuli,6,MC -Bouton,7
IA,,Appartement et annexes,52,107000,Particulier,,MC -Gares,21/06/2010,28/06/2010,Locataire,Apparteme,Particuli,,6,MC -Gares,7
IA,,Local professionnel,"223,7",696000,SACI-SCCV,,MC -Boutonnet,21/06/2010,28/06/2010,Sans occupant,Local pro,SACI-SCCV,,6,MC -Bouton,7
IA,,Appartement et annexes,"578,05",1104000,SACI-SCCV,,MC -Boutonnet,21/06/2010,28/06/2010,Sans occupant,Apparteme,SACI-SCCV,,6,MC -Bouton,7
IA,,Appartement et annexes,"43,27",135000,Particulier,SACI-SCCV,MC -Antigone,23/06/2010,28/06/2010,Locataire,Apparteme,Particuli,SACI-SCCV,6,MC -Antigo,5
IA,,Appartement et annexes,"50,51",130000,Particulier,Particulier,CE -Les Cévennes,16/06/2010,28/06/2010,Sans occupant,Apparteme,Particuli,Particuli,6,CE -Les Cé,12
IA,,Appartement et annexes,"30,55",61000,Particulier,Particulier,MO -La Paillade,16/06/2010,28/06/2010,Sans occupant,Apparteme,Particuli,Particuli,6,MO -La Pai,12
IA,,Appartement et annexes,"26,16",60000,Particulier,Particulier,MO -La Paillade,16/06/2010,28/06/2010,Sans occupant,Apparteme,Particuli,Particuli,6,MO -La Pai,12
IA,,Appartement et annexes,"25,3",60000,Particulier,Particulier,MO -La Paillade,16/06/2010,28/06/2010,Sans occupant,Apparteme,Particuli,Particuli,6,MO -La Pai,12
IA,,Appartement et annexes,"63,07",118000,Particulier,Particulier,CE -Alco,17/06/2010,28/06/2010,Locataire,Apparteme,Particuli,Particuli,6,CE -Alco,11
IA,,Appartement et annexes,"39,72",82600,Particulier,Particulier,CE -Alco,17/06/2010,28/06/2010,Sans occupant,Apparteme,Particuli,Particuli,6,CE -Alco,11
IA,354,Villa,100,235000,Particulier,Particulier,PA -Saint Martin,17/06/2010,02/07/2010,Propriétaire,Villa,Particuli,Particuli,6,PA -Saint ,15
IA,,Villa,"113,6",203000,Particulier,Particulier,MO -Hauts de Massane,17/06/2010,02/07/2010,Sans occupant,Villa,Particuli,Particuli,6,MO -Hauts ,15
IA,,Appartement,"26,05",81000,Particulier,Particulier,PM -Port Marianne,17/06/2010,28/06/2010,Locataire,Apparteme,Particuli,Particuli,6,PM -Port M,11
IA,,Appartement,"75,64",103000,Particulier,Particulier,CE -Alco,17/06/2010,28/06/2010,Sans occupant,Apparteme,Particuli,Particuli,6,CE -Alco,11
IA,,Appartement et annexes,"58,96",155000,Particulier,Particulier,PM -Pompignane,16/06/2010,28/06/2010,Sans occupant,Apparteme,Particuli,Particuli,6,PM -Pompig,12
IA,2000,Villa,158,490000,SCI,Particulier,PM -Millénaire,15/06/2010,02/07/2010,Propriétaire,Villa,SCI,Particuli,6,PM -Millén,17
IA,192,Villa,126,278000,Particulier,Particulier,CA -Estanove,16/06/2010,02/07/2010,Sans occupant,Villa,Particuli,Particuli,6,CA -Estano,16
IA,831,Terrain,,310000,Particulier,Constructeur,CE -La Chamberte,17/06/2010,02/07/2010,,Terrain,Particuli,Construct,6,CE -La Cha,15
IA,,Appartement et annexes,"43,54",75000,Particulier,Particulier,CE -Alco,15/06/2010,28/06/2010,Sans occupant,Apparteme,Particuli,Particuli,6,CE -Alco,13
IA,,Appartement et annexes,"27,61",65000,Particulier,Particulier,CE -Alco,22/06/2010,28/06/2010,Locataire,Apparteme,Particuli,Particuli,6,CE -Alco,6
IA,,Appartement et annexes,"48,2",170000,SCI,Particulier,HF -Hopitaux Facultés,22/06/2010,28/06/2010,Locataire,Apparteme,SCI,Particuli,6,HF -Hopita,6
IA,,Local ,"98,34",255000,SCI,Particulier,,18/06/2010,06/08/2010,Propriétaire,Local ,SCI,Particuli,6,,49
IA,,Appartement,"48,05",145000,SCI,Particulier,HF -Hopitaux Facultés,22/06/2010,28/06/2010,Locataire,Apparteme,SCI,Particuli,6,HF -Hopita,6
IA,2198,DIA annulée,150,1055040,Particulier,Constructeur,CE -Alco,17/06/2010,,Sans occupant,DIA annul,Particuli,Construct,6,CE -Alco,-40346
IA,,Appartement et annexes,"47,2",170000,SCI,Particulier,HF -Hopitaux Facultés,22/06/2010,28/06/2010,Locataire,Apparteme,SCI,Particuli,6,HF -Hopita,6
IA,,Appartement et annexes,"48,4",170000,SCI,Particulier,HF -Hopitaux Facultés,22/06/2010,28/06/2010,Sans occupant,Apparteme,SCI,Particuli,6,HF -Hopita,6
IA,240,Villa,122,285000,Particulier,,CA -Croix d'Argent,24/06/2010,02/07/2010,Propriétaire,Villa,Particuli,,6,CA -Croix ,8
IA,235,Villa,,205000,Particulier,Particulier,MO -Hauts de Massane,18/06/2010,,Sans occupant,Villa,Particuli,Particuli,6,MO -Hauts ,-40347
IA,,Appartement et annexes,"68,65",150000,Particulier,Particulier,CA -Lemasson,18/06/2010,28/06/2010,Propriétaire,Apparteme,Particuli,Particuli,6,CA -Lemass,10
IA,715,Villa,98,300000,Particulier,,PM -Pompignane,21/06/2010,12/07/2010,Sans occupant,Villa,Particuli,,6,PM -Pompig,21
IA,,Appartement et annexes,"74,07",173000,Particulier,Particulier,PM -Pompignane,18/06/2010,28/06/2010,Propriétaire,Apparteme,Particuli,Particuli,6,PM -Pompig,10
IA,,Appartement et annexes,"36,55",90200,SCI,Particulier,CA -Croix d'Argent,18/06/2010,28/06/2010,Sans occupant,Apparteme,SCI,Particuli,6,CA -Croix ,10
IA,,Appartement et annexes,"110,39",410000,Particulier,Particulier,PM -Port Marianne,18/06/2010,28/06/2010,Sans occupant,Apparteme,Particuli,Particuli,6,PM -Port M,10
IA,,Appartement et annexes,"86,1",165000,Particulier,Particulier,CA -Lemasson,18/06/2010,05/07/2010,Propriétaire,Apparteme,Particuli,Particuli,6,CA -Lemass,17
IA,,Appartement et annexes,"80,82",194000,Particulier,Particulier,CE -Les Cévennes,18/06/2010,28/06/2010,Sans occupant,Apparteme,Particuli,Particuli,6,CE -Les Cé,10
IA,,Appartement et annexes,"47,99",123000,Particulier,Particulier,CA -Lemasson,21/06/2010,28/06/2010,Sans occupant,Apparteme,Particuli,Particuli,6,CA -Lemass,7
IA,,Appartement et annexes,"85,15",105000,Particulier,Particulier,CE -Alco,21/06/2010,28/06/2010,Sans occupant,Apparteme,Particuli,Particuli,6,CE -Alco,7
IA,244,Villa,"218,68",335000,Particulier,Particulier,PA -Aiguerelles,21/06/2010,02/07/2010,Sans occupant,Villa,Particuli,Particuli,6,PA -Aiguer,11
IA,1808,Terrain,,230000,Autre personne morale,promoteur immobilier,CA -Pas du Loup,15/06/2010,02/07/2010,,Terrain,Autre per,promoteur,6,CA -Pas du,17
IA,,Appartement et annexes,"18,14",70000,SACI-SCCV,,HF -Hopitaux Facultés,24/06/2010,19/07/2010,Sans occupant,Apparteme,SACI-SCCV,,6,HF -Hopita,25
IA,,Appartement,"17,95",60000,Particulier,Particulier,HF -Hopitaux Facultés,21/06/2010,19/07/2010,Locataire,Apparteme,Particuli,Particuli,6,HF -Hopita,28
IA,450,Villa,75,230000,Particulier,Particulier,HF -Plan des quatre Seigneurs,21/06/2010,19/07/2010,Sans occupant,Villa,Particuli,Particuli,6,HF -Plan d,28
IA,389,Villa,110,365000,Particulier,Particulier,MC -Boutonnet,21/06/2010,05/07/2010,Sans occupant,Villa,Particuli,Particuli,6,MC -Bouton,14
IA,552,Villa,,280000,,SCI,HF -Aiguelongue,21/06/2010,,Locataire,Villa,,SCI,6,HF -Aiguel,-40350
IA,,Appartement et annexes,,81000,Particulier,Particulier,CE -Alco,21/06/2010,,Sans occupant,Apparteme,Particuli,Particuli,6,CE -Alco,-40350
IA,,Appartement et annexes,72,200000,Particulier,Particulier,CE -Les Cévennes,21/06/2010,28/06/2010,Propriétaire,Apparteme,Particuli,Particuli,6,CE -Les Cé,7
IA,,Appartement,"18,47",55000,Particulier,SCI,MC -Boutonnet,22/06/2010,05/07/2010,Sans occupant,Apparteme,Particuli,SCI,6,MC -Bouton,13
IA,,Appartement et annexes,"66,17",169000,Particulier,Particulier,MC -Figuerolles,23/06/2010,05/07/2010,Propriétaire,Apparteme,Particuli,Particuli,6,MC -Figuer,12
IA,,Appartement et annexes,"29,29",64000,Particulier,Particulier,CE -Alco,22/06/2010,28/06/2010,Sans occupant,Apparteme,Particuli,Particuli,6,CE -Alco,6
IA,,Appartement et annexes,"48,7",155000,Particulier,Particulier,MC -Les Beaux Arts,21/06/2010,05/07/2010,Sans occupant,Apparteme,Particuli,Particuli,6,MC -Les Be,14
IA,,Appartement et annexes,"62,57",95000,Particulier,Particulier,CE -Alco,21/06/2010,28/06/2010,Locataire,Apparteme,Particuli,Particuli,6,CE -Alco,7
IA,,Appartement et annexes,"69,64",176500,Particulier,,MC -Antigone,24/06/2010,05/07/2010,Propriétaire,Apparteme,Particuli,,6,MC -Antigo,11
IA,,Cave,,12000,Particulier,Particulier,CE -Les Cévennes,21/06/2010,28/06/2010,Sans occupant,Cave,Particuli,Particuli,6,CE -Les Cé,7
IA,,Appartement et annexes,"39,5",119000,Particulier,Particulier,HF -Hopitaux Facultés,21/06/2010,03/08/2010,Sans occupant,Apparteme,Particuli,Particuli,6,HF -Hopita,43
IA,83,Villa,"61,58",164000,Particulier,Particulier,CE -La Chamberte,21/06/2010,02/07/2010,Propriétaire,Villa,Particuli,Particuli,6,CE -La Cha,11
IA,,Appartement et annexes,"67,49",146000,Particulier,,CA -Lemasson,22/06/2010,28/06/2010,Sans occupant,Apparteme,Particuli,,6,CA -Lemass,6
IA,272,Lot lotissement,,115000,SACI-SCCV,Particulier,CE -La Martelle,23/06/2010,02/07/2010,Sans occupant,Lot lotis,SACI-SCCV,Particuli,6,CE -La Mar,9
IA,,Villa,"85,88",96000,Particulier,Particulier,CE -La Martelle,23/06/2010,02/07/2010,Sans occupant,Villa,Particuli,Particuli,6,CE -La Mar,9
IA,220,Lot lotissement,,120000,Particulier,Particulier,CE -La Martelle,23/06/2010,02/07/2010,,Lot lotis,Particuli,Particuli,6,CE -La Mar,9
IA,,Appartement et annexes,"44,75",148000,Particulier,Particulier,HF -Aiguelongue,25/06/2010,28/06/2010,Sans occupant,Apparteme,Particuli,Particuli,6,HF -Aiguel,3
IA,,Appartement et annexes,"93,56",187500,Particulier,Particulier,CE -Alco,21/06/2010,28/06/2010,Sans occupant,Apparteme,Particuli,Particuli,6,CE -Alco,7
IA,,Appartement et annexes,"42,26",99000,Particulier,Particulier,CE -Les Cévennes,21/06/2010,28/06/2010,Sans occupant,Apparteme,Particuli,Particuli,6,CE -Les Cé,7
IA,,Appartement et annexes,"65,18",208500,Particulier,Particulier,HF -Aiguelongue,22/06/2010,28/06/2010,Locataire,Apparteme,Particuli,Particuli,6,HF -Aiguel,6
IA,,Appartement et annexes,"44,32",102000,Particulier,Particulier,CE -La Chamberte,21/06/2010,28/06/2010,Sans occupant,Apparteme,Particuli,Particuli,6,CE -La Cha,7
IA,,DIA annulée,"49,25",150000,Particulier,SCI,CE -Alco,21/06/2010,28/06/2010,Sans occupant,DIA annul,Particuli,SCI,6,CE -Alco,7
IA,,Appartement,"17,91",51000,Particulier,Particulier,CE -Alco,21/06/2010,28/06/2010,Sans occupant,Apparteme,Particuli,Particuli,6,CE -Alco,7
IA,,Appartement et annexes,64,67000,SCI,Particulier,MO -La Paillade,22/06/2010,19/07/2010,Locataire,Apparteme,SCI,Particuli,6,MO -La Pai,27
IA,,Appartements 2 et +,"78,01",295000,Particulier,SCI,MC -Centre Historique,23/06/2010,12/07/2010,Sans occupant,Apparteme,Particuli,SCI,6,MC -Centre,19
IA,1020,Villa,165,613000,Particulier,Particulier,HF -Hopitaux Facultés,21/06/2010,02/07/2010,Propriétaire,Villa,Particuli,Particuli,6,HF -Hopita,11
IA,,Appartements 2 et +,"79,47",228000,SCI,Particulier,PM -Port Marianne,25/06/2010,15/07/2010,Sans occupant,Apparteme,SCI,Particuli,6,PM -Port M,20
IA,,Appartement et annexes,"94,6",158000,Particulier,Particulier,MC -Boutonnet,25/06/2010,05/07/2010,Propriétaire,Apparteme,Particuli,Particuli,6,MC -Bouton,10
IA,,Appartement,22,60000,Particulier,Particulier,CE -Alco,24/06/2010,02/07/2010,Propriétaire,Apparteme,Particuli,Particuli,6,CE -Alco,8
IA,190,Lot lotissement,,100700,,Particulier,PM -Millénaire,21/06/2010,02/07/2010,Sans occupant,Lot lotis,,Particuli,6,PM -Millén,11
IA,150,Lot lotissement,,82500,,Particulier,PM -Millénaire,21/06/2010,02/07/2010,Sans occupant,Lot lotis,,Particuli,6,PM -Millén,11
IA,225,Lot lotissement,,112500,,Particulier,PM -Millénaire,21/06/2010,02/07/2010,Sans occupant,Lot lotis,,Particuli,6,PM -Millén,11
IA,214,Lot lotissement,,108500,,Particulier,PM -Millénaire,21/06/2010,02/07/2010,Sans occupant,Lot lotis,,Particuli,6,PM -Millén,11
IA,220,Lot lotissement,,110000,,Particulier,PM -Millénaire,21/06/2010,02/07/2010,Sans occupant,Lot lotis,,Particuli,6,PM -Millén,11
IA,210,Lot lotissement,,105000,,Particulier,PM -Millénaire,21/06/2010,02/07/2010,Sans occupant,Lot lotis,,Particuli,6,PM -Millén,11
IA,190,Lot lotissement,,100700,,Particulier,PM -Millénaire,21/06/2010,02/07/2010,Sans occupant,Lot lotis,,Particuli,6,PM -Millén,11
IA,158,Lot lotissement,,86900,,Particulier,PM -Millénaire,21/06/2010,02/07/2010,Sans occupant,Lot lotis,,Particuli,6,PM -Millén,11
IA,732,Immeuble,189,401000,SCI,Particulier,CE -Alco,21/06/2010,02/07/2010,Locataire,Immeuble,SCI,Particuli,6,CE -Alco,11
IA,,Appartement et annexes,"46,83",155000,Particulier,,PM -Port Marianne,28/06/2010,30/06/2010,Sans occupant,Apparteme,Particuli,,6,PM -Port M,2
IA,,Appartement,"47,14",132000,SCI,Particulier,MC -Comédie,28/06/2010,12/07/2010,Locataire,Apparteme,SCI,Particuli,6,MC -Comédi,14
IA,,Appartements 2 et +,"139,09",295000,Particulier,Particulier,MC -Gares,25/06/2010,05/07/2010,Sans occupant,Apparteme,Particuli,Particuli,6,MC -Gares,10
