nom du dossier,Superficie bien vendu,Désignation du bien,Surface utile,Montant mise en vente,Vendeurs,Acquéreurs,Dates,Quartiers,CODES,Cod acteurs,,code date,Code cadastre
IA,,Appartement,"21,51",57000,Particulier,Particulier,02/12/2009,MC -Gambetta,Apparteme,Particuli,Particuli,12,MC -Gambet
IA,212,Villa,"86,9",270000,Particulier,Particulier,28/09/2009,CA -Croix d'Argent,Villa,Particuli,Particuli,9,CA -Croix 
IA,,Appartement et annexes,"16,92",154000,SCI,Particulier,22/09/2009,MC -Gares,Apparteme,SCI,Particuli,9,MC -Gares
IA,,Villa,"99,29",275000,Particulier,Particulier,21/09/2009,CA -Croix d'Argent,Villa,Particuli,Particuli,9,CA -Croix 
IA,,Appartement et annexes,"80,68",147000,Particulier,Particulier,21/09/2009,PA -Prés Arènes,Apparteme,Particuli,Particuli,9,PA -Prés A
IA,,Appartement,"46,02",215000,Particulier,Particulier,21/09/2009,MC -Comédie,Apparteme,Particuli,Particuli,9,MC -Comédi
IA,,Appartement,"43,55",107000,Particulier,,21/09/2009,MC -Centre Historique,Apparteme,Particuli,,9,MC -Centre
IA,,Appartement,"40,71",118000,Particulier,Particulier,21/09/2009,MC -Centre Historique,Apparteme,Particuli,Particuli,9,MC -Centre
IA,,Local professionnel,"37,4",76000,SACI-SCCV,Particulier,17/09/2009,MC -Centre Historique,Local pro,SACI-SCCV,Particuli,9,MC -Centre
IA,,Appartement,"77,22",170000,Particulier,Particulier,18/09/2009,MC -Centre Historique,Apparteme,Particuli,Particuli,9,MC -Centre
IA,,Cave,,2600,Autre personne morale,Particulier,15/09/2009,MC -Centre Historique,Cave,Autre per,Particuli,9,MC -Centre
IA,,Cave,,1300,Autre personne morale,Particulier,15/09/2009,MC -Centre Historique,Cave,Autre per,Particuli,9,MC -Centre
IA,,Cave,,1300,Autre personne morale,Particulier,15/09/2009,MC -Centre Historique,Cave,Autre per,Particuli,9,MC -Centre
IA,,Cave,,1300,Autre personne morale,Particulier,15/09/2009,MC -Centre Historique,Cave,Autre per,Particuli,9,MC -Centre
IA,,Appartement et annexes,186,332000,Particulier,,29/09/2009,MC -Centre Historique,Apparteme,Particuli,,9,MC -Centre
IA,,Cave,,2600,Autre personne morale,Particulier,15/09/2009,MC -Centre Historique,Cave,Autre per,Particuli,9,MC -Centre
IA,,Appartement,"84,74",295000,Particulier,Particulier,14/09/2009,MC -Centre Historique,Apparteme,Particuli,Particuli,9,MC -Centre
IA,,Appartement et annexes,"42,98",35000,Particulier,Particulier,15/09/2009,MC -Centre Historique,Apparteme,Particuli,Particuli,9,MC -Centre
IA,,DIA annulée,"61,97",140000,SCI,SCI,14/09/2009,MC -Centre Historique,DIA annul,SCI,SCI,9,MC -Centre
IA,,Appartement et annexes,"53,5",56200,SEM,Particulier,23/09/2009,MC -Gambetta,Apparteme,SEM,Particuli,9,MC -Gambet
IA,,Appartement,"64,35",83000,Particulier,Particulier,23/09/2009,MC -Gambetta,Apparteme,Particuli,Particuli,9,MC -Gambet
IA,,Appartement,"19,75",79000,Particulier,Particulier,23/09/2009,MC -Antigone,Apparteme,Particuli,Particuli,9,MC -Antigo
IA,153,Maison,"163,85",312000,Particulier,Particulier,23/09/2009,MC -Figuerolles,Maison,Particuli,Particuli,9,MC -Figuer
IA,,Appartement et annexes,"45,1",117500,Particulier,Particulier,23/09/2009,MC -Gambetta,Apparteme,Particuli,Particuli,9,MC -Gambet
IA,,Appartement et annexes,"28,4",78000,Particulier,Particulier,23/09/2009,MC -Comédie,Apparteme,Particuli,Particuli,9,MC -Comédi
IA,1618,Villa,255,780000,,Particulier,23/09/2009,,Villa,,Particuli,9,
IA,,Appartement,"34,18",65000,SCI,Particulier,23/09/2009,CE -Alco,Apparteme,SCI,Particuli,9,CE -Alco
IA,,Appartement et annexes,"22,06",45000,SCI,Particulier,23/09/2009,CE -Alco,Apparteme,SCI,Particuli,9,CE -Alco
IA,,Appartement et annexes,"57,58",68200,Particulier,Particulier,23/09/2009,PA -Saint Martin,Apparteme,Particuli,Particuli,9,PA -Saint 
IA,87600,Appartement et annexes,"41,41",,Particulier,Particulier,23/09/2009,CA -Croix d'Argent,Apparteme,Particuli,Particuli,9,CA -Croix 
IA,,Appartement et annexes,"69,48",134000,Particulier,Particulier,23/09/2009,CA -Lemasson,Apparteme,Particuli,Particuli,9,CA -Lemass
IA,,Appartement et annexes,"63,91",206500,Particulier,Particulier,23/09/2009,CA -Estanove,Apparteme,Particuli,Particuli,9,CA -Estano
IA,,Comble,"40,51",51000,Autre personne morale,Particulier,25/09/2009,MC -Les Beaux Arts,Comble,Autre per,Particuli,9,MC -Les Be
IA,,Appartements 2 et +,"151,73",520000,SCI,Particulier,25/09/2009,MC -Gambetta,Apparteme,SCI,Particuli,9,MC -Gambet
IA,,Appartement et annexes,82,175000,Particulier,Particulier,25/09/2009,MO -Celleneuve,Apparteme,Particuli,Particuli,9,MO -Cellen
IA,,Villa,"116,4",345000,SCI,Particulier,23/09/2009,,Villa,SCI,Particuli,9,
IA,,Appartement et annexes,"80,91",148500,Particulier,,25/09/2009,PA -Saint Martin,Apparteme,Particuli,,9,PA -Saint 
IA,,Garage,,15000,Particulier,,23/09/2009,CA -Lemasson,Garage,Particuli,,9,CA -Lemass
IA,,Appartement et annexes,"86,28",171500,Particulier,Particulier,05/10/2009,CA -Croix d'Argent,Apparteme,Particuli,Particuli,10,CA -Croix 
IA,,Appartement et annexes,"73,85",145000,Particulier,Particulier,23/09/2009,CE -Alco,Apparteme,Particuli,Particuli,9,CE -Alco
IA,,Local professionnel,"112,2",293020,SACI-SCCV,Particulier,25/09/2009,PM -Millénaire,Local pro,SACI-SCCV,Particuli,9,PM -Millén
IA,,Appartement,"53,62",118000,Particulier,Particulier,28/09/2009,MC -Gares,Apparteme,Particuli,Particuli,9,MC -Gares
IA,,Appartement et annexes,31,78000,Particulier,Particulier,28/09/2009,MC -Les Arceaux,Apparteme,Particuli,Particuli,9,MC -Les Ar
IA,121,Maison,120,295000,Particulier,Particulier,28/09/2009,MC -Les Beaux Arts,Maison,Particuli,Particuli,9,MC -Les Be
IA,,Appartement et annexes,"34,3",36100,SEM,Particulier,24/09/2009,MC -Gambetta,Apparteme,SEM,Particuli,9,MC -Gambet
IA,,Appartement et annexes,"67,4",53700,SEM,Particulier,24/09/2009,MC -Gambetta,Apparteme,SEM,Particuli,9,MC -Gambet
IA,,Appartement et annexes,"53,7",56500,SEM,Particulier,24/09/2009,MC -Gambetta,Apparteme,SEM,Particuli,9,MC -Gambet
IA,,Appartement et annexes,"52,6",55300,SEM,Particulier,24/09/2009,MC -Gambetta,Apparteme,SEM,Particuli,9,MC -Gambet
IA,,Appartement et annexes,"66,8",53300,SEM,Particulier,24/09/2009,MC -Gambetta,Apparteme,SEM,Particuli,9,MC -Gambet
IA,,Appartement et annexes,"66,7",53100,SEM,Particulier,24/09/2009,MC -Gambetta,Apparteme,SEM,Particuli,9,MC -Gambet
IA,,Appartement et annexes,"80,76",281000,Particulier,Particulier,24/09/2009,MC -Gares,Apparteme,Particuli,Particuli,9,MC -Gares
IA,,Appartement,120,100000,Particulier,Particulier,28/09/2009,MC -Centre Historique,Apparteme,Particuli,Particuli,9,MC -Centre
IA,,Appartement et annexes,"21,58",85000,Particulier,Particulier,24/09/2009,MC -Antigone,Apparteme,Particuli,Particuli,9,MC -Antigo
IA,,Local commercial,"106,48",140000,Particulier,Particulier,24/09/2009,MC -Gares,Local com,Particuli,Particuli,9,MC -Gares
IA,,Appartement,"55,61",158000,Particulier,,28/09/2009,MC -Centre Historique,Apparteme,Particuli,,9,MC -Centre
IA,,Appartement et annexes,"71,14",192000,Particulier,Particulier,24/09/2009,MC -Les Beaux Arts,Apparteme,Particuli,Particuli,9,MC -Les Be
IA,,Appartement et annexes,"60,78",208030,promoteur immobilier,Particulier,24/09/2009,MC -Gares,Apparteme,promoteur,Particuli,9,MC -Gares
IA,,Appartement,"36,2",92000,Particulier,Particulier,28/09/2009,MC -Centre Historique,Apparteme,Particuli,Particuli,9,MC -Centre
IA,,Appartement et annexes,"56,41",111500,promoteur immobilier,SCI,24/09/2009,MC -Gares,Apparteme,promoteur,SCI,9,MC -Gares
IA,701,Immeuble,1500,3200000,Particulier,promoteur immobilier,24/09/2009,MC -Centre Historique,Immeuble,Particuli,promoteur,9,MC -Centre
IA,,Local ,"4,75","3334,63",Autre personne morale,Particulier,24/09/2009,MC -Gambetta,Local ,Autre per,Particuli,9,MC -Gambet
IA,,Local professionnel,"66,01","88665,37",Autre personne morale,Particulier,24/09/2009,MC -Gambetta,Local pro,Autre per,Particuli,9,MC -Gambet
IA,,Local ,"74,5",237000,Particulier,,25/09/2009,MC -Comédie,Local ,Particuli,,9,MC -Comédi
IA,335,Villa,90,84600,Particulier,Particulier,24/09/2009,MC -Figuerolles,Villa,Particuli,Particuli,9,MC -Figuer
IA,,Appartement et annexes,"43,51",152000,Particulier,Particulier,25/09/2009,MC -Comédie,Apparteme,Particuli,Particuli,9,MC -Comédi
IA,813,Terrain,,40650,Particulier,,29/09/2009,CA -Croix d'Argent,Terrain,Particuli,,9,CA -Croix 
IA,,Parking,,6000,SCI,SCI,25/09/2009,MC -Boutonnet,Parking,SCI,SCI,9,MC -Bouton
IA,,Appartement,"26,86",75000,Particulier,Particulier,25/09/2009,MC -Les Beaux Arts,Apparteme,Particuli,Particuli,9,MC -Les Be
IA,,Appartement,73,300000,SCI,,23/09/2009,MC -Centre Historique,Apparteme,SCI,,9,MC -Centre
IA,,Appartement et annexes,"52,6",155000,Particulier,Particulier,25/09/2009,MC -Gares,Apparteme,Particuli,Particuli,9,MC -Gares
IA,,Appartements 2 et +,48,97000,Particulier,Particulier,25/09/2009,MC -Gambetta,Apparteme,Particuli,Particuli,9,MC -Gambet
IA,,Appartement,"27,75",64000,Particulier,Particulier,25/09/2009,MC -Boutonnet,Apparteme,Particuli,Particuli,9,MC -Bouton
IA,3806,Terrain,,749400,SEM,Collectivité locale,01/10/2009,CA -Pas du Loup,Terrain,SEM,Collectiv,10,CA -Pas du
IA,,Local commercial,"495,8",1150000,SCI,SACI-SCCV,25/09/2009,MC -Gambetta,Local com,SCI,SACI-SCCV,9,MC -Gambet
IA,86,Maison,115,130000,Particulier,Particulier,28/09/2009,MC -Gambetta,Maison,Particuli,Particuli,9,MC -Gambet
IA,,Parking,,6000,SCI,Particulier,28/09/2009,MC -Boutonnet,Parking,SCI,Particuli,9,MC -Bouton
IA,,Local professionnel,"122,98",360000,Particulier,,29/09/2009,,Local pro,Particuli,,9,
IA,,Villa,"99,94",340000,SACI-SCCV,Particulier,29/09/2009,CE -La Chamberte,Villa,SACI-SCCV,Particuli,9,CE -La Cha
IA,161,Villa,,230000,Particulier,Particulier,28/09/2009,CE -La Martelle,Villa,Particuli,Particuli,9,CE -La Mar
IA,,Villa,"109,18",300000,Particulier,promoteur immobilier,28/09/2009,CA -Estanove,Villa,Particuli,promoteur,9,CA -Estano
IA,,Appartement et annexes,"28,68",70000,Particulier,Particulier,28/09/2009,MC -Boutonnet,Apparteme,Particuli,Particuli,9,MC -Bouton
IA,,Appartements 2 et +,"57,94",152000,Particulier,Particulier,28/09/2009,CE -Alco,Apparteme,Particuli,Particuli,9,CE -Alco
IA,,Appartement et annexes,"38,13",118500,Particulier,Particulier,28/09/2009,HF -Hopitaux Facultés,Apparteme,Particuli,Particuli,9,HF -Hopita
IA,,Appartement,"23,21",76000,Particulier,Particulier,05/10/2009,MC -Antigone,Apparteme,Particuli,Particuli,10,MC -Antigo
IA,93000,Appartement et annexes,"44,73",93000,Particulier,SCI,28/09/2009,CE -Alco,Apparteme,Particuli,SCI,9,CE -Alco
IA,,Appartement,"25,41",72500,Particulier,Particulier,28/09/2009,HF -Hopitaux Facultés,Apparteme,Particuli,Particuli,9,HF -Hopita
IA,,Appartement et annexes,96,153000,Particulier,Particulier,28/09/2009,MO -Hauts de Massane,Apparteme,Particuli,Particuli,9,MO -Hauts 
IA,,Appartement et annexes,"100,77",480000,SCI,Particulier,06/10/2009,PM -Port Marianne,Apparteme,SCI,Particuli,10,PM -Port M
IA,,Appartement et annexes,"56,17",178000,Particulier,Particulier,28/09/2009,MO -Celleneuve,Apparteme,Particuli,Particuli,9,MO -Cellen
IA,,Appartement et annexes,110,372000,Particulier,Particulier,28/09/2009,HF -Aiguelongue,Apparteme,Particuli,Particuli,9,HF -Aiguel
IA,,Appartement et annexes,64,110000,Particulier,Particulier,28/09/2009,PA -Saint Martin,Apparteme,Particuli,Particuli,9,PA -Saint 
IA,,Appartement et annexes,"69,61",230000,Entreprise industrielle ou commerciale (EPIC),Particulier,28/09/2009,HF -Aiguelongue,Apparteme,Entrepris,Particuli,9,HF -Aiguel
IA,6755,Terrain et bâtis divers,1823,2000000,Entreprise industrielle ou commerciale (EPIC),,23/09/2009,,Terrain e,Entrepris,,9,
IA,,Garage,,10000,Particulier,Particulier,28/09/2009,CE -Alco,Garage,Particuli,Particuli,9,CE -Alco
IA,,Appartement et annexes,"47,11",41000,Particulier,Particulier,05/10/2009,MO -La Paillade,Apparteme,Particuli,Particuli,10,MO -La Pai
IA,,Appartement et annexes,"66,38",89000,Particulier,Particulier,28/09/2009,CE -La Chamberte,Apparteme,Particuli,Particuli,9,CE -La Cha
IA,,Appartement et annexes,"68,62",230000,Particulier,Particulier,28/09/2009,MC -Antigone,Apparteme,Particuli,Particuli,9,MC -Antigo
IA,,Appartement et annexes,"56,08",92000,SCI,Particulier,24/09/2009,CA -Lemasson,Apparteme,SCI,Particuli,9,CA -Lemass
IA,,Appartement et annexes,"108,08",100000,Particulier,Particulier,24/09/2009,MO -La Paillade,Apparteme,Particuli,Particuli,9,MO -La Pai
IA,254,Villa,120,232000,SCI,Particulier,24/09/2009,CE -La Martelle,Villa,SCI,Particuli,9,CE -La Mar
IA,304,Villa,97,257500,Particulier,,24/09/2009,CE -La Martelle,Villa,Particuli,,9,CE -La Mar
IA,,Appartement et annexes,"62,4",157500,SCI,Particulier,24/09/2009,,Apparteme,SCI,Particuli,9,
IA,527,Villa,90,230000,Particulier,Particulier,09/10/2009,HF -Hopitaux Facultés,Villa,Particuli,Particuli,10,HF -Hopita
IA,1569,Terrain et bâtis divers,550,590000,Particulier,promoteur immobilier,12/10/2009,PA -Aiguerelles,Terrain e,Particuli,promoteur,10,PA -Aiguer
IA,253,Villa,"116,6",379000,SCI,Particulier,24/09/2009,,Villa,SCI,Particuli,9,
IA,,Garage,,11250,Particulier,Particulier,25/09/2009,CA -Pas du Loup,Garage,Particuli,Particuli,9,CA -Pas du
IA,"20,86",Villa,102,249000,Particulier,Particulier,30/09/2009,CE -Les Cévennes,Villa,Particuli,Particuli,9,CE -Les Cé
IA,,Appartement,"19,97",48500,Particulier,Particulier,25/09/2009,PA -Prés Arènes,Apparteme,Particuli,Particuli,9,PA -Prés A
IA,308,Villa,"129,39",376300,Particulier,Particulier,25/09/2009,CE -Alco,Villa,Particuli,Particuli,9,CE -Alco
IA,,Appartement,46,124000,Particulier,Particulier,25/09/2009,CA -Lemasson,Apparteme,Particuli,Particuli,9,CA -Lemass
IA,,Appartement et annexes,"25,35",70000,Particulier,Particulier,25/09/2009,CE -Les Cévennes,Apparteme,Particuli,Particuli,9,CE -Les Cé
IA,,Garage,,10000,Particulier,,25/09/2009,CE -La Chamberte,Garage,Particuli,,9,CE -La Cha
IA,,Appartement et annexes,"100,67",277000,Particulier,,25/09/2009,PM -Port Marianne,Apparteme,Particuli,,9,PM -Port M
IA,1000,Terrain,,55000,Particulier,Particulier,24/09/2009,,Terrain,Particuli,Particuli,9,
IA,358,Villa,100,329000,Particulier,Particulier,25/09/2009,CA -Croix d'Argent,Villa,Particuli,Particuli,9,CA -Croix 
IA,1030,Villa,124,540000,Particulier,Particulier,05/10/2009,HF -Hopitaux Facultés,Villa,Particuli,Particuli,10,HF -Hopita
IA,,Parking,,2900,Particulier,SCI,25/09/2009,PM -Millénaire,Parking,Particuli,SCI,9,PM -Millén
IA,,Parking,,5000,SCI,Particulier,25/09/2009,,Parking,SCI,Particuli,9,
IA,,Garage,,14900,Particulier,Particulier,25/09/2009,HF -Aiguelongue,Garage,Particuli,Particuli,9,HF -Aiguel
IA,,Appartement et annexes,"75,2",160000,Particulier,Particulier,25/09/2009,CE -Alco,Apparteme,Particuli,Particuli,9,CE -Alco
IA,963,Terrain,,330000,Particulier,promoteur immobilier,23/09/2009,CA -Croix d'Argent,Terrain,Particuli,promoteur,9,CA -Croix 
IA,,Appartement et annexes,"51,22",130000,Particulier,Particulier,06/10/2009,HF -Hopitaux Facultés,Apparteme,Particuli,Particuli,10,HF -Hopita
IA,,Appartement et annexes,"76,25",184000,Particulier,Particulier,25/09/2009,PM -Port Marianne,Apparteme,Particuli,Particuli,9,PM -Port M
IA,,Appartement,"22,61",63000,Particulier,Particulier,25/09/2009,HF -Hopitaux Facultés,Apparteme,Particuli,Particuli,9,HF -Hopita
IA,,Appartement,20,50000,Particulier,,25/09/2009,MO -Celleneuve,Apparteme,Particuli,,9,MO -Cellen
IA,,Appartement et annexes,"62,12",100000,Particulier,,29/09/2009,PA -Saint Martin,Apparteme,Particuli,,9,PA -Saint 
IA,,Appartement et annexes,"62,68",110000,Particulier,Particulier,25/09/2009,CA -Croix d'Argent,Apparteme,Particuli,Particuli,9,CA -Croix 
IA,,Appartement et annexes,"64,03",200000,Particulier,Particulier,29/09/2009,CE -La Martelle,Apparteme,Particuli,Particuli,9,CE -La Mar
IA,,Appartement et annexes,"18,64",45000,Particulier,Particulier,25/09/2009,HF -Hopitaux Facultés,Apparteme,Particuli,Particuli,9,HF -Hopita
IA,,Appartement et annexes,"16,65",51000,Particulier,Particulier,29/09/2009,HF -Hopitaux Facultés,Apparteme,Particuli,Particuli,9,HF -Hopita
IA,,Garage,,17000,Particulier,,25/09/2009,PA -Aiguerelles,Garage,Particuli,,9,PA -Aiguer
IA,160000,Appartement et annexes,"87,15",160000,Particulier,Particulier,25/09/2009,CA -Lemasson,Apparteme,Particuli,Particuli,9,CA -Lemass
IA,,Appartement et annexes,"63,81",100000,Particulier,Particulier,30/09/2009,CE -Alco,Apparteme,Particuli,Particuli,9,CE -Alco
IA,,Appartement et annexes,"68,55",124000,Particulier,Particulier,30/09/2009,CE -La Chamberte,Apparteme,Particuli,Particuli,9,CE -La Cha
IA,,Appartement,"87,18",155000,Particulier,,30/09/2009,PA -Aiguerelles,Apparteme,Particuli,,9,PA -Aiguer
IA,,Appartement et annexes,"81,88",190000,Particulier,Particulier,25/09/2009,PA -Saint Martin,Apparteme,Particuli,Particuli,9,PA -Saint 
IA,,Appartement et annexes,"45,9",78000,Particulier,Particulier,30/09/2009,MO -Celleneuve,Apparteme,Particuli,Particuli,9,MO -Cellen
IA,,Appartement et annexes,"30,31",130000,SCI,Particulier,30/09/2009,CA -Pas du Loup,Apparteme,SCI,Particuli,9,CA -Pas du
IA,,Appartement et annexes,"66,72",125000,Particulier,Particulier,30/09/2009,PA -Saint Martin,Apparteme,Particuli,Particuli,9,PA -Saint 
IA,,Appartement et annexes,"105,35",330000,Particulier,Particulier,30/09/2009,CE -Les Cévennes,Apparteme,Particuli,Particuli,9,CE -Les Cé
IA,,Garage,,10500,Particulier,Particulier,30/09/2009,MC -Boutonnet,Garage,Particuli,Particuli,9,MC -Bouton
IA,,Local commercial,"144,41",230000,SCI,Particulier,06/10/2009,MC -Gares,Local com,SCI,Particuli,10,MC -Gares
IA,,Appartement,76,155000,Particulier,Particulier,09/10/2009,PA -Saint Martin,Apparteme,Particuli,Particuli,10,PA -Saint 
IA,,Appartement,"37,93",102000,Particulier,Particulier,01/10/2009,MC -Gambetta,Apparteme,Particuli,Particuli,10,MC -Gambet
IA,,Appartement et annexes,"30,45",84500,Particulier,Particulier,01/10/2009,MC -Gares,Apparteme,Particuli,Particuli,10,MC -Gares
IA,,Appartement,"83,18",146000,Particulier,Particulier,25/09/2009,MC -Figuerolles,Apparteme,Particuli,Particuli,9,MC -Figuer
IA,277,Villa,85,270000,Particulier,Particulier,29/09/2009,MC -Boutonnet,Villa,Particuli,Particuli,9,MC -Bouton
IA,,Appartement,"52,31",130000,Particulier,Particulier,30/09/2009,MC -Antigone,Apparteme,Particuli,Particuli,9,MC -Antigo
IA,,Appartement et annexes,"30,7",10000,Particulier,SCI,30/09/2009,MC -Boutonnet,Apparteme,Particuli,SCI,9,MC -Bouton
IA,567,Terrain,,,Particulier,Particulier,30/09/2009,MC -Les Aubes,Terrain,Particuli,Particuli,9,MC -Les Au
IA,,Appartement et annexes,"45,61",137500,Particulier,Particulier,30/09/2009,MC -Antigone,Apparteme,Particuli,Particuli,9,MC -Antigo
IA,3867,Villa,142,630000,Particulier,,06/10/2009,HF -Plan des quatre Seigneurs,Villa,Particuli,,10,HF -Plan d
IA,372,Villa,102,249000,Particulier,Particulier,30/09/2009,CE -Les Cévennes,Villa,Particuli,Particuli,9,CE -Les Cé
IA,407,Villa,"108,15",285000,Particulier,Particulier,01/10/2009,HF -Hopitaux Facultés,Villa,Particuli,Particuli,10,HF -Hopita
IA,151,DIA annulée,86,,Particulier,Particulier,29/09/2009,CE -La Martelle,DIA annul,Particuli,Particuli,9,CE -La Mar
IA,706,Villa,70,420000,Particulier,SCI,30/09/2009,CE -Les Cévennes,Villa,Particuli,SCI,9,CE -Les Cé
IA,,Appartement et annexes,"93,79",162000,Particulier,Particulier,01/10/2009,CA -Lemasson,Apparteme,Particuli,Particuli,10,CA -Lemass
IA,,Appartement et annexes,70,175000,Particulier,Particulier,01/10/2009,,Apparteme,Particuli,Particuli,10,
IA,,Appartement et annexes,81,193000,Particulier,Particulier,01/10/2009,CA -Lemasson,Apparteme,Particuli,Particuli,10,CA -Lemass
IA,,Appartement et annexes,"32,84",130000,SCI,Particulier,01/10/2009,CA -Pas du Loup,Apparteme,SCI,Particuli,10,CA -Pas du
IA,,Appartement et annexes,50,160000,Particulier,Particulier,01/10/2009,PM -Millénaire,Apparteme,Particuli,Particuli,10,PM -Millén
IA,101,Villa,77,176700,SCI,Particulier,29/09/2009,CA -Lemasson,Villa,SCI,Particuli,9,CA -Lemass
IA,,Appartement et annexes,"68,8",155000,Particulier,Particulier,01/10/2009,CA -Pas du Loup,Apparteme,Particuli,Particuli,10,CA -Pas du
IA,,Parking,,1000,Particulier,Particulier,01/10/2009,CE -La Chamberte,Parking,Particuli,Particuli,10,CE -La Cha
IA,,Appartement et annexes,"70,42",80000,Particulier,Particulier,01/10/2009,CE -Alco,Apparteme,Particuli,Particuli,10,CE -Alco
IA,,Appartement et annexes,"70,25",188000,Particulier,Particulier,01/10/2009,PM -Millénaire,Apparteme,Particuli,Particuli,10,PM -Millén
IA,,Appartement et annexes,"37,62",138000,Particulier,Particulier,01/10/2009,,Apparteme,Particuli,Particuli,10,
IA,261,Villa,135,295000,Particulier,Particulier,29/09/2009,CE -Alco,Villa,Particuli,Particuli,9,CE -Alco
IA,228,Villa,90,240000,Particulier,Particulier,29/09/2009,CE -La Martelle,Villa,Particuli,Particuli,9,CE -La Mar
IA,406,Villa,,330075,Particulier,Particulier,28/09/2009,HF -Aiguelongue,Villa,Particuli,Particuli,9,HF -Aiguel
IA,,Appartement et annexes,"81,64",250000,SCI,Particulier,15/10/2009,CA -Pas du Loup,Apparteme,SCI,Particuli,10,CA -Pas du
IA,,Appartement et annexes,"90,02",270000,SCI,Particulier,16/10/2009,CA -Pas du Loup,Apparteme,SCI,Particuli,10,CA -Pas du
