nom du dossier,Superficie bien vendu,Désignation du bien,Surface utile,Montant mise en vente,Vendeurs,Acquéreurs,Quartiers,Dates,Dates D,Occup,CODES,Cod acteurs,,Code date,Code cadastre,delais
IA,791,Villa,114,180000,Particulier,Particulier,CA -Lemasson,01/06/2011,08/07/2011,,Villa,Particuli,Particuli,6,CA -Lemass,37
IA,,Villa,"76,85",239000,Particulier,,CA -Croix d'Argent,06/06/2011,08/07/2011,Propriétaire,Villa,Particuli,,6,CA -Croix ,32
IA,,Appartement et annexes,"61,33",139000,Particulier,Particulier,MC -Figuerolles,06/06/2011,08/07/2011,Propriétaire,Apparteme,Particuli,Particuli,6,MC -Figuer,32
IA,,Appartement et annexes,"67,92",120000,Particulier,Particulier,PA -Aiguerelles,07/06/2011,08/07/2011,Sans occupant,Apparteme,Particuli,Particuli,6,PA -Aiguer,31
IA,,Appartement et annexes,"23,02",82000,Particulier,Particulier,HF -Hopitaux Facultés,07/06/2011,08/07/2011,Sans occupant,Apparteme,Particuli,Particuli,6,HF -Hopita,31
IA,647,Terrain,,18144,Particulier,Collectivité locale,,30/06/2011,26/07/2011,Propriétaire,Terrain,Particuli,Collectiv,6,,26
IA,,Appartement et annexes,"20,72",51000,Particulier,Particulier,CE -La Chamberte,08/06/2011,08/07/2011,Locataire,Apparteme,Particuli,Particuli,6,CE -La Cha,30
IA,122,Terrain,,3416,Particulier,Collectivité locale,,30/06/2011,26/07/2011,Propriétaire,Terrain,Particuli,Collectiv,6,,26
IA,,Villa,"85,7",215000,Particulier,Particulier,HF -Hopitaux Facultés,08/06/2011,08/07/2011,Propriétaire,Villa,Particuli,Particuli,6,HF -Hopita,30
IA,,Parking,,11500,Particulier,,PM -Port Marianne,07/06/2011,08/07/2011,Propriétaire,Parking,Particuli,,6,PM -Port M,31
IA,,Appartement et annexes,"54,13",153000,Particulier,Particulier,CE -Alco,08/06/2011,08/07/2011,Sans occupant,Apparteme,Particuli,Particuli,6,CE -Alco,30
IA,,Appartement et annexes,"65,54",156000,Particulier,Particulier,CA -Lemasson,08/06/2011,08/07/2011,Propriétaire,Apparteme,Particuli,Particuli,6,CA -Lemass,30
IA,1362,Villa,240,650000,Particulier,Particulier,HF -Hopitaux Facultés,08/06/2011,,Propriétaire,Villa,Particuli,Particuli,6,HF -Hopita,-40702
IA,,Parking,,2000,Particulier,Particulier,CA -Lemasson,08/06/2011,08/07/2011,Sans occupant,Parking,Particuli,Particuli,6,CA -Lemass,30
IA,,Appartement et annexes,"46,59",165000,Particulier,SCI,HF -Aiguelongue,08/06/2011,08/07/2011,Locataire,Apparteme,Particuli,SCI,6,HF -Aiguel,30
IA,,Appartement et annexes,"87,77",100000,Particulier,Particulier,MO -La Paillade,08/06/2011,23/09/2011,Locataire,Apparteme,Particuli,Particuli,6,MO -La Pai,107
IA,,Appartement et annexes,"35,71",138000,Particulier,Particulier,PM -Port Marianne,08/06/2011,08/07/2011,Propriétaire,Apparteme,Particuli,Particuli,6,PM -Port M,30
IA,,Appartement et annexes,"78,09",130000,Particulier,Particulier,CE -Les Cévennes,08/06/2011,08/07/2011,Sans occupant,Apparteme,Particuli,Particuli,6,CE -Les Cé,30
IA,410,Villa,78,256000,Particulier,Particulier,CE -Alco,08/11/2011,18/07/2011,Sans occupant,Villa,Particuli,Particuli,11,CE -Alco,-113
IA,,Appartement et annexes,"83,05",81000,Particulier,Particulier,MO -La Paillade,08/06/2011,26/07/2011,Sans occupant,Apparteme,Particuli,Particuli,6,MO -La Pai,48
IA,,Appartement et annexes,"68,41",140500,Particulier,,PA -Aiguerelles,08/07/2011,09/08/2011,Sans occupant,Apparteme,Particuli,,7,PA -Aiguer,32
IA,,Villa,117,299000,Autre personne morale,,,04/07/2011,07/10/2011,Sans occupant,Villa,Autre per,,7,,95
IA,,Appartement et annexes,"66,19",210000,Particulier,,HF -Hopitaux Facultés,08/06/2011,08/07/2011,Sans occupant,Apparteme,Particuli,,6,HF -Hopita,30
IA,,Appartement et annexes,"71,21",206000,Particulier,Particulier,CA -Croix d'Argent,08/06/2011,11/07/2011,Sans occupant,Apparteme,Particuli,Particuli,6,CA -Croix ,33
IA,676,Terrain,,234000,Particulier,promoteur immobilier,CA -Croix d'Argent,04/07/2011,11/07/2011,Sans occupant,Terrain,Particuli,promoteur,7,CA -Croix ,7
IA,,Appartement,"24,9",60000,Particulier,Particulier,MO -Celleneuve,07/06/2011,11/07/2011,Propriétaire,Apparteme,Particuli,Particuli,6,MO -Cellen,34
IA,,Appartement et annexes,"57,45",80000,Particulier,Particulier,CE -Alco,07/06/2011,11/07/2011,Sans occupant,Apparteme,Particuli,Particuli,6,CE -Alco,34
IA,,Appartement et annexes,"60,35",200000,Particulier,Particulier,PM -Port Marianne,07/06/2011,11/07/2011,Sans occupant,Apparteme,Particuli,Particuli,6,PM -Port M,34
IA,,Villa,"103,07",263000,Particulier,SCI,CA -Pas du Loup,07/06/2011,11/07/2011,Propriétaire,Villa,Particuli,SCI,6,CA -Pas du,34
IA,,Appartement,"27,06",84000,SCI,Particulier,HF -Hopitaux Facultés,23/06/2011,11/07/2011,Locataire,Apparteme,SCI,Particuli,6,HF -Hopita,18
IA,,Garage,,5000,Particulier,Particulier,CE -Alco,09/06/2011,11/07/2011,Sans occupant,Garage,Particuli,Particuli,6,CE -Alco,32
IA,,Appartement et annexes,"22,33",70000,Particulier,Particulier,CE -Alco,09/06/2011,11/07/2011,Locataire,Apparteme,Particuli,Particuli,6,CE -Alco,32
IA,,Appartement,"85,27",185000,Particulier,Particulier,MC -Les Arceaux,09/06/2011,11/07/2011,Propriétaire,Apparteme,Particuli,Particuli,6,MC -Les Ar,32
IA,,Appartement et annexes,"54,01",88000,Particulier,Particulier,CE -Alco,09/06/2011,11/07/2011,Sans occupant,Apparteme,Particuli,Particuli,6,CE -Alco,32
IA,,Appartement et annexes,"32,41",137000,Particulier,Particulier,MC -Centre Historique,09/06/2011,11/07/2011,Propriétaire,Apparteme,Particuli,Particuli,6,MC -Centre,32
IA,,Appartement et annexes,38,140000,Particulier,Particulier,HF -Hopitaux Facultés,09/06/2011,11/07/2011,Sans occupant,Apparteme,Particuli,Particuli,6,HF -Hopita,32
IA,,Appartement et annexes,"66,75",188300,SCI,Particulier,PM -Port Marianne,06/09/2011,11/07/2011,Locataire,Apparteme,SCI,Particuli,9,PM -Port M,-57
IA,,Appartement et annexes,"68,89",80000,Particulier,Particulier,MO -Celleneuve,07/06/2011,11/07/2011,Sans occupant,Apparteme,Particuli,Particuli,6,MO -Cellen,34
IA,,Appartement et annexes,85,195000,Particulier,,MO -Celleneuve,07/06/2011,11/07/2011,,Apparteme,Particuli,,6,MO -Cellen,34
IA,,Appartement et annexes,"18,59",52000,Autre personne morale,Particulier,CE -Alco,09/06/2011,11/07/2011,Locataire,Apparteme,Autre per,Particuli,6,CE -Alco,32
IA,,Appartement et annexes,"31,65",101000,Particulier,Particulier,PM -Port Marianne,09/06/2011,11/07/2011,Sans occupant,Apparteme,Particuli,Particuli,6,PM -Port M,32
IA,,Appartement et annexes,"52,75",136500,Particulier,Particulier,CA -Lemasson,10/06/2011,11/07/2011,Propriétaire,Apparteme,Particuli,Particuli,6,CA -Lemass,31
IA,,Appartement et annexes,"47,89",75000,Particulier,Particulier,CE -Alco,10/06/2011,11/07/2011,Sans occupant,Apparteme,Particuli,Particuli,6,CE -Alco,31
IA,,,,,Particulier,,CE -La Martelle,07/06/2011,,,,Particuli,,6,CE -La Mar,-40701
IA,244,Villa,"83,2",235000,Particulier,Particulier,PA -Saint Martin,06/07/2011,11/07/2011,Sans occupant,Villa,Particuli,Particuli,7,PA -Saint ,5
IA,,Appartement et annexes,"74,3",165000,Particulier,Particulier,CA -Estanove,10/06/2011,18/07/2011,Sans occupant,Apparteme,Particuli,Particuli,6,CA -Estano,38
IA,980,Villa,190,852000,Particulier,Particulier,HF -Aiguelongue,10/06/2011,18/07/2011,Propriétaire,Villa,Particuli,Particuli,6,HF -Aiguel,38
IA,,Appartement et annexes,"39,09",107000,Particulier,Particulier,CA -Lemasson,10/06/2011,18/07/2011,,Apparteme,Particuli,Particuli,6,CA -Lemass,38
IA,,Appartement,"61,77",150000,Particulier,SCI,HF -Hopitaux Facultés,10/06/2011,18/07/2011,Propriétaire,Apparteme,Particuli,SCI,6,HF -Hopita,38
IA,,Appartement et annexes,"70,76",120000,Particulier,Particulier,CA -Lemasson,10/06/2011,18/07/2011,Sans occupant,Apparteme,Particuli,Particuli,6,CA -Lemass,38
IA,,Appartement et annexes,78,100000,Particulier,Particulier,CA -Lemasson,10/06/2011,18/07/2011,Sans occupant,Apparteme,Particuli,Particuli,6,CA -Lemass,38
IA,,Appartement,66,105000,SCI,Particulier,CE -Alco,10/06/2011,18/07/2011,Sans occupant,Apparteme,SCI,Particuli,6,CE -Alco,38
IA,116,Terrain,,13920,Particulier,Collectivité locale,HF -Plan des quatre Seigneurs,06/07/2011,29/07/2011,Propriétaire,Terrain,Particuli,Collectiv,7,HF -Plan d,23
IA,,Appartement et annexes,"45,68",107500,Particulier,Particulier,CE -Alco,10/06/2011,18/07/2011,Locataire,Apparteme,Particuli,Particuli,6,CE -Alco,38
IA,,Appartement et annexes,"98,97",270000,Particulier,Particulier,CA -Estanove,10/06/2011,18/07/2011,Sans occupant,Apparteme,Particuli,Particuli,6,CA -Estano,38
IA,,Appartement et annexes,"62,75",177000,Particulier,Particulier,CE -La Chamberte,14/06/2011,18/07/2011,Sans occupant,Apparteme,Particuli,Particuli,6,CE -La Cha,34
IA,,Appartement et annexes,102,375000,Particulier,Particulier,HF -Aiguelongue,14/06/2011,18/07/2011,,Apparteme,Particuli,Particuli,6,HF -Aiguel,34
IA,,Appartement et annexes,"37,71",141000,Particulier,Particulier,HF -Aiguelongue,14/06/2011,18/07/2011,Sans occupant,Apparteme,Particuli,Particuli,6,HF -Aiguel,34
IA,,Appartement et annexes,"67,65",172500,Particulier,Particulier,PM -Port Marianne,10/06/2011,18/07/2011,Propriétaire,Apparteme,Particuli,Particuli,6,PM -Port M,38
IA,,Appartement et annexes,"82,89",230000,Particulier,Particulier,HF -Hopitaux Facultés,14/06/2011,18/07/2011,,Apparteme,Particuli,Particuli,6,HF -Hopita,34
IA,,Appartement et annexes,"70,67",269750,Particulier,Particulier,PM -Port Marianne,14/06/2011,18/07/2011,Propriétaire,Apparteme,Particuli,Particuli,6,PM -Port M,34
IA,,Appartement et annexes,"22,3",73000,Particulier,,CE -Alco,14/06/2011,18/07/2011,Locataire,Apparteme,Particuli,,6,CE -Alco,34
IA,,Parking,,8000,Particulier,Particulier,PM -Port Marianne,14/06/2011,18/07/2011,Sans occupant,Parking,Particuli,Particuli,6,PM -Port M,34
IA,,Appartement,"24,65",76000,Particulier,Particulier,HF -Aiguelongue,14/06/2011,18/07/2011,Sans occupant,Apparteme,Particuli,Particuli,6,HF -Aiguel,34
IA,,Appartement,"29,63",68000,Particulier,Particulier,CE -La Martelle,09/06/2011,18/07/2011,Sans occupant,Apparteme,Particuli,Particuli,6,CE -La Mar,39
IA,,Appartement et annexes,"43,15",156000,Particulier,Particulier,PM -Port Marianne,09/06/2011,18/07/2011,Locataire,Apparteme,Particuli,Particuli,6,PM -Port M,39
IA,,Appartement et annexes,"80,85",180000,Particulier,Particulier,MO -Celleneuve,09/06/2011,18/07/2011,Sans occupant,Apparteme,Particuli,Particuli,6,MO -Cellen,39
IA,,Appartement et annexes,"68,27",150000,Particulier,,PA -Saint Martin,14/06/2011,18/07/2011,Propriétaire,Apparteme,Particuli,,6,PA -Saint ,34
IA,,Appartement,"49,85",135000,Particulier,Particulier,HF -Hopitaux Facultés,14/06/2011,18/07/2011,Propriétaire,Apparteme,Particuli,Particuli,6,HF -Hopita,34
IA,,Appartement et annexes,"71,29",115000,Particulier,Particulier,HF -Hopitaux Facultés,14/06/2011,18/07/2011,Locataire,Apparteme,Particuli,Particuli,6,HF -Hopita,34
IA,420,Terrain,,21000,SEM,Particulier,,14/06/2011,18/07/2011,,Terrain,SEM,Particuli,6,,34
IA,,Appartement et annexes,"80,67",140000,Particulier,Particulier,HF -Hopitaux Facultés,14/06/2011,18/07/2011,Sans occupant,Apparteme,Particuli,Particuli,6,HF -Hopita,34
IA,,Appartement,"56,52",139000,Particulier,,CE -Les Cévennes,14/06/2011,18/07/2011,Propriétaire,Apparteme,Particuli,,6,CE -Les Cé,34
IA,,Appartement et annexes,"25,88",60000,Particulier,Particulier,CE -Alco,14/06/2011,18/07/2011,Sans occupant,Apparteme,Particuli,Particuli,6,CE -Alco,34
IA,1376,Villa,220,630000,SCI,promoteur immobilier,CE -Alco,14/06/2011,18/07/2011,Sans occupant,Villa,SCI,promoteur,6,CE -Alco,34
IA,,Appartement et annexes,"45,3",109000,Particulier,,PA -Saint Martin,15/06/2011,18/07/2011,Sans occupant,Apparteme,Particuli,,6,PA -Saint ,33
IA,,Appartement et annexes,"99,98",265000,Particulier,Particulier,CA -Croix d'Argent,14/06/2011,18/07/2011,Propriétaire,Apparteme,Particuli,Particuli,6,CA -Croix ,34
IA,,Appartement et annexes,"69,27",74000,Particulier,Particulier,PA -Saint Martin,15/06/2011,18/07/2011,Sans occupant,Apparteme,Particuli,Particuli,6,PA -Saint ,33
IA,,Appartement et annexes,"26,26",64000,Particulier,Particulier,CE -La Chamberte,15/06/2011,18/07/2011,Locataire,Apparteme,Particuli,Particuli,6,CE -La Cha,33
IA,,Appartement et annexes,"66,72",120000,Particulier,Particulier,PA -Saint Martin,15/06/2011,18/07/2011,Propriétaire,Apparteme,Particuli,Particuli,6,PA -Saint ,33
IA,,Appartement et annexes,"48,82",113000,Particulier,Particulier,MO -Celleneuve,15/06/2011,18/07/2011,Sans occupant,Apparteme,Particuli,Particuli,6,MO -Cellen,33
IA,,Local ,,,Particulier,,CE -La Chamberte,15/06/2011,,,Local ,Particuli,,6,CE -La Cha,-40709
IA,,Villa,,,Particulier,,CA -Pas du Loup,15/06/2011,,,Villa,Particuli,,6,CA -Pas du,-40709
IA,,Local ,,,SCI,,MO -Celleneuve,15/06/2011,,,Local ,SCI,,6,MO -Cellen,-40709
IA,,Appartement et annexes,"80,55",184500,Particulier,,MO -Celleneuve,17/06/2011,18/07/2011,Sans occupant,Apparteme,Particuli,,6,MO -Cellen,31
IA,,Appartement,"70,93",108000,Particulier,Particulier,CE -Alco,16/06/2011,18/07/2011,Sans occupant,Apparteme,Particuli,Particuli,6,CE -Alco,32
IA,,Appartement et annexes,"26,15",74000,Particulier,Particulier,PM -Port Marianne,06/07/2011,18/07/2011,Locataire,Apparteme,Particuli,Particuli,7,PM -Port M,12
IA,1171,Terrain,,440000,Particulier,promoteur immobilier,MO -Celleneuve,15/06/2011,18/07/2011,,Terrain,Particuli,promoteur,6,MO -Cellen,33
IA,,Appartement,"18,12",73000,Particulier,Particulier,PM -Port Marianne,07/07/2011,18/07/2011,Locataire,Apparteme,Particuli,Particuli,7,PM -Port M,11
IA,381,Villa,115,270000,Particulier,Particulier,CE -La Chamberte,14/06/2011,18/07/2011,Sans occupant,Villa,Particuli,Particuli,6,CE -La Cha,34
IA,,Villa,"86,4",273000,Particulier,Particulier,MC -Figuerolles,15/06/2011,18/07/2011,Sans occupant,Villa,Particuli,Particuli,6,MC -Figuer,33
IA,2133,Villa,180,1270000,Particulier,promoteur immobilier,MC -Boutonnet,09/09/2011,20/09/2011,Propriétaire,Villa,Particuli,promoteur,9,MC -Bouton,11
IA,352,Immeuble,,700000,Particulier,SEM,MC -Gambetta,08/07/2011,18/07/2011,Locataire,Immeuble,Particuli,SEM,7,MC -Gambet,10
IA,,Appartement et annexes,"66,61",235000,Particulier,Particulier,HF -Hopitaux Facultés,15/06/2011,18/07/2011,Sans occupant,Apparteme,Particuli,Particuli,6,HF -Hopita,33
IA,,Appartement et annexes,"26,68",84000,Particulier,,PM -Port Marianne,14/06/2011,18/07/2011,Locataire,Apparteme,Particuli,,6,PM -Port M,34
IA,,Appartement et annexes,"67,06",313000,Particulier,Particulier,MC -Boutonnet,08/07/2011,18/07/2011,Sans occupant,Apparteme,Particuli,Particuli,7,MC -Bouton,10
IA,,Appartement et annexes,"125,74",380000,Particulier,Particulier,MC -Les Arceaux,08/07/2011,18/07/2011,,Apparteme,Particuli,Particuli,7,MC -Les Ar,10
IA,,Appartement et annexes,"64,92",218000,Particulier,Particulier,MC -Antigone,08/07/2011,18/07/2011,Sans occupant,Apparteme,Particuli,Particuli,7,MC -Antigo,10
IA,,Appartement et annexes,"48,45",130000,Particulier,Particulier,MC -Les Beaux Arts,08/07/2011,18/07/2011,Sans occupant,Apparteme,Particuli,Particuli,7,MC -Les Be,10
IA,,Appartement et annexes,"74,4",200000,Particulier,Particulier,CE -Les Cévennes,24/06/2011,18/07/2011,Sans occupant,Apparteme,Particuli,Particuli,6,CE -Les Cé,24
IA,,Appartement et annexes,"67,5",225000,Particulier,Particulier,MC -Boutonnet,08/07/2011,18/07/2011,Propriétaire,Apparteme,Particuli,Particuli,7,MC -Bouton,10
IA,,Appartement et annexes,"69,97",167000,Particulier,Autre personne morale,MC -Les Aubes,08/07/2011,18/07/2011,Sans occupant,Apparteme,Particuli,Autre per,7,MC -Les Au,10
IA,,Appartement et annexes,"66,79",85000,Particulier,Particulier,MC -Les Arceaux,08/07/2011,18/07/2011,Propriétaire,Apparteme,Particuli,Particuli,7,MC -Les Ar,10
IA,,Appartement,"36,44",105000,Particulier,Particulier,MC -Antigone,07/07/2011,18/07/2011,Locataire,Apparteme,Particuli,Particuli,7,MC -Antigo,11
IA,,Appartement,"14,14",61500,SCI,Particulier,MC -Gares,08/07/2011,30/08/2011,Sans occupant,Apparteme,SCI,Particuli,7,MC -Gares,53
IA,,Appartement,"41,17",119500,Particulier,Particulier,MC -Boutonnet,08/07/2011,18/07/2011,Sans occupant,Apparteme,Particuli,Particuli,7,MC -Bouton,10
IA,,Appartement et annexes,"67,5",195000,Particulier,Particulier,MC -Antigone,08/07/2011,18/07/2011,Locataire,Apparteme,Particuli,Particuli,7,MC -Antigo,10
IA,,Appartement et annexes,"94,96",210000,SCI,Particulier,MC -Les Arceaux,08/07/2011,18/07/2011,Sans occupant,Apparteme,SCI,Particuli,7,MC -Les Ar,10
IA,,Appartement,"16,76",75000,Particulier,Particulier,MC -Antigone,07/07/2011,18/07/2011,Sans occupant,Apparteme,Particuli,Particuli,7,MC -Antigo,11
IA,,Appartement,"88,04",220000,SCI,Particulier,MC -Gambetta,07/07/2011,18/07/2011,Sans occupant,Apparteme,SCI,Particuli,7,MC -Gambet,11
IA,,Appartement,"28,6",85500,Particulier,Particulier,MC -Les Beaux Arts,07/07/2011,18/07/2011,Sans occupant,Apparteme,Particuli,Particuli,7,MC -Les Be,11
IA,,Appartement et annexes,"51,95",170000,Particulier,Particulier,MC -Gambetta,07/07/2011,18/07/2011,Propriétaire,Apparteme,Particuli,Particuli,7,MC -Gambet,11
IA,,Appartement,"12,78",48000,Particulier,Particulier,MC -Boutonnet,07/07/2011,18/07/2011,Sans occupant,Apparteme,Particuli,Particuli,7,MC -Bouton,11
IA,245,Villa,130,413500,Particulier,Particulier,MC -Gares,07/07/2011,18/07/2011,Sans occupant,Villa,Particuli,Particuli,7,MC -Gares,11
IA,,Appartements 2 et +,"141,7",328300,Particulier,Particulier,MC -Gambetta,07/07/2011,18/07/2011,Propriétaire,Apparteme,Particuli,Particuli,7,MC -Gambet,11
IA,,Appartement et annexes,"34,39",139000,Particulier,Particulier,MC -Les Beaux Arts,07/07/2011,18/07/2011,Propriétaire,Apparteme,Particuli,Particuli,7,MC -Les Be,11
IA,,Appartement et annexes,"95,39",335000,Particulier,Particulier,MC -Antigone,07/07/2011,18/07/2011,Sans occupant,Apparteme,Particuli,Particuli,7,MC -Antigo,11
IA,,Appartement,"58,12",50000,Particulier,SCI,MC -Gares,06/07/2011,28/07/2011,Locataire,Apparteme,Particuli,SCI,7,MC -Gares,22
IA,,Appartement,"15,75",53500,Autre personne morale,Particulier,MC -Centre Historique,06/07/2011,18/07/2011,Sans occupant,Apparteme,Autre per,Particuli,7,MC -Centre,12
IA,1227,Immeuble,400,900000,Particulier,Autre personne morale,MC -Figuerolles,06/07/2011,28/07/2011,Locataire,Immeuble,Particuli,Autre per,7,MC -Figuer,22
IA,,Appartement,"60,17",130000,Particulier,,MC -Boutonnet,06/07/2011,18/07/2011,Sans occupant,Apparteme,Particuli,,7,MC -Bouton,12
IA,,Appartement,"57,67",145000,Particulier,Particulier,MC -Gambetta,05/07/2011,16/08/2011,Sans occupant,Apparteme,Particuli,Particuli,7,MC -Gambet,42
IA,,Appartement et annexes,"30,53",131000,Particulier,Particulier,HF -Hopitaux Facultés,05/07/2011,18/07/2011,Sans occupant,Apparteme,Particuli,Particuli,7,HF -Hopita,13
IA,,Appartement et annexes,32,155000,Particulier,Particulier,MC -Figuerolles,04/07/2011,13/09/2011,Sans occupant,Apparteme,Particuli,Particuli,7,MC -Figuer,71
IA,,Appartement et annexes,"86,57",210000,Particulier,SCI,MC -Gares,04/07/2011,28/07/2011,,Apparteme,Particuli,SCI,7,MC -Gares,24
IA,,Appartement,29,119000,Particulier,Particulier,MC -Comédie,04/07/2011,18/07/2011,Propriétaire,Apparteme,Particuli,Particuli,7,MC -Comédi,14
IA,,Appartement et annexes,"114,68",380000,Particulier,Particulier,MC -Comédie,05/07/2011,18/07/2011,Sans occupant,Apparteme,Particuli,Particuli,7,MC -Comédi,13
IA,,Appartements 2 et +,"132,01",300000,Particulier,Particulier,MC -Gambetta,05/07/2011,18/07/2011,Propriétaire,Apparteme,Particuli,Particuli,7,MC -Gambet,13
IA,,Garage,,14500,Particulier,Particulier,MC -Gambetta,01/07/2011,18/07/2011,Sans occupant,Garage,Particuli,Particuli,7,MC -Gambet,17
IA,,Appartement et annexes,"57,79",153000,SCI,SCI,MC -Gares,04/07/2011,18/07/2011,Sans occupant,Apparteme,SCI,SCI,7,MC -Gares,14
IA,,Appartement,"49,54",135000,Particulier,Particulier,MC -Comédie,16/08/2011,19/08/2011,Sans occupant,Apparteme,Particuli,Particuli,8,MC -Comédi,3
IA,,Garage,,6000,Particulier,Particulier,MC -Figuerolles,04/07/2011,18/07/2011,Sans occupant,Garage,Particuli,Particuli,7,MC -Figuer,14
IA,,Appartement,"19,65",51500,Particulier,Particulier,MC -Gares,04/07/2011,18/07/2011,Locataire,Apparteme,Particuli,Particuli,7,MC -Gares,14
IA,,Appartement et annexes,73,200000,Particulier,Particulier,MC -Gares,04/07/2011,18/07/2011,Sans occupant,Apparteme,Particuli,Particuli,7,MC -Gares,14
IA,,Appartement et annexes,"57,05",133000,Particulier,Particulier,MC -Figuerolles,04/07/2011,18/07/2011,Propriétaire,Apparteme,Particuli,Particuli,7,MC -Figuer,14
IA,,Appartement et annexes,"22,05",100000,Particulier,Particulier,MC -Gares,04/07/2011,18/07/2011,Propriétaire,Apparteme,Particuli,Particuli,7,MC -Gares,14
IA,,Appartement,"76,63",190000,SCI,Particulier,MC -Comédie,29/06/2011,18/07/2011,Sans occupant,Apparteme,SCI,Particuli,6,MC -Comédi,19
IA,,Appartement et annexes,"56,39",180000,Particulier,Particulier,MC -Les Beaux Arts,29/06/2011,18/07/2011,Sans occupant,Apparteme,Particuli,Particuli,6,MC -Les Be,19
IA,,Appartement et annexes,"20,4",70000,Particulier,Particulier,MC -Les Beaux Arts,29/06/2011,18/07/2011,Sans occupant,Apparteme,Particuli,Particuli,6,MC -Les Be,19
